gene,log2FC,pvalue,negLog10P,significance,|log2FC|
CALY,0.0394196823480994,0.291696369811704,0.535068975679623,NS,0.0394196823480994
CYP21A2,-0.0394164784681834,0.5713495730707,0.243098092800934,NS,0.0394164784681834
LOC644249,0.0394154963584179,0.62872039903841,0.201542448595102,NS,0.0394154963584179
MIR144,0.0394134580090716,0.677218854399726,0.169270959234435,NS,0.0394134580090716
OR1K1,-0.0393978436511371,0.525206574935851,0.279669845719486,NS,0.0393978436511371
C20orf12,-0.0393921868864795,0.719037014453683,0.143248752511108,NS,0.0393921868864795
LOC407835,-0.0393909906760266,0.543704884674227,0.264636765255539,NS,0.0393909906760266
SH3BP1,-0.0393898158051198,0.0875559161971732,1.05771450309307,NS,0.0393898158051198
UVRAG,-0.0393856358937967,0.454003674873414,0.342940631788742,NS,0.0393856358937967
PRDM4,-0.0393844997761605,0.142022691918679,0.847642259928731,NS,0.0393844997761605
CCDC109A,0.0393835377402969,0.698901712863246,0.155583895159107,NS,0.0393835377402969
LEKR1,0.039361870131185,0.773508103839031,0.111535131952801,NS,0.039361870131185
IGFBP5,0.0393514034095381,0.536259437830998,0.270625051428468,NS,0.0393514034095381
KRTAP6-2,0.0393471609072538,0.738535161875816,0.131628822972051,NS,0.0393471609072538
RBPMS,-0.0393267111420479,0.618149665482471,0.208906361442227,NS,0.0393267111420479
CYP2C8,0.0393254584832421,0.739922767759572,0.130813609034287,NS,0.0393254584832421
TMEM151B,-0.0393195941999693,0.539391203604787,0.268096140302579,NS,0.0393195941999693
WHAMML1,-0.0393083839350923,0.670752308684796,0.173437823840754,NS,0.0393083839350923
FUT1,-0.039305753833351,0.634655023757708,0.197462277841629,NS,0.039305753833351
REPIN1,-0.0393023167272144,0.148744129904204,0.827560164426412,NS,0.0393023167272144
ITGA3,-0.0392902570703628,0.536677384246239,0.27028670563342,NS,0.0392902570703628
FAM194A,-0.0392531720587601,0.631000083331152,0.199970583402051,NS,0.0392531720587601
CCT7,0.0392499127675947,0.721700681839285,0.141642884394759,NS,0.0392499127675947
SLC25A3,-0.0392407647918911,0.327490967453757,0.484800673806817,NS,0.0392407647918911
NUCB2,-0.0392407468294809,0.540997394434945,0.266804826548238,NS,0.0392407468294809
ATP13A2,0.03923618143881,0.713109320232738,0.146843887350788,NS,0.03923618143881
ACTR6,0.0392359261322359,0.465422895278963,0.332152256526848,NS,0.0392359261322359
STARD3,0.0392338272390764,0.5365980396812,0.270350918241033,NS,0.0392338272390764
RBBP6,-0.0392236211391159,0.664826242890602,0.177291845846037,NS,0.0392236211391159
NDC80,-0.0392176154955306,0.567920441790355,0.24571249899223,NS,0.0392176154955306
SEMA3F,0.0392162315454396,0.0160532290205276,1.79443759847715,NS,0.0392162315454396
ZNF222,-0.0392110990475294,0.571051570522493,0.243324669719104,NS,0.0392110990475294
MEGF8,0.0392032984667168,0.231791221807478,0.634903015278207,NS,0.0392032984667168
NOC4L,-0.039202749027299,0.765486478118355,0.116062476462062,NS,0.039202749027299
NSUN6,0.0391927730877304,0.84546358455735,0.0729050934079107,NS,0.0391927730877304
RP2,0.0391816863302334,0.300644581916143,0.521946618411278,NS,0.0391816863302334
WBSCR22,-0.0391814938806783,0.0499479042373666,1.301482729605,NS,0.0391814938806783
ZNF606,0.0391692850516452,0.484713457867355,0.314514922104366,NS,0.0391692850516452
KRTAP4-11,0.0391637691168185,0.208111635681423,0.681703637371433,NS,0.0391637691168185
TRNP1,-0.0391519523589468,0.137393845785238,0.862032719979309,NS,0.0391519523589468
HIST1H2BJ,-0.0391462707336577,0.252756968916893,0.597296861373252,NS,0.0391462707336577
DHPS,0.0391396494409915,0.364407022938792,0.438413261791867,NS,0.0391396494409915
FLJ39061,0.0391388379542292,0.292167778765529,0.534367681200927,NS,0.0391388379542292
CBR3,0.039137109477752,0.445378952918263,0.351270310084722,NS,0.039137109477752
USP9X,-0.0391323897832971,0.177831195943207,0.749992050803501,NS,0.0391323897832971
ARPC1A,-0.0391274077547608,0.651644776419164,0.185989081693721,NS,0.0391274077547608
NPBWR2,0.0391248422015198,0.682975606202087,0.165594807710881,NS,0.0391248422015198
CKS1B,0.0391213073493559,0.501034751426394,0.300132150720955,NS,0.0391213073493559
SCAMP1,0.0391201914531547,0.504386181611198,0.29723682006131,NS,0.0391201914531547
RNF180,-0.0391148861174102,0.818888531906448,0.0867752109045395,NS,0.0391148861174102
FSTL1,0.0391134377594908,0.330261141807589,0.481142521952856,NS,0.0391134377594908
ALG9,-0.0391057643867272,0.275785174869353,0.559429083502751,NS,0.0391057643867272
CCDC106,-0.039087613756752,0.143741505589629,0.842417810530867,NS,0.039087613756752
USP44,0.0390846219920817,0.485843987110804,0.313503167804487,NS,0.0390846219920817
GLUL,-0.0390825391803822,0.618035880815008,0.208986310691742,NS,0.0390825391803822
RGNEF,-0.0390780649727906,0.369530020538791,0.43235027384633,NS,0.0390780649727906
SCGB2A1,0.0390780508373931,0.771852534084058,0.11246566566308,NS,0.0390780508373931
MSL3,-0.0390768293126045,0.561790775535507,0.25042539608303,NS,0.0390768293126045
MIR17HG,0.0390754902870226,0.818741996753582,0.0868529322309936,NS,0.0390754902870226
BATF3,0.0390722263429886,0.102452830954354,0.989476036766271,NS,0.0390722263429886
IGF1R,0.0390711231704004,0.51473928741959,0.288412683006135,NS,0.0390711231704004
AMAC1L2,0.0390683301138481,0.367272376677857,0.435011734620985,NS,0.0390683301138481
OR51J1,0.0390678636539222,0.821461476679787,0.085412798458601,NS,0.0390678636539222
GRPEL1,-0.0390575687609314,0.755571353891181,0.121724515920693,NS,0.0390575687609314
SLC35B1,0.0390366082066471,0.574199740564429,0.240937008062889,NS,0.0390366082066471
LUZP1,0.0390222374496527,0.196280659708692,0.707122491004128,NS,0.0390222374496527
UBE2K,-0.0390173892822103,0.0107984690702054,1.96663781131771,NS,0.0390173892822103
KCNH4,-0.0390139569614121,0.641459837378595,0.192830530171187,NS,0.0390139569614121
WNT1,-0.0390128748131295,0.59462349980271,0.22575793126803,NS,0.0390128748131295
B2M,0.0389873827374587,0.0220126757067592,1.65732716444107,NS,0.0389873827374587
FAM90A8,0.0389865772060387,0.604808163432673,0.218382355552755,NS,0.0389865772060387
DDX1,-0.0389811817705501,0.517769475955533,0.28586355609277,NS,0.0389811817705501
PRAMEF18,0.0389742868808483,0.408061588039816,0.389274284637385,NS,0.0389742868808483
BRPF1,-0.0389728083771295,0.378731536462344,0.421668530259869,NS,0.0389728083771295
RBM41,0.0389724047144262,0.586751807217406,0.23154556408414,NS,0.0389724047144262
FLG,-0.0389718297659973,0.837476984669823,0.0770271192979707,NS,0.0389718297659973
HOXC12,-0.0389709685659343,0.501731753590715,0.299528412480649,NS,0.0389709685659343
SCAF1,-0.038970961519678,0.520427124344402,0.28364007635697,NS,0.038970961519678
SYMPK,0.0389600950775753,0.645189480193004,0.190312722391841,NS,0.0389600950775753
ANPEP,-0.0389563901601049,0.835544360549433,0.0780304876851289,NS,0.0389563901601049
C9orf171,-0.0389492351550682,0.726276264573303,0.138898148779922,NS,0.0389492351550682
LPXN,-0.0389402738113067,0.252892694002684,0.597063717117247,NS,0.0389402738113067
VPS28,-0.0389378174709534,0.078383912701461,1.1057730615744,NS,0.0389378174709534
LRCH1,0.0389372392329883,0.790038783692837,0.102351588291396,NS,0.0389372392329883
RTN4R,0.0389330378480852,0.413388622990749,0.383641479910784,NS,0.0389330378480852
MCART6,-0.0389045270384683,0.626802268120985,0.2028694406804,NS,0.0389045270384683
C3orf39,-0.0388898180257971,0.0272763920767448,1.56421307553995,NS,0.0388898180257971
GRAMD3,0.0388855747441514,0.764800297891502,0.116451951573209,NS,0.0388855747441514
LOC729173,0.0388697793516393,0.0946772014868379,1.02375458763339,NS,0.0388697793516393
P2RX3,0.0388609287185024,0.0873241626462053,1.05886557013207,NS,0.0388609287185024
IGFBP4,-0.0388592013688331,0.650962382719288,0.186444107360322,NS,0.0388592013688331
POLE,-0.0388477082393968,0.432757276044318,0.363755621501481,NS,0.0388477082393968
METAP1D,0.038844536352042,0.510515851155372,0.291990768831849,NS,0.038844536352042
P4HA3,0.0388439381904397,0.369185423620821,0.43275545435797,NS,0.0388439381904397
CMTM7,0.0388353484704296,0.304129706848705,0.516941156671559,NS,0.0388353484704296
GNMT,0.0388338362091829,0.450055304013257,0.34673411566463,NS,0.0388338362091829
LOC100131826,0.0388304509790833,0.598100476340343,0.2232258517061,NS,0.0388304509790833
MRPL39,-0.0388295472787672,0.733891342802578,0.134368235335178,NS,0.0388295472787672
C12orf55,0.0388294585453639,0.788652100967371,0.103114535384528,NS,0.0388294585453639
CGNL1,-0.0388255602338607,0.680323719111982,0.167284387337424,NS,0.0388255602338607
CHSY3,-0.0388214171695626,0.637706826980889,0.195378933641163,NS,0.0388214171695626
EIF4E1B,0.0388181205784277,0.280804296753724,0.551596251092961,NS,0.0388181205784277
LAMA1,0.038811689769511,0.241071575884362,0.617853993124396,NS,0.038811689769511
SLC2A1,-0.038797915262649,0.453979176328231,0.34296406743618,NS,0.038797915262649
SIK2,0.038790371493673,0.448291199879386,0.34843978641044,NS,0.038790371493673
HEXA,-0.038781797859996,0.457928637604357,0.339202196034115,NS,0.038781797859996
FLJ20464,0.0387754276475212,0.748964904133218,0.125538532498648,NS,0.0387754276475212
DEFB121,0.0387731900386881,0.366972445344478,0.435366544151469,NS,0.0387731900386881
C3orf33,0.0387615367276286,0.839030999734226,0.0762219929677211,NS,0.0387615367276286
DUSP14,0.0387570609370289,0.615642597481823,0.21067133814,NS,0.0387570609370289
CD163L1,-0.03875561594691,0.792267849108473,0.101127967748901,NS,0.03875561594691
SERINC4,0.0387529553422499,0.15491401584058,0.809909287683956,NS,0.0387529553422499
ENTPD4,0.0387511411419146,0.644325469790753,0.190894700919754,NS,0.0387511411419146
LOC613266,0.0387448271541,0.788979046631468,0.102934530444782,NS,0.0387448271541
EML3,-0.0387423449433359,0.611083072795988,0.213899746214903,NS,0.0387423449433359
SHH,-0.0387418679692741,0.515976578354618,0.287370011787922,NS,0.0387418679692741
MARCH5,0.0387284985136382,0.681639234193173,0.166445420143921,NS,0.0387284985136382
ADAMTS12,0.0387284809907329,0.44153019692541,0.355039589006888,NS,0.0387284809907329
TRIM9,-0.0387212866777658,0.300393191189033,0.522309915418015,NS,0.0387212866777658
SLC10A5,-0.0387207827750204,0.67106123869482,0.173237845831469,NS,0.0387207827750204
KIAA1958,-0.0387193747593948,0.761740635565626,0.118192876057928,NS,0.0387193747593948
SIRT4,-0.0387180044753535,0.734672137349184,0.133906430585672,NS,0.0387180044753535
MORC2,0.0387168478682143,0.721478283117102,0.141776736870351,NS,0.0387168478682143
HOXA4,-0.0387063649617014,0.272167728301901,0.565163371606222,NS,0.0387063649617014
AGPAT6,-0.0386725296730213,0.688279475320271,0.162235181031845,NS,0.0386725296730213
DHRS7B,0.0386532740919714,0.551820522999452,0.258202151519632,NS,0.0386532740919714
PREB,0.0386496463273271,0.111794438579047,0.951579800693844,NS,0.0386496463273271
LIME1,0.0386470561723002,0.540854735882138,0.266919363130278,NS,0.0386470561723002
ROPN1,-0.0386392036476495,0.687947752272607,0.162444543975727,NS,0.0386392036476495
OXT,-0.038634646609752,0.162216094272447,0.789906059453079,NS,0.038634646609752
ZNF2,-0.0386167961289836,0.503224597523504,0.298238138811514,NS,0.0386167961289836
RFC3,0.0386161778029803,0.799711012191943,0.0970669236135161,NS,0.0386161778029803
ZNF234,0.03861271178272,0.835330408327103,0.0781417087913269,NS,0.03861271178272
SNW1,-0.0386033473846465,0.744104010620066,0.128366354667567,NS,0.0386033473846465
PGA3,-0.0385955538187481,0.229217950291642,0.639751375328751,NS,0.0385955538187481
PLEKHB2,0.038591775965473,0.45247380777554,0.344406555614093,NS,0.038591775965473
ZBTB34,-0.0385807396295812,0.521416159994537,0.282815513083881,NS,0.0385807396295812
C17orf46,0.0385765796686992,0.336430197788831,0.473105029091569,NS,0.0385765796686992
PKLR,0.0385670022225357,0.20775866934959,0.682440844934304,NS,0.0385670022225357
MMAB,-0.0385546580930365,0.0831756641353978,1.08000372272019,NS,0.0385546580930365
ANXA9,-0.0385441652517859,0.158666423086394,0.799514968715448,NS,0.0385441652517859
NIP7,-0.0385374962402716,0.687649846859634,0.162632649391276,NS,0.0385374962402716
CHGA,-0.0385299758141711,0.500515092586157,0.300582822224502,NS,0.0385299758141711
RPL6,-0.038528038529186,0.177496311548278,0.750810667346202,NS,0.038528038529186
TAS2R8,-0.0385258330900101,0.802793390783319,0.0953962116182216,NS,0.0385258330900101
RLTPR,0.0385246240819037,0.693849785765154,0.158734541468079,NS,0.0385246240819037
ARID4A,-0.0385241844042234,0.84001020394447,0.0757154383549504,NS,0.0385241844042234
YTHDF1,0.0385111802175628,0.503694874291722,0.297832468594636,NS,0.0385111802175628
DMWD,-0.0385097278230964,0.640517220574348,0.19346918957288,NS,0.0385097278230964
PHLDB3,0.0385069539209084,0.34681972977596,0.459896204479847,NS,0.0385069539209084
BSDC1,-0.0385058037544881,0.410989040927357,0.38616975848459,NS,0.0385058037544881
CCNYL1,0.0385027486142955,0.37224035336886,0.429176548197567,NS,0.0385027486142955
NIPA1,0.0384866120013221,0.76485348748466,0.116421748729881,NS,0.0384866120013221
TBC1D22A,0.0384811010053863,0.521710262608707,0.282570620148443,NS,0.0384811010053863
PSMD9,0.0384810028615374,0.439288734638974,0.357249933877548,NS,0.0384810028615374
PLOD1,0.0384788669070537,0.510642675928881,0.291882892732054,NS,0.0384788669070537
GRPR,-0.0384706331980492,0.712118743086081,0.147447583375357,NS,0.0384706331980492
AGTRAP,-0.0384687795584129,0.580509103560856,0.236190965253151,NS,0.0384687795584129
IFT140,0.038462524621502,0.47929833722152,0.319394077657015,NS,0.038462524621502
BTF3,0.0384624524369945,0.399686672315234,0.398280333192117,NS,0.0384624524369945
TMTC2,0.0384616687455901,0.786931730627719,0.104062942733325,NS,0.0384616687455901
SKIV2L,0.0384602043255209,0.509135055055903,0.293166999813537,NS,0.0384602043255209
UBL3,0.0384474729584598,0.488478214865273,0.311154800163777,NS,0.0384474729584598
RNU5A,0.0384372517414691,0.631013801499347,0.199961141786835,NS,0.0384372517414691
ALOX5AP,0.0384298741097362,0.654314601222864,0.184213388184343,NS,0.0384298741097362
LOC100293160,0.0384197722738059,0.790630846874411,0.102026245437016,NS,0.0384197722738059
DYX1C1,-0.0384142710758648,0.574564781256166,0.24066099820984,NS,0.0384142710758648
FEM1A,-0.0384073149338535,0.607169127026093,0.216690319298152,NS,0.0384073149338535
TMEM175,0.0383972860534292,0.375023761738307,0.425941214232569,NS,0.0383972860534292
ACTL6B,-0.038393564199976,0.555619455387227,0.255222555556121,NS,0.038393564199976
MIR106A,0.0383839677078737,0.583001560910328,0.23433028247283,NS,0.0383839677078737
YIPF5,-0.0383741491447593,0.596459821979135,0.224418805439465,NS,0.0383741491447593
FAM21C,0.0383724905488636,0.0104837555122272,1.97948311562783,NS,0.0383724905488636
ZNF510,0.0383717826459347,0.808437723804941,0.0923534293748509,NS,0.0383717826459347
ATP9A,0.038369376159451,0.554134314577433,0.256384955470491,NS,0.038369376159451
MORN1,0.0383613715819953,0.434113741356432,0.362396466866161,NS,0.0383613715819953
NRN1L,0.0383611220507489,0.626075660101308,0.203373179922226,NS,0.0383611220507489
MTCP1,0.0383504790153937,0.750393764168124,0.12471078363569,NS,0.0383504790153937
LOC149837,-0.0383492854931451,0.891992836974526,0.0496386331518228,NS,0.0383492854931451
TOR3A,0.0383443755947162,0.623927107762369,0.204866145166456,NS,0.0383443755947162
MAMSTR,0.0383442996887884,0.36144959208764,0.441952261037878,NS,0.0383442996887884
PLEKHG5,-0.0383436519281308,0.617513378727293,0.209353628765469,NS,0.0383436519281308
SCARF2,0.03834136222132,0.427811943226474,0.368747095395739,NS,0.03834136222132
PCDHB8,0.0383314536303317,0.826780455325604,0.082609798426665,NS,0.0383314536303317
IL4R,-0.0383283385383488,0.535991500878107,0.270842096782983,NS,0.0383283385383488
G3BP1,0.038316482696747,0.661401327344602,0.179534937850109,NS,0.038316482696747
LBX1,0.0383136701595892,0.52827452508588,0.277140331734761,NS,0.0383136701595892
TP63,-0.0383108554317029,0.833923221521563,0.078873932581042,NS,0.0383108554317029
ANO7,0.0382869875501939,0.449115736100019,0.347641727877216,NS,0.0382869875501939
HGS,-0.0382778140875173,0.291781504340373,0.534942240946668,NS,0.0382778140875173
DERL1,0.0382774099458727,0.359080484576277,0.444808197411225,NS,0.0382774099458727
NPR2,0.0382754476723488,0.0283622352229516,1.54725954546568,NS,0.0382754476723488
WHSC2,-0.038271986188088,0.500809786736717,0.300327192808365,NS,0.038271986188088
CALB2,0.0382586143048065,0.739117688238056,0.131286404253378,NS,0.0382586143048065
SP140L,0.0382538084803856,0.861937819228599,0.0645240633399592,NS,0.0382538084803856
RAPGEF1,-0.0382474688105536,0.457877184922424,0.339250995933212,NS,0.0382474688105536
C1orf93,-0.0382443686722596,0.0686741380220746,1.16320678301196,NS,0.0382443686722596
PHF19,-0.0382436415643908,0.409466125693151,0.387782020724196,NS,0.0382436415643908
ITGA9,0.0382411048313918,0.506576621956275,0.295354856372669,NS,0.0382411048313918
DGCR6,-0.0382341635471872,0.844041312236417,0.0736362959842746,NS,0.0382341635471872
NCF1,-0.0382110892746201,0.616424548618535,0.210120074176078,NS,0.0382110892746201
PLA2G16,-0.0382052678356379,0.736415337591392,0.132877174863921,NS,0.0382052678356379
POU5F1,0.038203537732731,0.550784180161291,0.259018542211997,NS,0.038203537732731
MBNL2,0.0381995471483179,0.0900137770889683,1.04569101438508,NS,0.0381995471483179
FHOD1,-0.0381970955338533,0.525274292355372,0.27961385364465,NS,0.0381970955338533
GGNBP2,-0.038194623342964,0.706308722315599,0.151005430546023,NS,0.038194623342964
ZW10,-0.0381920592163174,0.579405502883603,0.237017384415939,NS,0.0381920592163174
GABRA2,0.0381905594630725,0.822542000916987,0.0848419167205212,NS,0.0381905594630725
C1orf172,0.0381880713694265,0.516269748666225,0.287123322119614,NS,0.0381880713694265
SRSF9,0.0381731036864936,0.352043429177655,0.453403757292374,NS,0.0381731036864936
USP8,0.0381610611458676,0.343792002714711,0.4637042300843,NS,0.0381610611458676
DEF8,-0.0381509525907466,0.172733214523307,0.76262414478786,NS,0.0381509525907466
CYP1A1,0.0381467699704467,0.797938463777999,0.0980305997170929,NS,0.0381467699704467
ARHGEF9,0.0381457265346683,0.173481903234677,0.760745821940708,NS,0.0381457265346683
PDE4DIP,-0.0381374077835952,0.444627079026565,0.35200409108892,NS,0.0381374077835952
WT1-AS,0.038137025735953,0.674515714673279,0.171007927806179,NS,0.038137025735953
SP5,0.0381352356952358,0.516966871512128,0.286537286655498,NS,0.0381352356952358
PHF21A,-0.0381327687233255,0.00341550924849134,2.46654453434811,NS,0.0381327687233255
YIPF6,0.0381305261419929,0.349272692180476,0.456835368267139,NS,0.0381305261419929
FKTN,0.0381261277304095,0.419043334343188,0.377741063207965,NS,0.0381261277304095
SNX19,0.0381230951825726,0.0260623944081248,1.5839856872241,NS,0.0381230951825726
CDK5RAP1,0.0381229556537432,0.393013741012981,0.405592265039871,NS,0.0381229556537432
CD40LG,-0.0381228277275183,0.708645845646723,0.149570754532725,NS,0.0381228277275183
SMARCD1,0.0381181622151594,0.592142210546896,0.227573979360167,NS,0.0381181622151594
PMPCB,-0.0381172633463009,0.804456597352968,0.0944973823152173,NS,0.0381172633463009
TRIM33,-0.038116668087016,0.586356991971349,0.231837891768199,NS,0.038116668087016
RPL37,0.0381048643895463,0.416047404006309,0.380857183494729,NS,0.0381048643895463
ITK,-0.0381030407828309,0.746765564201353,0.126815716997926,NS,0.0381030407828309
CCDC108,0.0381024242810775,0.735500077760715,0.133417277020682,NS,0.0381024242810775
RAB11FIP5,0.0381018332084442,0.328594368543421,0.483339883784325,NS,0.0381018332084442
KCTD4,-0.038077496985403,0.593861289196539,0.226314983253475,NS,0.038077496985403
CITED2,0.0380737122749482,0.177147994738387,0.751663759384895,NS,0.0380737122749482
KCNMB2,-0.0380686797210228,0.746669386688091,0.126871654303164,NS,0.0380686797210228
THUMPD1,0.0380592108564062,0.547677322469807,0.261475241415792,NS,0.0380592108564062
TAF1L,0.0380530459828259,0.428300473740101,0.368251445233134,NS,0.0380530459828259
HTR3A,0.0380390010150495,0.765544803168412,0.116029387330941,NS,0.0380390010150495
ZBTB7B,0.0380261922329548,0.431074675046952,0.365447490508276,NS,0.0380261922329548
NTHL1,-0.0380230287475862,0.550437775232709,0.259291769154508,NS,0.0380230287475862
FAM133B,0.0380100626263133,0.657306744942689,0.182231911190862,NS,0.0380100626263133
PYHIN1,0.038007210823165,0.836318491142268,0.0776283007851355,NS,0.038007210823165
UBAP2,0.038001734145038,0.136356194350453,0.865325128267892,NS,0.038001734145038
F8,-0.0380000673535794,0.698469586270417,0.155852499789598,NS,0.0380000673535794
STS,-0.0379964039307974,0.0971662519350422,1.01248454930601,NS,0.0379964039307974
DHRS4L2,0.0379919935504307,0.311599408006398,0.506403376095106,NS,0.0379919935504307
ACAD10,0.0379870810258103,0.789858153453764,0.102450894410159,NS,0.0379870810258103
PLEKHG6,0.0379840253703434,0.777135117536741,0.109503465498937,NS,0.0379840253703434
SOX4,-0.0379787308436108,0.148329756134583,0.82877171728757,NS,0.0379787308436108
MRPS12,0.037975501090707,0.708434093567603,0.149700546448668,NS,0.037975501090707
IDH3G,0.0379739509876043,0.639317807483772,0.194283198609728,NS,0.0379739509876043
C19orf52,0.0379517600730124,0.395491840054659,0.402862472610787,NS,0.0379517600730124
WDR24,-0.0379513948554999,0.369934532089075,0.431875126928053,NS,0.0379513948554999
FHIT,-0.0379490094222836,0.785002117707639,0.105129171652835,NS,0.0379490094222836
FOXK2,0.0379453203113749,0.321817618601788,0.492390183195106,NS,0.0379453203113749
RPL17,-0.0379332022669798,0.292265228816314,0.534222850162432,NS,0.0379332022669798
NRG2,-0.0379286688410216,0.271227795586383,0.56666580576655,NS,0.0379286688410216
TMEM126A,-0.0379284324029741,0.866506186138237,0.0622283324352224,NS,0.0379284324029741
PIP4K2B,0.0379256389810969,0.685907466319482,0.163734469683133,NS,0.0379256389810969
SCARB2,-0.0379102606244186,0.461064465942289,0.336238347396395,NS,0.0379102606244186
GOLGA8B,-0.0379094070990895,0.501266425026567,0.29993138358566,NS,0.0379094070990895
SDC2,-0.037907253633501,0.465366549970905,0.332204836530899,NS,0.037907253633501
ZNF48,0.0379059512441742,0.664780405579777,0.177321789876759,NS,0.0379059512441742
SNORA40,0.0378919467139802,0.709558213989673,0.149011968103117,NS,0.0378919467139802
SP7,0.0378826581266658,0.211940382636797,0.673786285925362,NS,0.0378826581266658
KDR,0.0378774716369348,0.572546133407195,0.242189513919138,NS,0.0378774716369348
CAPG,-0.0378774251992282,0.718560440395606,0.143536696108288,NS,0.0378774251992282
ERAP2,-0.0378754878277752,0.512539005325814,0.290273078266019,NS,0.0378754878277752
BTBD9,0.0378705640702013,0.660845662742526,0.179899956014621,NS,0.0378705640702013
POLL,0.0378630693669824,0.133701195744392,0.873864708647746,NS,0.0378630693669824
TTC1,-0.0378610006578231,0.42850356650144,0.368045559025615,NS,0.0378610006578231
FAN1,-0.037854047485042,0.535501484627869,0.271239320789554,NS,0.037854047485042
ODF4,-0.0378431563734445,0.679055817309146,0.168094525935938,NS,0.0378431563734445
LOC652276,0.0378397740551022,0.567110557474073,0.246332267702444,NS,0.0378397740551022
GOLGA6L2,-0.0378386010665694,0.606410308479318,0.217233424662229,NS,0.0378386010665694
C20orf196,0.0378382637629837,0.66502025573771,0.177165126394428,NS,0.0378382637629837
CLCA4,0.0378321277752494,0.8043918436822,0.0945323416826698,NS,0.0378321277752494
CHIC2,0.0378251893255344,0.17886275698931,0.747480079319966,NS,0.0378251893255344
DYNC2LI1,0.0378246180656188,0.714424319585207,0.146043770130305,NS,0.0378246180656188
NEU4,-0.0378175117291757,0.571973458296942,0.242624123624144,NS,0.0378175117291757
BTBD2,0.03780994837792,0.660008796659851,0.180450276101505,NS,0.03780994837792
MTMR12,0.0378005864466497,0.624319343856789,0.204593208717415,NS,0.0378005864466497
AICDA,-0.0378001313732921,0.247931374172661,0.605668512490327,NS,0.0378001313732921
APTX,0.0377916492898502,0.668714367735377,0.174759345618467,NS,0.0377916492898502
CASQ2,-0.0377866058390366,0.674850763681914,0.170792256317459,NS,0.0377866058390366
C7orf61,0.0377864874250902,0.471657005206626,0.326373710891347,NS,0.0377864874250902
SHFM1,-0.0377697564831965,0.515484157534808,0.287784677423992,NS,0.0377697564831965
PRDM8,-0.0377624161795844,0.0934225249694481,1.02954839903197,NS,0.0377624161795844
MYH14,0.0377614275108429,0.0384743659046674,1.41482852903705,NS,0.0377614275108429
GJA8,0.0377608707917148,0.639597382202608,0.194093322438762,NS,0.0377608707917148
ITGAL,0.0377544293518239,0.724652959578499,0.139869929738092,NS,0.0377544293518239
USP17,0.0377434851307652,0.701512681015334,0.153964473965332,NS,0.0377434851307652
LRP2,0.0377413418698586,0.723034139064752,0.140841196401999,NS,0.0377413418698586
HIST1H2AA,0.0377318866476297,0.834293932003914,0.0786809151202411,NS,0.0377318866476297
ESRRB,-0.0377199326020383,0.661483832950572,0.179480765756384,NS,0.0377199326020383
GLRA3,0.0377187922848936,0.724947931090897,0.139693185224832,NS,0.0377187922848936
ZHX2,0.0377120079344802,0.382897707718467,0.416917233621496,NS,0.0377120079344802
SRP72,-0.0376815311576997,0.677477101592854,0.169105379154558,NS,0.0376815311576997
HCFC1,-0.0376813653290811,0.69295152714151,0.159297143788246,NS,0.0376813653290811
TPX2,-0.0376754625746185,0.572655592107667,0.242106493943361,NS,0.0376754625746185
DOCK1,-0.0376745327909194,0.659350772991299,0.1808834803295,NS,0.0376745327909194
RRN3P1,-0.0376695517376944,0.755149831693671,0.121966870063701,NS,0.0376695517376944
KIAA1524,0.0376640843267446,0.751290759143604,0.124191952937991,NS,0.0376640843267446
UGGT2,-0.0376581792268398,0.609701653789008,0.214882626971739,NS,0.0376581792268398
DOPEY1,0.0376559200107103,0.267928981588779,0.571980306685474,NS,0.0376559200107103
TOE1,-0.0376517221206325,0.436204408684544,0.360309949354077,NS,0.0376517221206325
C5orf30,-0.0376515081577495,0.827934964614019,0.0820037762810049,NS,0.0376515081577495
TMEM131,-0.0376464676987109,0.2830258541103,0.548173890325265,NS,0.0376464676987109
FUBP1,0.037640071745495,0.622535796900738,0.205835670819409,NS,0.037640071745495
C8orf86,-0.0376258090746771,0.543462972241432,0.264830040352356,NS,0.0376258090746771
SLC7A5,0.0376235529181339,0.73205731830999,0.135454913407204,NS,0.0376235529181339
C1orf21,-0.0376148330725647,0.280680628854181,0.551787559122007,NS,0.0376148330725647
PRRC1,-0.037611255531198,0.450853076742261,0.345964962236866,NS,0.037611255531198
RAD50,-0.0376053601814221,0.672035636347888,0.172607696799015,NS,0.0376053601814221
FLJ00290,-0.0376039895412312,0.81708994466911,0.0877301340142089,NS,0.0376039895412312
ZNF469,-0.0375962819529461,0.778839122174627,0.108552241386952,NS,0.0375962819529461
ZDHHC23,0.0375937364975201,0.60257098810653,0.219991782069493,NS,0.0375937364975201
COPS3,-0.0375834042602483,0.756485312422985,0.121199499624367,NS,0.0375834042602483
METTL13,0.0375817986334011,0.357275212062007,0.44699711432689,NS,0.0375817986334011
C22orf28,0.0375800918635576,0.614988359266839,0.211133104637629,NS,0.0375800918635576
ZNF12,0.0375479380615493,0.652998471126117,0.185087835543101,NS,0.0375479380615493
DNALI1,0.0375468131422707,0.661711211690631,0.179331506834229,NS,0.0375468131422707
UTP23,-0.0375423071826468,0.622632466700084,0.205768237105052,NS,0.0375423071826468
DNM2,-0.0375400093674867,0.349817785575131,0.456158113723049,NS,0.0375400093674867
