name,logFC,DE_class
KRTAP19-8,-0.03481891311792873,NS
KIF25,-0.0348198503348367,NS
GPR52,-0.034827293189668485,NS
C19orf73,-0.03484018396966171,NS
MBD5,-0.03484409634544483,NS
ATP9A,0.034844859363364566,NS
VPRBP,0.03485061447001048,NS
GPCPD1,-0.034852634853584474,NS
SLC5A6,0.03485564012451259,NS
SHC3,-0.03486264513296056,NS
BTF3P9,-0.03486686662628524,NS
GBA2,0.03486881315611745,NS
MOCS2,-0.03486973867390941,NS
MEST,-0.034876601765379434,NS
PRPF31,0.03487744172222418,NS
PTPN4,-0.03488475100233002,NS
CDC20,0.0348877103693388,NS
RNASE9,-0.034894701807881234,NS
PABPC1,0.03489554738196299,NS
DUSP3,-0.03489800260070863,NS
MAP3K14,-0.03489861380079207,NS
SYT7,0.0349003764631437,NS
GHRH,-0.03490208832108732,NS
MIR204,-0.03491372928050468,NS
OR1J4,0.0349168093939346,NS
SLC25A27,0.03491775296089106,NS
POMGNT1,0.03492044449718623,NS
ZNF594,-0.03492132301143824,NS
PRPSAP1,0.034933374664138483,NS
CD70,-0.03493405560186735,NS
MIR93,-0.03493605118292198,NS
LRRC53,-0.03493985697020785,NS
ABHD14B,-0.034959969834702065,NS
LST-3TM12,-0.034962013319780105,NS
SNORA35,-0.034962217970049725,NS
PRMT1,0.03496644629126733,NS
DNAH17,-0.034968983531234565,NS
SCMH1,0.034974562981147095,NS
GTF2A2,0.034975394610684774,NS
SPATA21,-0.034976484281118214,NS
HIPK3,-0.03498172695025392,NS
CALR,0.03499700506508052,NS
S100A7A,-0.03499768841998274,NS
FAM107B,0.03499892284700046,NS
SIK2,0.03500584401458462,NS
HIP1R,0.03500759338216919,NS
DPP8,-0.03501305701829582,NS
MARCH5,0.03501452789223114,NS
PIM3,0.035017921993482304,NS
PPP2R3A,-0.03501861105603976,NS
CCR4,-0.03502219341038271,NS
MIR141,-0.035028154105744225,NS
STX5,0.03503374525686498,NS
HTATSF1,-0.03504193889577589,NS
FAM90A25P,-0.035045946878009104,NS
VSIG2,-0.03505488281022018,NS
SDHC,-0.035057150289564465,NS
GK2,-0.03505872681497724,NS
SBF1,0.035059695058249796,NS
TBX18,-0.03507059037190963,NS
EDEM1,0.035070681698134765,NS
DDX52,0.035075168035773485,NS
MRPS2,0.03507743252860762,NS
RNF115,-0.035078794126189194,NS
DIO1,-0.03508796416324589,NS
MAL,-0.03509203061612354,NS
PRG3,-0.03509221533412887,NS
CRISP2,-0.03510096551325004,NS
JMJD4,0.03511902992903537,NS
BMP1,-0.03512698707719819,NS
DNAH9,-0.035132475392185336,NS
GNPDA1,0.03513812863944943,NS
HYAL3,0.035139045495053534,NS
SLAMF1,-0.03514112127529867,NS
CSF2RB,-0.03514401094285202,NS
KLK13,-0.03514447026438816,NS
POLK,-0.03515076542813578,NS
DRAM1,-0.03515275487155223,NS
TCP1,0.03515781680701169,NS
MIR188,-0.035157906419686524,NS
HTR3D,-0.03515864544643388,NS
LCN15,-0.03515977164859785,NS
CDKL2,-0.03516549059739982,NS
SMU1,-0.03518382531279318,NS
ARFIP1,0.03518482447773463,NS
CLINT1,0.03518488600200209,NS
CHRNA6,-0.03518798176771454,NS
GABRR2,-0.03519543099429567,NS
TIGD6,-0.035196877327633436,NS
FLJ38894,-0.03519891924957075,NS
TBC1D3P2,0.035208132979644535,NS
OTOF,-0.03521519408124929,NS
TAF13,0.035216729606119435,NS
OR8A1,-0.035217624393212965,NS
EPN3,0.03522119456988548,NS
HLA-A,-0.03522935380619119,NS
ZNF8,0.03523719623380117,NS
GYPA,-0.035237441676866765,NS
ROBO2,-0.0352437019386731,NS
NCRNA00286A,-0.035251464242971764,NS
FCRLB,-0.03526163401924287,NS
SGCA,-0.03526352083470563,NS
KIR2DS1,-0.03526811441295652,NS
IL26,-0.03527910415313662,NS
VAMP2,-0.03527948019070948,NS
C9orf125,-0.03528133094609065,NS
LOC348840,-0.03528467905240984,NS
SNORA75,0.03528784393966733,NS
TTLL6,-0.03528915586437753,NS
NXF5,-0.035294604186994816,NS
MAGEA6,-0.03529745306371934,NS
C9orf4,-0.03529885761660889,NS
RWDD4,0.03530044392474885,NS
KRT24,-0.03530223723439474,NS
INSRR,-0.03530345344453667,NS
TXNDC17,0.03530672949478664,NS
CAPN5,0.03530797138237585,NS
WDSUB1,0.035308844129300354,NS
SEMA5A,-0.03531230338650482,NS
CSNK2A1,0.035312541185143154,NS
KIAA2022,-0.035318232954000495,NS
LEMD1,-0.03532107761068992,NS
PMS2P11,0.035330336257334505,NS
RBBP4,0.03533496354774579,NS
NMU,-0.03533620484085942,NS
CFHR4,-0.03534166040529896,NS
AWAT2,-0.03534223361957989,NS
FLJ45340,0.035345022276889626,NS
UQCRQ,0.03534731498439436,NS
ACBD3,0.03534834969532996,NS
SLC2A7,-0.03536718431206576,NS
PSTPIP1,-0.03536996676692894,NS
LGALS13,-0.03537283244922085,NS
CD79A,-0.03537325944676173,NS
KANK4,-0.03539593254575246,NS
FBXL15,-0.03540025554457071,NS
RGR,-0.03540417135179563,NS
C12orf32,0.03541422428918617,NS
HERC2P4,0.035415155899680695,NS
PPIEL,0.03541908466765653,NS
S1PR3,-0.03542194258012943,NS
IFITM5,-0.03542544784658319,NS
HSPA12A,-0.03542671395343766,NS
MOGAT3,-0.03542727829094483,NS
GEMIN8P4,-0.035432466971283993,NS
HINT1,0.03543703672238463,NS
MFAP3L,-0.03543801682978964,NS
ADCY6,0.03544584476646362,NS
RAD21,0.03544691123256527,NS
DNAJB6,-0.03544911636892367,NS
SLC31A1,0.03545270360941277,NS
ANKRA2,-0.035467017290231606,NS
TRRAP,0.035468351487386585,NS
GPS1,0.035472179398505777,NS
PDE7A,0.035476639088382056,NS
KDSR,-0.03548732625714113,NS
STMN3,-0.03548981298399001,NS
MYO18B,-0.03549441521856811,NS
ANUBL1,0.03549931178366106,NS
GSTM2P1,-0.03550139279678599,NS
SEPT10,-0.03550655567384853,NS
APOO,0.03550744626274405,NS
LYPD1,0.035510127609595266,NS
TBK1,-0.03551378210707257,NS
TMEM128,-0.0355294394684762,NS
GRAPL,-0.03552983896704842,NS
SAMD4B,0.035534121379158456,NS
WASL,0.035535248964867705,NS
ITGA10,-0.035535619581975375,NS
LOC100289143,0.03553959255492445,NS
SLC2A3,-0.03554063273755537,NS
LGALS2,-0.03554354041669838,NS
COL8A2,-0.03554421818449649,NS
KCTD13,0.035549611788253666,NS
DLGAP5,0.03555069584799675,NS
INSIG2,-0.035554572667524154,NS
C2orf60,0.0355554559415967,NS
C8orf73,-0.03555648786804255,NS
CDKL3,-0.03556011393030656,NS
RTL1,-0.03556092157390944,NS
TEKT2,-0.03556285263247472,NS
LDB1,-0.035565989581070045,NS
STK11,0.035568929505326086,NS
TCERG1,0.035573856055462816,NS
DLGAP1,-0.03557710850573148,NS
RAB6C,0.03557881419206188,NS
GORASP2,0.03560131851366677,NS
JUN,-0.03560263067288183,NS
LHFPL3,-0.035605422180178925,NS
C14orf105,-0.03560653891699883,NS
MTUS2,0.03560690360762808,NS
PHF19,-0.03560885232400146,NS
FAM200B,-0.0356133492347408,NS
CHST10,-0.035614561955452206,NS
RRBP1,0.03561668291893483,NS
SP3P,-0.035618198621244934,NS
ME2,-0.035630762588870546,NS
UCP3,-0.0356348102791082,NS
LOC100128644,0.03564445321419529,NS
TRIM25,0.03564781626972735,NS
RPS8,0.035650581280706195,NS
KRTAP10-11,0.035655615937095764,NS
ADCY10,-0.035658557516610956,NS
UPRT,0.03566079191512528,NS
NLRP3,-0.0356659684433136,NS
DHX35,-0.035666424982618405,NS
ZNF767,0.03567297924499768,NS
ST8SIA4,-0.035684707930222825,NS
RPS3,0.0356859514480794,NS
GPR162,-0.03569348311963827,NS
ZUFSP,-0.035696398170100285,NS
TRAF3IP2,-0.03569897370279107,NS
SLPI,0.035699737833734035,NS
SEC24C,0.035707037011341036,NS
TFAP2A,0.0357072075319691,NS
BAT3,0.0357100447113714,NS
CNN3,-0.035715111647598,NS
TIA1,0.03571819773856344,NS
HIST2H2AB,-0.035722795022358866,NS
EZR,0.03573380306900953,NS
GIP,-0.0357390316840307,NS
ANKRD20B,-0.03574181575840063,NS
TRIP10,-0.03574281601131313,NS
TRIM28,0.03574748972496522,NS
HOXA3,-0.03574788532525397,NS
BCL2L1,0.03574974351148752,NS
CGREF1,0.03575458196868997,NS
AGFG1,0.03576118375895154,NS
ESR1,-0.035766489938850565,NS
KLHL8,0.03576885999979185,NS
PRODH2,-0.035773566145207436,NS
EIF4G3,0.03577472780820523,NS
DUPD1,-0.03577617269184352,NS
RPS6KA1,0.035780712257733605,NS
SPIRE1,0.03578520154837084,NS
FARP2,0.03579309620722926,NS
COL7A1,-0.03579580025341178,NS
UTP18,0.03579705672266664,NS
C21orf121,-0.035799748839526746,NS
LOC100288313,-0.03579995183010798,NS
C3orf18,-0.0358007633620836,NS
GABARAPL3,-0.035807482960966475,NS
CSF2RA,-0.03580953527301056,NS
LOC100129726,-0.03581294287091907,NS
NXPH4,-0.035837115412956644,NS
KRTAP19-7,-0.03583766798421695,NS
TMEM174,-0.03584248673011703,NS
OR10A3,-0.035844667862247714,NS
CDH5,-0.03584558340005839,NS
TERF1,-0.035849228047518666,NS
USP38,0.03585540720586278,NS
FAM136B,-0.035867289834204286,NS
CLDN11,-0.03587430729877816,NS
FGD1,-0.035903712953389455,NS
SPRYD5,-0.035903857895145164,NS
COL17A1,-0.03590583684910542,NS
HSPB9,-0.03590801111736619,NS
PHF5A,0.0359096086232189,NS
OLIG3,-0.0359184816114646,NS
C9orf46,-0.03593934408916466,NS
N4BP2L2,-0.035941507767272896,NS
PAX7,-0.03594651014382455,NS
KIF20A,-0.035962534981173744,NS
LRRC45,0.03596347647568443,NS
INSC,-0.03596576479891622,NS
P2RX6,-0.03596642772312664,NS
PAK4,0.035973548843469594,NS
ALDH4A1,-0.035977902213377044,NS
MIR485,-0.03598502811036075,NS
FLJ40852,-0.035986114295580185,NS
OR8B3,-0.03598640131645481,NS
C9orf57,-0.03598827115944392,NS
EIF5,0.035995061897514224,NS
C9orf167,-0.035995720910777296,NS
KIAA0556,0.035997768729625124,NS
C20orf194,-0.03600045665934992,NS
VBP1,0.03600694393314341,NS
ALKBH1,0.03600834252514007,NS
TRMT11,-0.03601040577169279,NS
HOXB8,-0.03601511147221448,NS
LOC100130876,-0.036019642045507005,NS
C19orf35,-0.03602180549810252,NS
FARP1,0.03602202476842775,NS
FAM46B,-0.036022661999783656,NS
PHPT1,0.036023753798439806,NS
PANK1,-0.036026795501799436,NS
GPR149,-0.03602768202845241,NS
NCRNA00262,0.036030789085734316,NS
CDK17,0.03604216815054606,NS
OR2AK2,-0.03604435270312323,NS
TMEM74,-0.03604531132590094,NS
TYRO3,-0.03605420465992104,NS
SNORA4,0.036056270297776916,NS
PGA3,-0.036056683533078226,NS
HEATR6,0.03606451049981674,NS
BOLL,-0.03606938024224404,NS
KIAA1524,-0.03607114728819183,NS
STK35,0.036074225817161576,NS
THOC1,0.036080523648619245,NS
SGIP1,0.036083352388567747,NS
ENDOU,-0.03609441641987465,NS
ENHO,-0.036096512877081155,NS
TMEM9B,0.03611045411669922,NS
ASPHD2,-0.03611144467404692,NS
MCL1,0.03612033940083714,NS
KRT74,-0.03612135271612549,NS
TRIM67,-0.036132490606110235,NS
TENC1,-0.03613838650434609,NS
FAM38A,0.03613924408677183,NS
NCRNA00292,-0.03614334320645285,NS
OR52D1,-0.03614366706136862,NS
LMNA,-0.03614561164696806,NS
ZNF14,-0.036148997348659284,NS
DHCR7,0.03615198138607911,NS
IL13RA1,0.036153208371676016,NS
KCTD17,-0.03615720569349046,NS
MAGEC2,-0.03615758624747445,NS
NAT15,0.03615800946175307,NS
OR3A4,-0.03616704215382893,NS
ZNF713,-0.03617018655979831,NS
MOBKL1B,-0.03617033772154166,NS
MIR27A,0.036175721314391174,NS
DEFB105A,-0.03618153673561264,NS
DDX3Y,0.036187788311339286,NS
SCN10A,-0.036189613386651054,NS
RBM27,0.03619113690446918,NS
SMAD2,-0.03619383790463626,NS
SLC25A22,0.036201486783713266,NS
CEACAM21,-0.03620640682154774,NS
DCPS,0.03621403841213544,NS
ZMYM5,-0.03621475874429958,NS
DOCK5,0.03621760655952788,NS
SCARA5,-0.03622904907668634,NS
ZFPM2,-0.036229402215032014,NS
CLIC3,-0.03623711465783552,NS
BPHL,0.03623901569012089,NS
MIR125B1,-0.036242071764660655,NS
GCH1,-0.03625581756946994,NS
COL1A2,-0.03625615888522615,NS
CES5A,-0.03625793035634817,NS
C4orf23,0.03626378905603245,NS
SPRR3,-0.03626540395968658,NS
RASA3,-0.03626784147634354,NS
TCIRG1,-0.03628313656716253,NS
CCR10,-0.03629538418766187,NS
ARL5B,0.036298974239179715,NS
HCRTR2,-0.036299541426068616,NS
RNASE7,-0.03629969774875352,NS
ZNF266,0.03629987007197788,NS
NDUFB3,-0.03630519588379055,NS
GUSBP4,0.036312142725919205,NS
PNMT,-0.0363123639445746,NS
LOC284751,-0.036317027515232914,NS
PLA2G1B,-0.0363193796778567,NS
ENTPD3,-0.036320564570155645,NS
EFCAB4A,0.036329984581494834,NS
MOS,-0.03633306940036407,NS
HYLS1,0.03633512792250804,NS
ACOX3,0.036337440343955585,NS
SPATA7,-0.03633944871348049,NS
RPL30,0.03634049622338642,NS
RNF170,-0.03634183816660319,NS
NYX,-0.03634787718457044,NS
UROS,0.036351716659339006,NS
KIAA0317,0.03635554817354869,NS
IFT80,-0.036355835405737835,NS
C11orf53,-0.03636457056320119,NS
DGKH,-0.03637765098683188,NS
AKR1C3,-0.03637863387489282,NS
RBBP7,-0.03638342541531303,NS
SMTN,-0.036384465058413085,NS
FBXW7,-0.036399819921935306,NS
PAM,-0.03640031111170616,NS
SHISA6,-0.03640538906271895,NS
RAB27A,-0.03640684674771455,NS
PSMB4,0.036411377507046705,NS
GIMAP5,-0.036428483505244635,NS
CTTN,0.03643594706344144,NS
CFC1B,-0.03643639933374465,NS
ZNF101,0.03643865609155639,NS
PMS2P4,0.03644799695410317,NS
NT5DC2,-0.03646188524464877,NS
PKDREJ,-0.03646231091624652,NS
LRRTM3,-0.03646655487304251,NS
LAMC1,0.03647204358662037,NS
GNAT1,-0.03647850316797818,NS
BCKDK,0.03647898772357494,NS
SCYL2,0.036484633601465255,NS
WDR48,0.03649242814302878,NS
SMAD4,-0.03649441225536565,NS
ALKBH7,0.03649511744494438,NS
CCDC47,0.036498843272807946,NS
SOX7,-0.03650627917011384,NS
RASA4,-0.03651571846079138,NS
CATSPER2P1,0.036526848510314514,NS
EPHB3,0.036538736454327925,NS
CDK4,0.036538772591068636,NS
UBR1,-0.036539037066454005,NS
HPS5,0.03654214405893441,NS
RRN3,-0.03654761206837276,NS
LONP1,0.03654946000421444,NS
ASB8,-0.036550957869479594,NS
EFR3B,-0.036552917648532635,NS
SIX1,0.03655366106845004,NS
PIK3R4,0.03655433313995404,NS
DLEC1,-0.03655499291772868,NS
AMICA1,-0.036556946767748455,NS
RASSF3,-0.03655719308664329,NS
UBA52,0.03656366153352497,NS
RDH8,-0.03656866326350028,NS
PLAGL2,0.036573078558710836,NS
MECR,0.036575804280368995,NS
HHLA2,-0.036576132597869515,NS
GMFG,-0.0365930486639241,NS
PHF3,-0.03659444593005157,NS
RFTN1,-0.03659490109947705,NS
RASGRF1,-0.036597525555140065,NS
TIPIN,0.03660113459138392,NS
CT45A3,-0.0366019800232098,NS
TTC37,0.03660394567794523,NS
PPARA,-0.03660849910386732,NS
USP11,-0.036609955892580315,NS
SOX10,-0.03661126341897658,NS
SLC46A2,-0.0366129193044471,NS
TROVE2,-0.036619661703201745,NS
PPM1G,0.03661969408275434,NS
EBF1,-0.03662117349648075,NS
SLC25A12,-0.03663206523771345,NS
GLDC,0.0366367600590507,NS
VAMP1,-0.03663886286270479,NS
HNRNPA1L2,-0.036639188381095034,NS
ITPRIPL1,-0.036639291373263605,NS
GPR137B,0.03664394210833333,NS
OR7E19P,-0.03664736119607803,NS
SYT5,-0.03665079167959506,NS
GIF,-0.036652073329265566,NS
MDC1,-0.03665542794064791,NS
C9orf171,-0.03665809828811706,NS
LOC374491,-0.03666549949947806,NS
BCL2L2,0.03666819335300975,NS
SIDT1,0.03666897834140426,NS
COX7A2L,0.036683064642365926,NS
KIAA0247,0.03669208529053192,NS
PRSS3,-0.036692572027884784,NS
CXCR6,-0.03669568565002179,NS
PPIA,0.036698467164516746,NS
CKS2,0.036701847489153394,NS
C2orf57,-0.036721925347691586,NS
ELAC1,-0.036723301175768164,NS
CHM,-0.036725460989611936,NS
SRSF6,0.03673717719391023,NS
KIAA0182,0.03674997388027812,NS
DNAJB8,-0.03675304125767065,NS
C21orf90,-0.03675564430563627,NS
CT45A5,-0.03675986582582802,NS
GSTA1,0.03675992340057488,NS
RECK,-0.036765593973488775,NS
GRIA4,-0.03677417966866303,NS
ZNF738,0.0367768842803069,NS
PI4K2B,0.03678235920812112,NS
LRRTM1,-0.036787600405826515,NS
UBN1,0.03679037059446344,NS
FXYD5,-0.03679471390357447,NS
RB1CC1,0.036802898799559,NS
ATOX1,0.03681105776893201,NS
STAT4,-0.036830315754704523,NS
MAD2L1,0.03683174690984847,NS
FH,0.03683611579429247,NS
NMS,-0.03684170598616432,NS
CACNA1F,-0.03684218038026299,NS
RASL11B,-0.03684361233896505,NS
CASP5,-0.03684549368224621,NS
COL15A1,-0.03684649828017417,NS
LRFN3,0.03685120658171326,NS
APLP1,-0.03685405609569248,NS
NKX2-8,-0.03685682023241488,NS
CDK20,0.03685719066834636,NS
MICALL1,-0.036876283424271517,NS
LRRC16A,0.03687695443507022,NS
CCDC34,0.03688444470991037,NS
LASS2,0.03689064661061359,NS
OR52J3,-0.036895267223817974,NS
CST11,-0.036900302329680335,NS
ZG16,-0.0369005892453953,NS
HEBP1,0.03690258888107811,NS
PCDHB16,0.03690367813318285,NS
NBLA00301,-0.036907565801103326,NS
POLG2,-0.03691349939132915,NS
ISCU,-0.03691566131040824,NS
BTN2A3,-0.036916821977757364,NS
C20orf111,0.036923992828184815,NS
ELL3,0.03692789489863468,NS
MRGPRG,-0.03693133881750876,NS
ZNF701,0.036931425811924656,NS
TEX14,-0.036937459313907794,NS
C17orf87,-0.03693988219242961,NS
ENO2,-0.03694632153357236,NS
CORO1A,-0.036946686141522855,NS
MAD2L1BP,0.036948089507741644,NS
TECPR1,0.0369575066301957,NS
FRMD1,-0.03695764954087544,NS
LEF1,0.03695946105400294,NS
STAT2,0.03696115490975682,NS
OR5B21,-0.036964430336543064,NS
TRPV4,-0.03696623937659149,NS
NPFFR1,-0.03697373662192649,NS
MYLIP,0.03698255581007093,NS
DISP1,-0.03698993939768114,NS
C10orf76,-0.03699042176339029,NS
SNORD7,-0.03699202668131507,NS
EIF4A3,0.03699384682136064,NS
ZNF597,0.036996755384233415,NS
ITIH1,-0.03699713350146072,NS
FAM58B,0.03699847121035171,NS
SYT9,-0.037003772342083074,NS
KL,0.037007061511051154,NS
USP22,0.03700834289973676,NS
TAGAP,-0.037023054857535875,NS
ZNF323,0.03702492613635355,NS
CDHR2,-0.037026070163721725,NS
ELL2,0.0370352716510256,NS
RER1,0.03703990387564726,NS
ASPDH,-0.03704010373033584,NS
TRIM15,-0.0370415326485507,NS
ZNF193,0.03704385660675236,NS
GTF3A,0.037044022296659485,NS
FUT10,-0.037048507167368516,NS
ZNF468,0.03705057990816463,NS
C9orf3,-0.0370615802209604,NS
PFKFB1,-0.037072664562946334,NS
EID1,-0.03707274692961526,NS
GTF2I,0.03708200062947187,NS
NPEPPS,0.0370827255089381,NS
UBE2R2,0.0370908788354396,NS
SOST,-0.03709095518830474,NS
RTKN,0.03709117241795523,NS
SLC6A6,-0.037123623352961044,NS
RAF1,0.03712858621294668,NS
CDC37L1,-0.03713119992118297,NS
CSMD2,-0.037133287324617514,NS
GPR1,-0.03713678458776337,NS
MINA,0.037141380012058134,NS
QRICH1,0.037147401853329765,NS
MYRIP,0.03714753617793498,NS
PMFBP1,-0.03714924576402878,NS
CYP3A7,-0.03715514529865738,NS
B3GALNT2,0.03716091244855946,NS
ZNF169,-0.03716343700708191,NS
BTN3A3,-0.03717929247011287,NS
PTPN7,-0.03718040735819006,NS
BTNL9,-0.03718247043952316,NS
EPSTI1,-0.03718410129004712,NS
MARCH6,0.03718936308584242,NS
LOC440518,-0.03719096635563024,NS
IFNA2,-0.03719502816627496,NS
PPP2R3C,-0.03719650831398513,NS
RGL1,-0.03719740602891486,NS
CASQ1,-0.03720694577357464,NS
PION,0.037209542590208144,NS
ZNF605,0.03721779440749695,NS
MRPS18B,0.03722010066829995,NS
PLXNB2,0.03722243079121146,NS
E2F6,-0.03722413896119847,NS
MRPL46,-0.03723159594331382,NS
UPP2,-0.03723368582142217,NS
MSI2,0.037239906192433114,NS
DPY30,0.0372592059095731,NS
FZD1,-0.03726970588212741,NS
ERCC6L,-0.03727162157744157,NS
CLEC4F,-0.03728147505946211,NS
LYSMD2,-0.037290906040885696,NS
TREH,-0.037297304593174596,NS
BTG2,-0.037298188466826865,NS
ADRA1B,-0.03730513882653197,NS
IDI2,-0.037317782151627066,NS
EXOC4,0.037318677336852346,NS
WSB1,-0.037318865385000954,NS
TRAPPC9,0.03732076356036074,NS
FAM27C,-0.037327805322087126,NS
CIAPIN1,-0.03733022820131371,NS
LOC646982,-0.03733151947451541,NS
LHX9,-0.037332365393777156,NS
PKDCC,-0.03733340537799412,NS
PAQR6,0.03733460697916646,NS
DIMT1L,-0.03733533635995623,NS
FLJ36116,-0.03733668669474599,NS
GOLGA8IP,-0.03733867808149571,NS
FAM92A1,-0.037340335289949955,NS
NME4,0.03734053980232277,NS
CDC34,0.037341274372726385,NS
PON1,-0.03734454178153812,NS
IFI44,-0.03734707976528617,NS
UQCRFS1,0.03734962989780177,NS
SNORD116-24,0.03735083754022117,NS
INTS2,-0.0373596443656421,NS
SNORA15,0.03736475486753843,NS
IGHV5-78,-0.03736708666068722,NS
TMEM146,-0.03737089624745493,NS
CCDC28A,-0.037376306794278946,NS
SLC2A11,-0.03738640181731534,NS
UCK1,0.037391082395984654,NS
NES,-0.03739179395665726,NS
VSIG7,-0.037398776690955815,NS
SPATA24,0.03740136107569936,NS
LYG2,-0.03740247487938042,NS
TNNI3,-0.037411746049221595,NS
RGPD1,0.037415740105099626,NS
PCNA,0.03741976009196413,NS
LOC100127886,-0.03742537560302117,NS
CXorf1,-0.0374336168622571,NS
ANKRD28,0.03744090289501334,NS
MCTP2,0.03744204550416086,NS
RPL32P3,0.037445334993235324,NS
TGIF2LY,-0.037451604994628296,NS
LRRC58,0.037453183849931015,NS
TRIM49,-0.0374536509324459,NS
FOLR1,-0.03745741669292646,NS
GOLGA6A,0.03746319029843348,NS
DAZAP1,0.03746505014469781,NS
CLTA,0.03747942111385516,NS
CBLB,0.0374851606581057,NS
RTN3,-0.037494641464558054,NS
NANOGNB,-0.037497333336942607,NS
UBL4B,-0.03749813147859116,NS
RHOB,-0.037509197741393496,NS
PRAMEF12,-0.037509807777734716,NS
ZNF772,0.03752619282174918,NS
TOB1,0.037529125208423775,NS
TSKS,-0.037540310710453495,NS
C14orf126,-0.037540914350480126,NS
PDE4D,-0.03754135207187215,NS
TEX2,0.03754943713042769,NS
ITGB2,-0.0375581886583114,NS
DEFB134,-0.037561337415528806,NS
ZNF335,0.037565020315732056,NS
MFGE8,-0.03756683959221485,NS
TMPRSS2,0.03757912055740853,NS
RGPD6,0.0375909437220856,NS
GOLGB1,0.03760243783581041,NS
IDS,-0.03760305852704038,NS
CLPS,-0.03760444568412513,NS
HSF1,0.03760777745361521,NS
MPP4,-0.03761884734375576,NS
SUV420H1,0.0376215406477014,NS
TCTEX1D4,0.03762243172597879,NS
MED14,0.03762466706484746,NS
PIGF,-0.03762489811340575,NS
MOGAT1,-0.03762823885329092,NS
TAP1,0.037628420947429575,NS
EPN2,-0.037640064988394784,NS
PES1,0.03764419141936903,NS
LGALS4,-0.03764700435021506,NS
HOXD9,-0.03765217945379229,NS
NKX2-1,-0.03765766200515919,NS
CENPC1,-0.03765931735227812,NS
TTLL1,0.03767680136148566,NS
GREM1,0.03768264688319656,NS
C5orf13,-0.03768524488269831,NS
GTSE1,-0.037687888637679245,NS
LRRC28,-0.03769082449673733,NS
LCTL,-0.03769355766273341,NS
ZNF33B,0.03770433141527274,NS
CTGF,-0.037713797428975404,NS
LIN9,-0.037714564916864646,NS
PRR11,0.037718103203439046,NS
S100A9,-0.037721884113863346,NS
CUBN,-0.037723121174439767,NS
ZNHIT6,-0.03772816208207641,NS
SLC22A5,0.03772949491363464,NS
GSK3B,0.037732737452383036,NS
AIPL1,-0.03773642958119816,NS
NKAIN1,0.037736501331200545,NS
NUDT4,0.037740027654725505,NS
WFDC13,-0.037741022421289516,NS
KIAA2026,-0.03774207671075902,NS
C1orf49,-0.03774267173294976,NS
JDP2,-0.037743277461904645,NS
CCR5,-0.03774822886896212,NS
HIST1H1T,-0.037752771968136756,NS
SNX4,0.0377552315240941,NS
NBEAL2,0.03776275371349569,NS
CCDC37,-0.03776502879646504,NS
FAM27A,-0.037768487317396904,NS
GDNF,-0.03777497755526493,NS
ZCCHC3,0.037788260550302155,NS
KIAA1370,0.037791772018472614,NS
ZMYND17,-0.037792339799339825,NS
DCTN6,-0.037793337765188895,NS
WAPAL,0.03779628953819936,NS
RPL14,0.03780759922468224,NS
CRHBP,-0.03780830699393678,NS
GEMIN8,0.03780936906671317,NS
LRRC6,-0.037817286871564715,NS
CD55,-0.03781737191266199,NS
PABPC1P2,-0.03782060847229596,NS
TRIB2,-0.037827024064364556,NS
TSPAN18,-0.037831761895754434,NS
C1orf87,-0.03783672065832289,NS
IPO7,0.03783834148000986,NS
LGI4,-0.037839102852156525,NS
SNORD115-24,-0.03784765004789237,NS
PAK7,-0.03784894616394441,NS
CTSW,-0.03785002718125452,NS
RPUSD4,0.03785441994922878,NS
HAVCR2,-0.037855614878636756,NS
YIF1A,0.03787021115645417,NS
FUT2,-0.03787039094300915,NS
LOC100133130,0.037875910147426195,NS
TMEM55A,-0.0378767046088897,NS
FLVCR2,0.03788579643161283,NS
MIR199A2,-0.0378888149711214,NS
B3GALNT1,-0.037889063695724534,NS
SIRPA,-0.03789437572535559,NS
USP6NL,0.03789633436889206,NS
PEX11B,0.037898644342081456,NS
CDC23,-0.03790731147434956,NS
RPS4Y2,0.03792236330301901,NS
TERF1P2,-0.03792847878616046,NS
FGF11,-0.037932008103073844,NS
FER1L4,-0.03793428208032412,NS
NUP93,0.03794461738339727,NS
REEP1,-0.037961839834850464,NS
DTD1,0.03796943008827469,NS
CD28,-0.037972351173739094,NS
C9orf169,0.03797452353066122,NS
ZNHIT3,0.03797604133194166,NS
C2orf78,-0.03798782096267028,NS
KAT2B,-0.03798825066668288,NS
FST,-0.037988441019075614,NS
NAIF1,-0.037988891690581283,NS
COMMD6,-0.03800001639239614,NS
MED27,-0.03801197164262371,NS
KCNQ3,-0.038012133071497534,NS
ZDHHC8P1,-0.03801847454903484,NS
CLTC,0.0380259494775359,NS
HIST1H3C,-0.038027635528210535,NS
AHDC1,-0.03803440299957783,NS
ACTL7A,-0.03804034564035563,NS
OR2G6,-0.0380443749531425,NS
RNPEP,0.038045216501339185,NS
MLLT4,0.03804617425941936,NS
C13orf39,-0.03805110880957363,NS
SCRIB,0.03805134130981158,NS
ALKBH2,0.03805670921997106,NS
NUDT8,0.03805854158161859,NS
CRYGS,-0.038063411817464754,NS
ARID5B,0.038066037175557454,NS
PSMA1,0.03806885385226977,NS
SCD5,-0.038075493716932085,NS
CCNB1IP1,-0.03807933775578887,NS
OR8D1,-0.0380819141340204,NS
SSH1,-0.038085582055201406,NS
