name,logFC,DE_class
CDS2,0.029193222697569077,NS
FAM173B,-0.02919369975298114,NS
EIF4E2,0.029198284963649623,NS
AKR7A3,-0.029199461714826125,NS
NAA10,0.029199881474245792,NS
TMEM208,-0.029200381768658357,NS
HKR1,-0.029202200237264053,NS
PSD2,-0.029205156883276295,NS
KIAA1751,-0.02920736740903629,NS
LCN2,-0.02921558069585073,NS
NGDN,0.029223668434600114,NS
MYBPC3,0.029226309275390605,NS
ZFP30,-0.029230799797353102,NS
C9orf64,-0.029232948945891568,NS
ZNF282,-0.029235587423429354,NS
PUM1,-0.029238544990139115,NS
ARHGEF26,-0.029241044353816914,NS
CCDC75,-0.029258835841005748,NS
LYPD4,0.029263708064245275,NS
LGR4,-0.02926647479661404,NS
HSF2,-0.02926908923843663,NS
STX12,0.02927466827563685,NS
MTCH2,-0.02928005222578367,NS
AMHR2,0.029280931798204346,NS
CSRP2,0.029281242991159306,NS
AGFG2,-0.029283084622131028,NS
DPH1,-0.029285317444294412,NS
DYNLRB2,-0.02928943302298226,NS
CHRM4,-0.029290880176147338,NS
TIGD7,-0.029291213399664562,NS
NMBR,-0.029294641123080556,NS
GOLGA6L10,-0.029295048526676748,NS
GPATCH8,0.02929772851835999,NS
KIAA2022,-0.029306713895356884,NS
FAM161A,0.02931129857875092,NS
SDCCAG1,0.02931166902911464,NS
APH1B,-0.029320038237517387,NS
STAC2,-0.02932153024828099,NS
GPR89A,0.029322171778543904,NS
SOX21,0.029324758978770626,NS
ATP5C1,-0.029326426233838188,NS
UBR4,-0.02932825300755093,NS
QSOX2,-0.029337957957434435,NS
C1orf25,0.029338064422789856,NS
CYTH4,0.029338651883586087,NS
OR1L8,-0.029347060406660574,NS
RGN,0.029350835558738186,NS
PLEKHM2,-0.02935285014958189,NS
FAM86C,0.029357196795399165,NS
PDZD7,-0.029357879149250143,NS
PAPOLA,0.029360762004409402,NS
ZNF705A,-0.02936258145806031,NS
AHNAK,0.029366399253726083,NS
GSN,0.029366870982773463,NS
BRAP,0.02936941208380084,NS
HMGB2,-0.029374584266169013,NS
LCE4A,0.02937702801974096,NS
CCDC25,-0.02937708068110645,NS
SLC1A6,0.02937990583381156,NS
C6orf168,-0.029382245309986788,NS
ZNF451,0.02938602348930086,NS
DUS3L,-0.02938956235556356,NS
PCDH20,0.029392290737094928,NS
RPL37A,0.02939874846675128,NS
ZNF805,-0.029400245987877716,NS
DCAF16,0.029404521732350197,NS
C8orf31,0.02940653317038966,NS
VGF,-0.029406847293703464,NS
TNFSF11,-0.029407851475789393,NS
PRR19,0.029411308773174216,NS
AGPS,0.029414476300167802,NS
KATNA1,-0.02941469016011644,NS
GALNT2,-0.02941485481102246,NS
INSM2,0.029417040930967753,NS
LPAR4,-0.029420602840827925,NS
HEATR7B2,-0.029422516214545946,NS
ITPRIP,-0.0294255195821862,NS
FKBP6,-0.02942728025162622,NS
METTL10,0.029431722246877623,NS
ART5,0.02943212584590782,NS
BRIX1,-0.02943221869699797,NS
MDM2,0.02943676389136085,NS
PLA2G15,0.02944011724260709,NS
C20orf46,0.02944278467958772,NS
TRPM5,0.02944672318246644,NS
AGPAT5,-0.02945380867090419,NS
FLG2,0.029457103966235132,NS
ATP1B2,-0.029458344873926068,NS
TCEAL1,-0.0294617613999546,NS
PHOSPHO1,-0.029462386078671132,NS
RGL3,0.029462731321612923,NS
FAM71F2,-0.029465397126478887,NS
IZUMO4,-0.029478320061226082,NS
ZNF776,0.029479617991990947,NS
PCDHGC5,0.02948638083894295,NS
CPAMD8,-0.029488415184810712,NS
JRK,-0.029488908216514176,NS
LY6G6C,0.02950121000794237,NS
LOC652276,-0.02950653095437694,NS
CNDP2,-0.029507393169116103,NS
ITPRIPL1,-0.029513540833476792,NS
WDR11,-0.029513653410379703,NS
TAP2,-0.029521654996592206,NS
C2orf27B,0.029524744864689367,NS
LRRC48,-0.02952792690325401,NS
BIK,-0.029534531394981745,NS
FHDC1,0.029543914942993688,NS
C7orf25,0.02954535787081225,NS
CYP2C8,0.029553098407010925,NS
C20orf141,-0.02955914924475933,NS
N6AMT2,0.029569178046624733,NS
RAD9A,-0.029571854655969565,NS
HIST1H3A,0.029575864028088095,NS
CD7,-0.029577162125334677,NS
CDK7,0.02957802101885232,NS
DKFZp761P0212,-0.029578255049052427,NS
FADD,0.02958430676024415,NS
NUPL1,0.02959311136791909,NS
ERGIC1,-0.02959610751140085,NS
CNTN3,-0.029599463529203618,NS
CCDC155,-0.029599565017601304,NS
KIR2DS1,0.029602006480097032,NS
TBL1XR1,-0.02960237963792922,NS
CDH16,0.029603557113468293,NS
CCS,-0.029614673233033573,NS
CECR4,-0.02961608372243618,NS
MRS2,-0.029616348421045213,NS
LUC7L2,-0.02961674012267368,NS
TRPC3,-0.029621316521428298,NS
FAM35A,0.02962193190941509,NS
ADAMTS3,0.02962922348929431,NS
RSPH9,0.029630921174255698,NS
CARD14,-0.02963167923097343,NS
ZAP70,0.029632402656752488,NS
RAD51,0.029634928192978194,NS
MUC17,0.02963851449851629,NS
PANK4,0.02963901980685546,NS
LOC401296,0.029646752455898318,NS
ZNF563,0.029655766039442533,NS
OR5T3,-0.029664338895844272,NS
NDUFA1,0.029666895814583594,NS
TBX2,-0.02967047661289879,NS
PGA5,0.029671665842986972,NS
BAG5,0.029672441585477438,NS
SMYD4,-0.02967630523450171,NS
PLAC8L1,-0.029677035587530876,NS
ACPL2,0.029677609677917216,NS
RNF114,0.02968401409705912,NS
TM9SF2,-0.02968497770905998,NS
SIPA1L1,-0.02968709425053695,NS
ADCY4,0.029688783271501373,NS
PRKD3,0.029692297691395586,NS
CCL14-CCL15,-0.029704475690235155,NS
PPP1R3C,0.029705414342992675,NS
MRI1,-0.029710939204573794,NS
UMODL1,0.029713594122362963,NS
C1orf58,0.02971410389276241,NS
CECR2,-0.029717200480140038,NS
NMT2,-0.029717853906233715,NS
APOC4,0.029723426606586445,NS
SEPT2,0.029727747519407544,NS
PRSS41,-0.02973114054867132,NS
SNORA10,-0.029732484832704298,NS
SHISA5,-0.029739265567419793,NS
ATP6V0A1,-0.029748659745085337,NS
NCRNA00221,-0.029751096108254105,NS
FGF2,0.029753057378700376,NS
RAB11FIP3,-0.02975309106959223,NS
PRY,0.02976197466705055,NS
OBP2A,0.02976273438013788,NS
C7orf44,0.02976400815613678,NS
C6orf106,-0.029766723838358322,NS
GBP6,-0.029772154410506735,NS
ZNF207,0.029772427102805032,NS
SNORD116-6,0.0297727840739328,NS
GPA33,-0.02977406066777144,NS
YEATS4,-0.029775429607792114,NS
DLD,-0.02977935207406235,NS
POLD1,-0.02978826861260986,NS
ADRB2,-0.029796512863603297,NS
GMPPB,0.02979871594271355,NS
HSP90AB1,-0.029798855294854043,NS
YIF1B,-0.029799294935224374,NS
MIR133A1,0.029805148562052297,NS
ACVR2A,0.02980904847839083,NS
SCN3A,0.02980920605196169,NS
ACAD11,0.02981165478153147,NS
FRMD4B,-0.02982181143847762,NS
ELMOD3,-0.029823489833650463,NS
ZFP90,-0.02982405031215829,NS
NKX3-2,0.02982616134439553,NS
SSB,0.029826906544137444,NS
GDPD1,-0.029828942223822263,NS
FBXO7,0.029828974292072097,NS
FLJ00290,0.02983208957790562,NS
PNKD,-0.029834144021576803,NS
C17orf66,-0.029842093169085482,NS
SART1,0.029844959296701612,NS
NCDN,0.029848668216940766,NS
CCNH,0.02984891231285447,NS
ABCG4,-0.029849333071166884,NS
GCDH,-0.0298511355871669,NS
C10orf2,-0.0298702587869788,NS
USP9X,0.02988096030501408,NS
JAKMIP1,-0.029884166680673063,NS
PI4K2B,-0.029892433681045105,NS
POC5,0.02990008467800709,NS
DLGAP3,0.029900790597872318,NS
ELN,-0.029901340216202055,NS
FGF21,0.02990310010392183,NS
NKD2,0.029907780923952076,NS
TIMM22,-0.029911039972254194,NS
TNFRSF12A,-0.029923025515862456,NS
PRR11,-0.029923740319352854,NS
LILRP2,0.029925746545982124,NS
FOXA1,-0.029932555432360175,NS
SLC13A4,0.02994274958109977,NS
ETV4,0.029944966216173263,NS
SNORD32A,-0.029945309933273823,NS
TCEA2,0.029946626645039,NS
AMY2B,-0.02994811979316725,NS
SNORD116-2,0.029948575262760624,NS
LOC100129858,0.02994858897326791,NS
TDO2,0.029950862992178973,NS
C1orf69,-0.029958564324878978,NS
SNTG1,0.029959854112473594,NS
BRPF3,-0.02996121759406578,NS
RAB1A,0.02996227559476683,NS
GLI2,-0.02996444050133773,NS
MIR99B,-0.029965085459929597,NS
ZFPM2,0.02996645672996623,NS
FBXW4,-0.02996697264964121,NS
SPRR3,0.029970338643176664,NS
GJD3,0.02997265562096718,NS
CHL1,0.029973054974269164,NS
CCNL1,-0.029975715106448586,NS
GIPC1,-0.02997832641763809,NS
MRE11A,0.02997841210070118,NS
CLPTM1,-0.029980251989099038,NS
YIPF6,-0.029990848320133878,NS
RWDD1,-0.029994028274217044,NS
C4orf17,0.029994247260987983,NS
BDNF,0.02999897400334206,NS
ZFP36L1,0.029999976913705595,NS
DSC1,0.03000022397402624,NS
SENP7,0.03000090186039328,NS
PPP2R2C,0.03000696427513927,NS
ZBTB17,-0.03000813138124503,NS
GOLGA4,-0.030013004144467725,NS
NIPAL1,-0.030015343317570053,NS
LOC729603,-0.03003711302110057,NS
PRDX2,-0.03003786796287211,NS
ARHGAP11A,0.030037976308726844,NS
TAF6L,-0.0300401693818535,NS
EAF1,-0.030040999075494845,NS
PTPN7,-0.03004164820456401,NS
SUGT1,-0.030043394859046613,NS
TBC1D3,-0.030044659528698503,NS
C15orf24,-0.030047192469715434,NS
MBD3L3,0.030054017170547453,NS
NGB,-0.030054179740763187,NS
DNAJB13,-0.03006402897840088,NS
SNX27,0.030071138983987833,NS
RNU5A,0.030071806592116168,NS
RASAL3,-0.030076387918878345,NS
MYO7B,-0.03008019645419835,NS
CD82,-0.030081283623762278,NS
SERINC5,-0.03009031803198159,NS
LOC389607,-0.030094625572648637,NS
INCENP,-0.0300966108036822,NS
C14orf101,0.030097692314668523,NS
C15orf57,0.03010023111208837,NS
GPRASP1,0.030105229240536602,NS
CDAN1,0.030111944299576976,NS
IL2RB,0.03011513590572057,NS
MCM3AP,-0.030119490627150913,NS
ENY2,0.03012138777815876,NS
NOC4L,-0.030129538105023057,NS
MMP19,-0.03012962882277792,NS
XKR6,-0.030136083284467707,NS
MEP1A,0.03013730418269489,NS
MKRN9P,0.030138175547907875,NS
GRAP,-0.03013928159519319,NS
GORASP1,-0.03014009456382971,NS
BTAF1,0.030142052513961293,NS
PAX3,0.03014980126304989,NS
LOC150197,-0.03015308881757206,NS
PCBP3,0.030155596588107736,NS
FAM109A,-0.030156010289475788,NS
NGFR,-0.030156021248636478,NS
PSMB1,0.030160925641184777,NS
RNF130,0.030160958725760523,NS
LBH,0.030161775400114443,NS
MYCNOS,0.03017032121087393,NS
NEURL2,-0.03017032682779308,NS
CH25H,0.030171657827793075,NS
AHRR,0.030173495827142238,NS
ORC2,-0.030175391640223648,NS
TMC4,-0.03018379383527403,NS
HPCA,-0.030187223782709882,NS
HSPA5,-0.030191638967545842,NS
CENPV,-0.030191921064733007,NS
SLC15A4,-0.030207990651718752,NS
ZNF616,-0.030213272872186003,NS
C8orf58,-0.030214857008683094,NS
LRRC9,0.030228816121276814,NS
TM9SF1,-0.03023278674410368,NS
SLC6A2,0.030234106535443672,NS
GPR64,-0.030237536559135414,NS
MALAT1,0.030242188944092696,NS
EIF2B1,-0.030248262266980852,NS
CCDC135,-0.03025040484952357,NS
ALPK2,-0.03025812159521213,NS
LOH12CR1,0.030261426074982722,NS
WDR64,0.030263693484242904,NS
TAF1C,0.030264578444834545,NS
PLEKHB2,-0.030265359448436335,NS
POLI,-0.03027117884313224,NS
KRTAP10-10,-0.030272360847938273,NS
SGK223,-0.030272857016049315,NS
XPO7,0.03027696402186697,NS
MPO,0.03028376736403704,NS
MAGEC2,-0.030293534045699344,NS
PGBD4,-0.030295305296951014,NS
ERLEC1,0.030301048806514963,NS
C12orf12,-0.03030881368128857,NS
TAAR5,-0.03031143218410337,NS
GPR85,-0.030312824141623396,NS
HRC,0.030314713822465533,NS
SIK1,-0.030315706580811508,NS
MGC39372,-0.03032009182692108,NS
PIGX,0.03032668141435657,NS
FAS,0.03032987808890919,NS
TNR,-0.0303366883372731,NS
DCBLD1,0.030337078685281904,NS
CUL3,-0.030337864932859393,NS
TAX1BP3,0.03034360463874619,NS
CECR6,-0.03035622343793909,NS
PDLIM7,0.030356424452048447,NS
TUBA8,-0.03036208967559806,NS
TCF23,-0.03036316590232846,NS
C11orf17,-0.03036605498059064,NS
COPA,0.030370356152905842,NS
RANGAP1,-0.030375474164541227,NS
SULT1B1,0.030381283203104514,NS
DEFB131,0.030382857625297577,NS
VCPIP1,-0.03038476714285321,NS
GTF2H4,0.03038514295399586,NS
OXNAD1,-0.030385428335813813,NS
SCP2,-0.030395046294530825,NS
TBXA2R,-0.030418726001441243,NS
RN7SL1,-0.03041891512344108,NS
GLRA1,-0.030422584501214378,NS
VTI1A,0.030431033895512938,NS
FAM107A,0.030431203269691398,NS
TRIM6-TRIM34,-0.030433841273265982,NS
SCNN1G,-0.030436269070682087,NS
IFT172,0.030440763947194194,NS
INS-IGF2,0.03044110620554097,NS
SAC3D1,-0.030443217568751013,NS
NUCKS1,0.03044615068959633,NS
HIVEP3,-0.030446673613157893,NS
BTC,-0.03044923041294334,NS
R3HDM2,0.030449968363870372,NS
SCD5,-0.030457285464533967,NS
SHD,0.030457521422766032,NS
SNORD50A,-0.03046110232323107,NS
ACCN1,0.030462974788410202,NS
RAPGEF1,-0.030466332401913432,NS
SACM1L,0.030475649699898577,NS
CWC22,-0.03048219384225148,NS
FLCN,-0.030485114807887514,NS
LONP2,-0.030486608781273627,NS
DIRAS1,-0.030487170170520717,NS
ZNF420,0.03049848486627149,NS
SCAMP5,-0.03050022372865424,NS
SLU7,0.03050243938507835,NS
AGBL5,-0.030506810363482018,NS
TNFRSF13C,-0.030513161054964932,NS
GULP1,0.03051792047220836,NS
INTS10,0.030519295361898013,NS
MRPS21,-0.03052380336430849,NS
IGF2AS,-0.030525576092978346,NS
EIF4E1B,-0.03052562142405746,NS
FUT9,0.03052788688221575,NS
ZIC4,0.03053094886989194,NS
ANXA4,0.03053624871650218,NS
ZNF697,-0.030543033213636495,NS
ZNF396,0.03054309906843966,NS
YPEL5,0.030543142580901073,NS
AP3M2,-0.030557074552898023,NS
GINS2,-0.030562479969134415,NS
SLC22A12,-0.030562994302250734,NS
NT5C3L,0.030567444664885368,NS
C17orf42,0.030569203494643427,NS
LOC149620,0.03057429395505573,NS
LSR,-0.030585629229647804,NS
CLINT1,0.03059051807010471,NS
SPRR4,0.030593148529431513,NS
LOC440563,-0.030598733845837556,NS
SSC5D,0.030600114481398766,NS
ZNF498,-0.030602335437664774,NS
COPS7A,-0.030605815608421683,NS
TRIM3,0.03060910964438679,NS
MAP3K5,-0.030610998390791178,NS
HLA-H,-0.03061129145726227,NS
YWHAB,0.03061261948971561,NS
DMWD,-0.03061638937868194,NS
ENKUR,0.030617512640084388,NS
IFRD2,-0.030619651702433526,NS
TARS,-0.030642950229063493,NS
WWTR1,0.030653506513738105,NS
PTOV1,-0.03065980657998857,NS
BTN1A1,-0.03065982405664558,NS
ST8SIA6,-0.030682712800526923,NS
SLC1A1,0.030682826041683375,NS
TANC2,0.0306916084675688,NS
EXOC1,0.030694450671491902,NS
KCNA4,-0.03069506247521736,NS
MED28,-0.030695190608918566,NS
TNFSF14,-0.030696313431689992,NS
CENPVL1,-0.030697088797295935,NS
CAV3,0.03070707978138465,NS
GARNL3,-0.03070768071203922,NS
CCDC150,-0.030711501974409083,NS
SERPINE1,-0.030721667043890566,NS
ZNF837,0.03072409350524019,NS
FAM101B,0.0307244320002662,NS
R3HCC1,-0.030724530920866133,NS
CCDC11,-0.030730309961430224,NS
JMJD5,-0.030730552252678622,NS
LOC440461,-0.030735038833218375,NS
MARCH5,0.03074016801363988,NS
MFN1,-0.03074039381763205,NS
SP140,0.030741620466318897,NS
CPNE9,-0.030742618347776363,NS
ALDOB,-0.030743160563718286,NS
ODZ2,-0.030744097661138392,NS
LRRC8C,0.03074512430591181,NS
ADAM12,-0.03074655760780165,NS
PRDM5,0.03075895792670047,NS
CETN1,0.030760000985648683,NS
CIDEB,-0.03076339233031944,NS
TRIM27,0.030765728592166308,NS
SRRM1,-0.030775635721347783,NS
FAM36A,0.03077580120181711,NS
WDR33,0.030778952428526463,NS
EFNA3,0.030779186712072137,NS
AVEN,0.030794526695069324,NS
ADAT2,0.03080654327753729,NS
CATSPER4,0.030807448434235996,NS
CBS,-0.03080798168056509,NS
TPD52L1,0.030814130997587785,NS
L1TD1,0.03081561836946778,NS
KPNA7,-0.03081569024412545,NS
RBPJL,0.030817424262881588,NS
MAGI2,-0.03082027863286063,NS
TMSB15B,0.0308270501049297,NS
ANAPC11,-0.030828281655064238,NS
OR1K1,0.030834725912132877,NS
ATP2C1,-0.030835789421435944,NS
SH3RF3,-0.030840020557115988,NS
NLRP1,0.03084588371845065,NS
FNTA,-0.0308469845753494,NS
RHOD,-0.03085259922919814,NS
GPR77,0.030856132536276837,NS
SPIRE2,-0.030864083608569848,NS
LRP12,-0.030868007024583033,NS
PLEKHO2,-0.03087690905524143,NS
AIF1L,0.030877440649450305,NS
C10orf57,-0.030886571394619367,NS
CPNE6,0.030887406547631446,NS
GPR12,0.030887441860071307,NS
PHYHIP,0.030887641338541272,NS
OR52B6,0.030888848861893026,NS
AP1S1,-0.030894990090237773,NS
ENTHD1,0.03090969923364384,NS
CACNA1C,0.03091124451801397,NS
SMARCE1,0.03091545986397959,NS
WARS,-0.030919878678528967,NS
NEFL,-0.030921307016004818,NS
CYP20A1,0.030933261693124603,NS
RNF10,-0.030939669233788436,NS
SNORD42B,0.030942564911339954,NS
CEP250,-0.03094514685615879,NS
SLC25A17,-0.030949729751811983,NS
CGREF1,-0.0309579533100115,NS
PAR4,0.030962337134750606,NS
GPR119,-0.03096308057100372,NS
NUFIP1,0.03097330599052306,NS
FBXL3,-0.030975074675680947,NS
IL1A,0.03097779309805504,NS
DDX28,0.030978032806984634,NS
COL11A1,-0.030978558667113187,NS
GPR32,-0.030981383969475584,NS
CPVL,0.030982282770954273,NS
BFSP1,0.030985888168932885,NS
NR1I2,0.030986293573223467,NS
TRAF4,-0.030992069761783814,NS
TIMP4,0.031002264867912688,NS
TM2D1,-0.031002660358973477,NS
TMEM136,-0.031003432521531815,NS
DMAP1,-0.031003518632286564,NS
TSPO2,0.031005464265645877,NS
SLC22A14,0.031007457455450416,NS
APBB2,-0.031007613544704604,NS
PIP5K1C,-0.031013147749943126,NS
PRTFDC1,0.031017866693564433,NS
RAET1L,-0.03102480082312331,NS
OPA3,-0.031024820464977232,NS
DEM1,-0.03102482846604948,NS
ERBB4,0.03103179129659983,NS
ZNF446,-0.031033056377800072,NS
MARK4,-0.031038980602493105,NS
SSX4,-0.03104454741023388,NS
CDC34,-0.031047051906921475,NS
ZNF254,0.03104964173375624,NS
AFF2,0.03105427282709572,NS
FLJ32790,-0.03105724383303099,NS
PLXND1,0.031060363298937466,NS
LMNB1,-0.031062727825717618,NS
ATN1,-0.031063353073575328,NS
STEAP3,-0.031064108374780464,NS
OBFC2B,-0.03106677168899541,NS
KIAA1704,0.03106976471425149,NS
ADAMTS14,0.031073290369149076,NS
APEH,-0.031074566528727532,NS
PCDHB9,0.03107492670600598,NS
CENPBD1,0.031077575292590698,NS
RAB8A,-0.031078465092975183,NS
PSMA1,0.031078627625153565,NS
SLC12A4,0.03108009434686898,NS
PFKFB3,-0.03108086346152472,NS
GLTPD2,-0.0310880805448166,NS
NDUFB8,-0.0310936117683136,NS
CCDC71,-0.031099179816411082,NS
CHMP7,0.031102925654059144,NS
CTRL,-0.031107072914184686,NS
ZNF177,0.031109314046320113,NS
ACACA,-0.031110057325073548,NS
COMT,-0.031115564675590512,NS
CPO,0.031115827667755003,NS
PECAM1,0.03112287350237164,NS
KRT3,-0.031127288130863073,NS
CA5BP,-0.031127317564281665,NS
MBD2,0.03112772731432889,NS
LOC93463,0.031129864857935452,NS
SPIRE1,0.031132099183195816,NS
L2HGDH,-0.03113504834346137,NS
TMSB4X,0.03114518913234532,NS
P4HA3,-0.031149026831950755,NS
ABCB10,0.03115401707902765,NS
HDHD3,0.03115530958823154,NS
CORO1A,0.03115914328799274,NS
ZNF385B,0.031161818198017333,NS
ZNF707,-0.031162945218814242,NS
EPRS,0.031163049539287613,NS
RIMS4,0.031163660883294808,NS
INHBB,-0.03116606651651077,NS
PCID2,-0.031172068316160484,NS
ZBTB48,-0.031172514403500884,NS
PDXK,0.031173997578160195,NS
SLBP,0.031178273743822427,NS
PSMD4,-0.03118073596439519,NS
SLIT1,-0.031181972153758508,NS
DENND1C,-0.031183942980676393,NS
RNF7,-0.031188368936913013,NS
SLC26A6,-0.031190378954858655,NS
C9orf68,-0.03119066327856057,NS
FCF1,0.031193573576123512,NS
FLJ11710,-0.03119452565119918,NS
SNORD14E,0.031201935415300808,NS
OR7D2,0.031203922191443523,NS
VIL1,-0.031207281163061706,NS
SPICE1,-0.031207733633672463,NS
C3orf19,-0.031211447021710192,NS
OR4Q2,0.03121510569920538,NS
WNT2B,0.031217772381206155,NS
KRTAP13-4,0.03122098506695159,NS
OR5L2,-0.031224770654086464,NS
PROX1,0.031229353712491026,NS
SFTPA1,-0.031230231745498216,NS
TTPAL,0.031230909506876126,NS
RC3H1,0.03123137506794249,NS
IL16,0.03123565291264585,NS
GMFG,0.031236838775093423,NS
PTPLAD1,0.031238105596803845,NS
COQ9,-0.031239709291740247,NS
ZNF518A,0.031245753493730266,NS
CBLB,-0.03125767663275081,NS
MIR24-2,-0.03126376539629527,NS
LMX1B,-0.03126439329886943,NS
MYO7A,0.03126556971546823,NS
UQCRQ,-0.031269642583227064,NS
LEMD1,-0.031270729359256566,NS
MED19,-0.031271369973685736,NS
DDB2,-0.031271689024987115,NS
CSNK1G1,-0.03127676344535124,NS
SLC22A24,0.03127689479267881,NS
HSPBAP1,0.031282390917616754,NS
RGS6,-0.031283198127421086,NS
WNK2,-0.0312874515225432,NS
ENTPD8,0.031287560915686186,NS
FAM171B,0.03128911262255518,NS
TAB1,0.03129552513104494,NS
LEMD3,-0.03130267295383815,NS
STAR,0.03130514560675546,NS
KRT13,0.03130894623072411,NS
AP1M2,-0.031312506981023835,NS
PPM1J,-0.031312598524653845,NS
HHAT,-0.03131584139138144,NS
ESCO2,0.031318995978003694,NS
MIR199A2,-0.031319120514860854,NS
PODXL2,0.03132424054463412,NS
MOGAT2,0.031326567456398724,NS
PRPF19,0.031329538817842284,NS
PRR12,-0.0313338078983465,NS
ZNF335,-0.03133532969863273,NS
TNFRSF18,-0.031337317632210926,NS
UNC13A,-0.03134591336294856,NS
CCDC45,0.03134667353293352,NS
NCRNA00114,0.03134688739256697,NS
PAGE5,-0.031352634474492325,NS
IPO8,0.03135617671094204,NS
ABHD1,-0.031366123406733726,NS
ANKRD44,0.031366264914094444,NS
PTH2,-0.031369124160859574,NS
ANKRD53,0.031370563500542126,NS
PGA3,0.03137514586429546,NS
MAT2B,0.03137819897608507,NS
EBAG9,0.031388611121846655,NS
KRT6C,0.031389874232572,NS
GUSBP4,-0.031392496114290847,NS
EHD1,-0.0313933336147012,NS
C17orf76,-0.031394425581686036,NS
NPR1,0.031395576579570594,NS
CD19,-0.03139659914511839,NS
POLA1,-0.03139924222604229,NS
FZD1,0.031403376247991055,NS
LOC494150,0.03141071542753382,NS
TARDBP,-0.031414286532180924,NS
LMO2,0.031414799698022744,NS
WDR31,-0.03142033670818134,NS
NR2F6,-0.031422524804917806,NS
KCNK7,-0.031430409201736564,NS
MYPOP,-0.03144015144980261,NS
CCDC18,0.0314424026350395,NS
SCUBE1,0.031442634466040564,NS
CCNT1,0.031443222271453575,NS
RCCD1,-0.03145065727796048,NS
GYPC,0.03145200371458179,NS
RPL37,0.03145458978383697,NS
GSC2,0.031457686786134254,NS
IQSEC1,-0.031460408193570544,NS
BLNK,-0.03146140232530481,NS
RNPC3,0.03147006669657326,NS
TLR10,0.03147146350725305,NS
ZNF799,-0.03147526339612439,NS
METTL7A,0.031475609146308425,NS
HPR,-0.031475618029606856,NS
PDE7B,0.03147619861497186,NS
CALR,-0.03149252567254912,NS
POC1B,0.03150286452799045,NS
RBL2,0.03150633607802744,NS
CHSY1,-0.03150811354834282,NS
CDK5R1,0.03150971392183921,NS
PTPRK,0.0315121590668177,NS
FAM134C,0.03151344196473427,NS
HCFC2,0.03151613208871318,NS
AP2A1,-0.0315184041119978,NS
CYP2E1,-0.03152123838349685,NS
RCN1,0.03152229160718445,NS
DNAJB1,0.03152627464939162,NS
BAZ2A,-0.03152770478043099,NS
EPDR1,0.031528485850772725,NS
CCDC22,-0.03153049678166342,NS
CLCNKA,-0.03153480733405911,NS
PPP1R3A,0.03153560191643401,NS
DCP1B,0.03153693241802413,NS
FOXC2,-0.03154388895538718,NS
PLSCR2,0.03154474736106372,NS
DNAJB8,-0.03154792810010831,NS
NCRNA00258,-0.03155195220007778,NS
PIN1P1,-0.03155761111171129,NS
MGA,0.031563359414851444,NS
HSPC159,0.03156610248018321,NS
C6orf103,0.03156969091779227,NS
FOXO3B,-0.03157209762357338,NS
ASCL5,-0.031572795178837154,NS
NBPF4,-0.03157455803985809,NS
MAPK8IP3,-0.03157725398863409,NS
PDHA1,-0.031580302445318065,NS
OR5L1,0.03158478969816758,NS
C21orf56,-0.03158829587962364,NS
STAG3,0.03159569134202367,NS
SUV420H1,-0.03159603590361293,NS
C1orf91,-0.03159770894044489,NS
HK1,0.03160586050835512,NS
NUDT6,0.03160704280274618,NS
ITPR2,-0.03160795054020982,NS
ITPKB,-0.03161018456001674,NS
C5orf41,-0.031614796090127184,NS
NEUROG2,0.03161537843053375,NS
OR4D1,0.031617251811052904,NS
PECR,0.03161922569780107,NS
NEUROG3,-0.031619652646427854,NS
MIR19B2,0.031625161665080836,NS
CCL19,0.03162777236802139,NS
FLJ40194,0.03162844978459556,NS
CAB39L,-0.031628962222775225,NS
ABHD11,-0.031634711958955286,NS
LOC400499,-0.031635229877122306,NS
MAMDC4,-0.03163777655397926,NS
DHFR,0.03163989923635713,NS
CCR2,-0.03164000614015838,NS
HIST1H2AC,0.0316431752784867,NS
IFI30,0.03165009426530885,NS
BGLAP,-0.03165143995271902,NS
DDX54,-0.03165203120616766,NS
MAB21L1,0.031653250093795604,NS
ZSCAN29,0.03165404790648019,NS
PCNA,-0.03165752364396823,NS
CXCL16,0.031659902684171515,NS
HDAC3,-0.031666007252409756,NS
HIST1H2AH,0.03167105691207828,NS
SYT7,-0.03168017622304964,NS
RNF152,-0.03168342924943768,NS
SLC25A35,-0.03168641128445304,NS
PSME2,-0.03169240701449283,NS
ARL13B,-0.03169259561015747,NS
ATG3,0.031694212495924745,NS
TRIM72,0.03169517497184593,NS
ARHGAP12,-0.03169820786791133,NS
TCF4,0.03169839195549873,NS
CORO2A,-0.031703196775769715,NS
TNFSF15,0.031703677662514806,NS
C14orf166,0.031710139279978566,NS
COX8A,-0.0317104422558554,NS
RYBP,-0.03171446154434143,NS
ATP5A1,-0.03172007032947821,NS
KIAA0196,0.03172086842394961,NS
PDLIM2,-0.03172612111945705,NS
OR5B17,-0.03172878488307507,NS
LOC399898,0.031730738154342686,NS
ZDHHC13,0.031733660637392136,NS
TNFSF10,-0.03173580111141572,NS
KLRC1,0.03173673053762627,NS
PLA2G4E,-0.03174028367419157,NS
FAM125B,0.03174965241755534,NS
PARD6G,-0.03175136151986502,NS
NFIX,-0.03176443773785387,NS
C11orf10,-0.03176580808039997,NS
HEG1,-0.03177180577016414,NS
