"gene","log2FC","negLog10P","significance"
"MMP14",0.0522394057980251,0.999377486441749,"NS"
"PHOSPHO1",0.0522501524426118,0.37557682987899,"NS"
"ATP13A2",-0.0522541637140372,0.198619773496814,"NS"
"C3orf46",-0.0522810416344908,0.136855321966109,"NS"
"PSMB5",0.0522816991829624,0.437914305454508,"NS"
"KRT80",-0.0522830960118994,0.512447443363678,"NS"
"RPL29",-0.0522862465552669,0.129236840024442,"NS"
"TNPO2",0.0522872220315351,0.47390004454083,"NS"
"C18orf25",0.0522962744322053,0.241435452381203,"NS"
"GNPDA1",0.0523016525593796,0.356718396386432,"NS"
"IL4R",0.0523191582590874,0.331317087693989,"NS"
"SH3BGRL3",0.0523196248048285,0.438436007544467,"NS"
"TBC1D3G",0.0523518301849801,0.611170764794207,"NS"
"PRPF19",0.0523558873299321,1.33194083599571,"NS"
"GATAD1",0.0523606527448588,0.631720499610378,"NS"
"GPR89B",0.0523665881992939,0.193913999256111,"NS"
"CPNE9",-0.0523696914675261,0.286414780607047,"NS"
"OR7A17",0.0523741298667751,0.28238389823393,"NS"
"C10orf27",0.0523885599624969,0.30384705638234,"NS"
"ASAH1",0.0523901475358692,0.519991857079848,"NS"
"CA9",0.0524022060074936,0.790268170453784,"NS"
"GPR17",-0.0524189519641387,0.734154402593451,"NS"
"WIBG",-0.0524254630580592,0.275601383168099,"NS"
"ARHGDIG",0.0524362390940343,0.657875538380174,"NS"
"CA8",-0.0524383827095514,0.144196319341277,"NS"
"CHERP",-0.0524575785647516,0.687602040041586,"NS"
"EXOSC5",0.0524599997615467,0.559375823863017,"NS"
"NEUROD6",-0.0524612803654403,0.190148493370483,"NS"
"TMEM39B",0.0524636678779664,0.316498502458954,"NS"
"RAB13",0.0524967394252456,0.528862882371969,"NS"
"GRAMD1A",0.0525114530830846,0.184219521890497,"NS"
"KCNB2",-0.0525171882644251,0.226654445348864,"NS"
"MIPOL1",-0.05251732640871,0.318075482658027,"NS"
"LZTFL1",-0.0525248733198773,0.277805018847821,"NS"
"JUP",0.0525416566803751,0.547649830467945,"NS"
"AQP4",-0.0525478166108516,0.381202600784999,"NS"
"ENPP5",0.0525614187546308,0.210516329073151,"NS"
"C19orf50",0.052575020250583,0.290764143839879,"NS"
"UTY",0.0525756839812883,0.243604979298544,"NS"
"TMEM65",-0.0525791125837154,0.168839174202186,"NS"
"MFHAS1",0.0525894033275458,0.289029883191762,"NS"
"TRAPPC6A",0.0525962770887918,1.41257324199358,"NS"
"NIN",0.0525972440960654,0.373268137675412,"NS"
"NDST2",0.0525990751314183,0.225128099539365,"NS"
"DNAJB14",-0.0526040838235899,0.225898840997936,"NS"
"SDSL",0.0526051884089873,0.603350266331498,"NS"
"C21orf67",-0.052626826598708,1.07187196216864,"NS"
"IL25",0.0526291823112817,0.228760252490896,"NS"
"TC2N",-0.0526325962253966,0.0879947849020613,"NS"
"PLCB4",-0.0526476543950756,0.389342662125344,"NS"
"GPX1",0.0526482710624943,0.905145849418316,"NS"
"ATP10A",0.0526518210233133,0.226472461922119,"NS"
"POU2AF1",0.0526530083158556,0.73068568602377,"NS"
"INPP1",-0.0526669538031854,0.388064949830855,"NS"
"ARTN",0.0526700531203599,0.167488132590654,"NS"
"GPC1",0.052678863979688,0.471532850411643,"NS"
"INSL4",-0.0526820083699486,0.167670159599348,"NS"
"CCS",-0.0526833935648126,0.287477603154035,"NS"
"SNORD116-10",-0.0526852696016242,0.381864693049495,"NS"
"HGSNAT",0.0526877763919917,0.484949536707444,"NS"
"ALAD",-0.0526931270954747,0.850721606290722,"NS"
"OLIG2",-0.0526941384638961,0.193585166918183,"NS"
"PUS10",-0.0527023577087504,0.273418322365687,"NS"
"TRIM44",0.0527105927535831,0.544504931175409,"NS"
"FAM84A",-0.0527127177701643,0.417104751032921,"NS"
"TBC1D3B",0.0527216162703485,0.822204932287126,"NS"
"MED4",-0.052730480745423,0.155041455197866,"NS"
"CRYBB2",-0.0527367064093904,0.242239012342822,"NS"
"ACSS2",0.05274456821589,0.242892575095823,"NS"
"HLX",0.0527448195787921,0.330256233615709,"NS"
"TERF2IP",0.0527449561641151,0.843763790965135,"NS"
"NDUFB6",0.0527465141448453,0.232801114830221,"NS"
"FBXO43",-0.0527478913536125,0.192534055484581,"NS"
"RNF167",-0.052760786001822,0.79477196885525,"NS"
"SNORD6",0.0527622802477485,0.386444482171299,"NS"
"FAM83H",-0.0527633554250571,0.43225132103718,"NS"
"INSR",-0.0527714674428532,0.297695814972408,"NS"
"RPS24",0.0527768320710154,1.14194187541879,"NS"
"KRT76",-0.0527815511223948,0.405729763867834,"NS"
"CDH1",-0.052785542998993,0.338259759779001,"NS"
"KIAA1737",0.0527946013155809,0.491543671513676,"NS"
"SP6",0.0528224047084731,0.217014007007128,"NS"
"HIST1H2AE",0.0528275903081439,0.229328366352718,"NS"
"MKL1",0.0528276479979062,0.466612374264295,"NS"
"VIPR2",0.0528301388204009,1.05969482729004,"NS"
"OR7C1",0.0528389911072294,0.488472190166412,"NS"
"NCRNA00176",-0.0528494639639601,2.4890882625532,"NS"
"LEFTY1",-0.0528507035656407,0.151574105590043,"NS"
"KCTD21",-0.0528611614631205,0.193390882420111,"NS"
"FLOT2",-0.0528612281681147,0.378106022965176,"NS"
"HLA-L",-0.0528631206478578,1.23452171062518,"NS"
"EIF3C",0.0528670963567013,0.372120815987807,"NS"
"ZNF534",-0.0528754256510247,0.259654266913339,"NS"
"SEPHS2",0.0528940617110067,0.280361019971892,"NS"
"SFMBT1",-0.0528958320042827,0.593742507576954,"NS"
"SHROOM4",-0.0529026558128343,0.230115061115303,"NS"
"NDUFV1",0.0529072273940292,0.902837200217372,"NS"
"AGPAT3",0.0529083334306983,0.342540356819207,"NS"
"GPX8",0.0529126696076008,0.0579798144257374,"NS"
"OCM",0.0529346454300985,0.220673683075845,"NS"
"SLC43A1",-0.05294068583619,0.208366633195037,"NS"
"KDM5B",0.0529471465121305,0.319219622039855,"NS"
"TNFRSF17",-0.0529487053733561,0.338257100577313,"NS"
"RPP30",0.0529578399363044,0.278125937127935,"NS"
"SLC25A47",-0.0529612720891421,0.666811329487833,"NS"
"MAGT1",0.0529619456035582,0.419791550399844,"NS"
"SNORD103A",-0.0529741433858835,0.239834097808536,"NS"
"ASAP3",0.0529745072230021,0.165944311962304,"NS"
"CD40",0.052976625190273,0.646537102941524,"NS"
"HELT",0.0529916949187992,0.481778332311442,"NS"
"BHLHE23",-0.0529950742283378,0.563954713841382,"NS"
"NCRNA00188",0.0530165900176534,0.654272179004905,"NS"
"SLC9A3R1",0.0530168676878104,0.476094658078482,"NS"
"SP4",-0.0530200284476798,0.300096692772547,"NS"
"OR51V1",-0.0530292357385498,0.23249258503536,"NS"
"FXYD7",-0.0530339755020113,1.86282700637298,"NS"
"FLJ42418",-0.0530453081952702,0.48410447392789,"NS"
"PPP1R12A",0.0530593356086522,0.315930579185042,"NS"
"C5orf48",0.0530633666314481,0.266189917025824,"NS"
"AAGAB",-0.0530726091501779,0.134723152911267,"NS"
"RBBP7",0.05307545891106,0.275552880645013,"NS"
"MGC34796",-0.0530917215353284,0.121129241332638,"NS"
"VTN",-0.0530937391500941,0.732872443839057,"NS"
"ABHD6",0.0531090752025032,0.36132602126567,"NS"
"ZNF638",0.0531170673905392,0.37396038263742,"NS"
"MFAP3L",-0.053122520363228,0.40431216095968,"NS"
"MOBKL2C",-0.0531299903347229,0.757865446935405,"NS"
"FAM118A",0.0531331560381352,0.642823936944867,"NS"
"RCAN2",-0.0531383489732262,0.187412870594025,"NS"
"PTPN13",0.0531474375904701,0.447662077336873,"NS"
"ALG9",0.0531575995365212,0.695393658301573,"NS"
"MED25",-0.0531634081725056,0.495953260099502,"NS"
"C14orf181",-0.0531662062396174,1.5272995073817,"NS"
"CUL9",0.053184677473022,0.555214282347492,"NS"
"GABRA4",-0.0532143642229516,0.197878833589954,"NS"
"LOC440742",-0.0532247445282782,0.209406039472823,"NS"
"ARHGEF6",0.0532315832121428,0.0963408529900711,"NS"
"ALPP",0.0532378366452457,0.0761051157201754,"NS"
"CTTNBP2",-0.0532584126350144,0.148178113373467,"NS"
"CELSR1",0.0532586715336434,0.811068986737853,"NS"
"DNMT3B",-0.0532699860033536,0.415014045419421,"NS"
"TMPRSS7",-0.0532839623988834,0.620768963736018,"NS"
"ZNF569",-0.0532908757014241,0.102428840132498,"NS"
"ABCF2",0.0532926881561351,0.220615306340037,"NS"
"WDR26",0.0532940613705346,0.269844026121843,"NS"
"ATR",0.053296831189825,0.161686877910099,"NS"
"CNR1",-0.0533102309735576,0.334289368342641,"NS"
"KRT77",0.0533158028285738,1.06757666890502,"NS"
"TRIM73",-0.0533176999167262,0.336641709493461,"NS"
"MANBA",-0.0533606821321368,0.33104746416632,"NS"
"MRPS35",0.053361736187987,0.164916831368589,"NS"
"HSPBP1",0.0533852224266664,0.981956115943537,"NS"
"LDOC1L",-0.0534165038891685,0.157856327255982,"NS"
"GDF1",-0.0534805904690034,0.339697941373149,"NS"
"RAB6C",0.0534823117190397,0.589126157274183,"NS"
"UNQ6975",-0.0534847985967805,0.427584826768862,"NS"
"APBA2",-0.0534855084793586,0.209717277768492,"NS"
"TJP1",-0.0534980877847939,0.659603689747473,"NS"
"DNAJC24",-0.0535029011915384,0.0920881965403922,"NS"
"SPEG",-0.0535082662554336,0.419147874074819,"NS"
"RPL21P28",0.0535220006541377,0.664994943338042,"NS"
"FAM163A",0.0535300847859768,0.17211808981878,"NS"
"GYPE",-0.0535387886264018,0.171148442987764,"NS"
"AGPAT6",0.0535420274447338,0.220298255244667,"NS"
"NUDT2",-0.0535472078737378,0.368591855322717,"NS"
"APLF",-0.0535603987264264,0.26483349030425,"NS"
"HOXD11",-0.0535624500703378,0.402922408787827,"NS"
"DMAP1",-0.053580355804163,0.481908625654198,"NS"
"FRMD5",-0.0535896414483719,0.341888386927035,"NS"
"GPIHBP1",0.053597520131595,0.930427765259826,"NS"
"LOC729566",0.0536103981561826,0.270860136499536,"NS"
"ANKRD12",0.0536133967046939,0.403734749519264,"NS"
"SOD3",-0.0536174420902578,0.450932395929163,"NS"
"CASKIN1",-0.0536303723656981,0.208369623901423,"NS"
"LRRC37A3",-0.0536494454801284,0.424790738893948,"NS"
"PLEKHH2",-0.0536520402874718,0.0939648502320779,"NS"
"FZD5",-0.0536645267345555,0.518158311804129,"NS"
"FKBP11",0.0536707570773416,0.148542484794378,"NS"
"FBXO22",-0.0536716984743022,0.170921721523126,"NS"
"LSM2",0.0536749552887383,0.656819133893387,"NS"
"SIAH1",-0.0536781772394113,0.291372412942679,"NS"
"WDR1",0.0536802203715085,0.847922099741645,"NS"
"TNFRSF12A",-0.0536941359788696,0.376134977128824,"NS"
"WSCD1",-0.0537019733955031,0.264980525543549,"NS"
"IL27",-0.053713679924253,0.427866346514525,"NS"
"ATP6V1G3",-0.0537138759574689,0.229305519672412,"NS"
"CC2D2A",0.0537197871701793,0.174961845783918,"NS"
"C14orf21",-0.0537373306750699,0.686437011396408,"NS"
"UBE3B",-0.0537404327591848,0.658769588154891,"NS"
"GRIA2",-0.0537443768159944,0.392185649148484,"NS"
"POP7",0.0537478772821216,0.332313057681218,"NS"
"SUGT1",-0.0537508275956715,0.139465444199599,"NS"
"CLEC1A",-0.0537521596142235,0.184021608496913,"NS"
"SOLH",-0.0537620687128311,1.02490717004239,"NS"
"LOC728675",-0.0537719424806555,0.408490221569534,"NS"
"STX4",-0.0537801819100991,0.451186944765558,"NS"
"USP17L2",-0.0537830271023785,0.197908697348105,"NS"
"MIRLET7A2",0.0537851900192463,0.427222319669033,"NS"
"FUBP3",-0.0537922155364843,0.388440432389599,"NS"
"COMMD4",0.0538069826807737,0.662896176131696,"NS"
"RTP1",-0.0538089474015817,0.179183208934901,"NS"
"PSMD13",0.0538149564974275,0.264165949771266,"NS"
"OR2L2",-0.0538169077093233,0.178476779092448,"NS"
"TMED2",0.0538316284879183,0.244396403509366,"NS"
"DNMBP",0.0538349060659518,0.235025981344619,"NS"
"CNBP",0.053844996713492,0.846171881856234,"NS"
"FAM156A",-0.05384836650971,0.274061507391311,"NS"
"RPL13AP3",0.0538546549442951,0.537094191273305,"NS"
"SDCCAG1",0.0538675623082785,1.98307088534357,"NS"
"ZFP36L1",0.0538692243508541,0.562367213347577,"NS"
"AHCYL1",-0.0538706693039248,0.278726268776398,"NS"
"SH3BGRL",0.0538796411625122,0.228880369566444,"NS"
"KDELC2",0.0538820442654357,0.208319000090681,"NS"
"STAB2",-0.0538835267998357,0.292350509868986,"NS"
"YEATS2",0.0538850285184342,0.579672000759483,"NS"
"GFER",-0.053889500404444,0.177871099039835,"NS"
"C5orf27",-0.0538940168270461,0.809399457117888,"NS"
"FCAMR",-0.0538952145570808,0.219250550461379,"NS"
"WRAP53",0.0538963209813361,0.68845578931753,"NS"
"PURA",0.0539052652088694,0.544717847295778,"NS"
"GPRIN1",0.053925319393241,0.632877108228937,"NS"
"C6orf204",-0.053926738517343,0.106204299341055,"NS"
"DNAJC11",0.0539354616551022,0.287684254851072,"NS"
"HTR5A",0.0539407372816845,0.337672476955839,"NS"
"VAV2",0.0539545262151371,0.250488507008723,"NS"
"OCLM",0.053956620981592,0.173774116935258,"NS"
"CCNI",0.0539825326361196,0.815255204120936,"NS"
"ADCY4",-0.0539856919309796,0.287495637066468,"NS"
"ZNF696",-0.0540036908545445,0.641409911593636,"NS"
"SNRPC",-0.0540075157851541,0.337551197587247,"NS"
"ERO1L",0.0540104165014983,0.280795308406612,"NS"
"NCL",0.0540109542139202,0.589140514516319,"NS"
"GHRH",0.0540139634020125,0.359948984543525,"NS"
"FAM57A",0.0540166771961337,0.152311247033445,"NS"
"RXRA",0.054017993994488,0.614157380551965,"NS"
"SCD",-0.0540200161321094,0.132010845616656,"NS"
"CCK",-0.0540337765193957,0.416170933244562,"NS"
"VPS13C",0.0540353666022986,0.233641294906301,"NS"
"POFUT1",0.0540447046373178,0.141544548912863,"NS"
"C16orf68",-0.05405355605766,0.304872990840442,"NS"
"DUS3L",0.0540690097268073,0.815809699437622,"NS"
"STRADA",0.0540815034777744,0.34393115860309,"NS"
"PTP4A2",-0.0540902381760282,0.451045407786312,"NS"
"TSPY26P",-0.054095102918152,0.320117106897344,"NS"
"ARFGAP1",-0.0540976652257252,0.344404304282659,"NS"
"LOC100131373",0.0540997445776972,0.137886096664459,"NS"
"CHST9",-0.0541023787208743,0.109887656578959,"NS"
"TRDMT1",-0.0541176828749703,0.335153821816083,"NS"
"HMP19",-0.0541178583994428,0.235215397370475,"NS"
"PRKCA",-0.0541235217516167,0.140277437987401,"NS"
"FUT6",-0.0541239558940623,0.320944381496336,"NS"
"PRDX1",0.0541257097374905,0.443542764452858,"NS"
"IMMP1L",0.0541401275288665,0.172814898881971,"NS"
"ZNF438",0.054140829349038,0.0846884887339795,"NS"
"RBM24",0.0541495813992088,0.105773821855563,"NS"
"MIR200C",0.0541576780657136,0.0882072901012492,"NS"
"KIF13A",-0.0541618574159468,0.636857526600334,"NS"
"VPS26A",0.0541640688549121,0.298923531087753,"NS"
"FRMD8",0.0541762949187505,0.142822986674102,"NS"
"PLEKHA7",0.0541786455439428,0.212084907976706,"NS"
"CSRP2BP",0.0541844768797113,0.662125474914382,"NS"
"ERICH1",-0.0542015961098379,0.264911345208718,"NS"
"ACTR1B",0.0542041385146415,0.163902238201795,"NS"
"RPL13AP6",0.0542105832162143,0.14419771908456,"NS"
"PKP1",-0.054213120729677,0.454196769150039,"NS"
"DUSP9",0.0542139139063726,0.394725018138073,"NS"
"SPATC1",-0.0542216676201401,0.457663508612932,"NS"
"TNFRSF25",-0.0542351336826123,2.66913926041457,"NS"
"COMMD7",0.0542402831568884,0.367979702463377,"NS"
"FAR1",0.054242024911084,0.461241660725041,"NS"
"SLC35E1",0.0542463726528069,0.695431225982705,"NS"
"MRPL39",0.0542485708492471,0.190101488156868,"NS"
"LRRC7",-0.0542641025786217,0.0758494133510179,"NS"
"ACRBP",-0.0542661912362035,0.52882239682406,"NS"
"TRIM46",-0.0542678045919156,0.788987750594807,"NS"
"SLIT2",0.054268445338939,0.176075264252725,"NS"
"TOR1A",0.0542692179997231,0.532639960058261,"NS"
"RAB11FIP5",-0.054269813728633,0.697236365782689,"NS"
"MMP3",-0.0542733709706846,0.296502770386833,"NS"
"PPFIA2",0.0542779205922985,0.31705381546096,"NS"
"NR2F2",0.054281525660004,0.326173804945875,"NS"
"DAB1",0.0542832113402385,0.160215425631434,"NS"
"RASL11B",-0.0542915801853425,0.256975082739578,"NS"
"FLAD1",0.0542938549056149,0.573417726007546,"NS"
"GCHFR",-0.0542978663019884,0.299961589387713,"NS"
"FPGT",0.054298627533832,0.210919672599115,"NS"
"SBNO1",-0.0542987572643159,0.179875096895025,"NS"
"C10orf96",-0.0543092869923687,0.321213898004015,"NS"
"PARP3",0.05431840045827,0.621326746552673,"NS"
"C15orf24",0.0543281377150651,0.391277532324091,"NS"
"RPL26",0.0543362850582669,1.17238549567377,"NS"
"PDE4A",-0.0543416223615829,0.275294459524051,"NS"
"LCE2A",-0.0543417502950376,0.332620481824316,"NS"
"ATP6V0D1",0.0543455905869918,0.63911975502311,"NS"
"SUV39H1",0.0543481762282529,0.209518174856286,"NS"
"ADAR",0.0543484912529251,0.69997036662807,"NS"
"IRF3",-0.0543527121211018,0.712051733053377,"NS"
"MYO1B",0.0543696070622335,0.270409560057984,"NS"
"MBD1",-0.054373505290112,0.412325265100846,"NS"
"DCN",0.05437363566439,0.175032782132256,"NS"
"HOMER3",0.0543830252419215,0.417071694618882,"NS"
"PCDHB7",0.0543910426415104,0.448086912588973,"NS"
"SUPT6H",0.0543946333172043,0.622806794519722,"NS"
"CLASP2",-0.0544109434927904,0.447797256797185,"NS"
"LILRA4",-0.0544182006612468,0.246759630900949,"NS"
"ZNF223",-0.0544450319291776,0.145370053357511,"NS"
"HOXA4",-0.0544544285726096,0.418698397875523,"NS"
"AKAP8",0.0544561034739002,0.707978174827133,"NS"
"GCFC1",0.0544691289460837,0.685112316406523,"NS"
"TBC1D2B",0.0544779439100553,0.424722604629839,"NS"
"C4orf46",-0.0545128841951488,0.367565398300518,"NS"
"GPSM2",0.0545220327722304,0.181956935233294,"NS"
"SCRN3",0.054528454576511,0.146484141087144,"NS"
"KIFC1",0.0545356425184433,0.609729699843272,"NS"
"RFNG",-0.0545475684427199,0.319368873643087,"NS"
"WDR87",-0.0545529937504197,0.225197780295681,"NS"
"AMN1",0.0545535373014081,0.389988136535715,"NS"
"APOD",-0.0545564792568283,0.752493982145712,"NS"
"DHX37",0.0545575818022916,0.626265173460018,"NS"
"PNLDC1",-0.054558855908062,0.210841661371911,"NS"
"DDIT4L",-0.05455923452016,0.265011728051101,"NS"
"NRBP2",0.0545644995680736,0.225921449083542,"NS"
"GALR1",0.0545703385173479,0.550668130109183,"NS"
"BNIP2",-0.0545714412521696,0.323245831762655,"NS"
"A1CF",-0.054571673024255,0.322162124973665,"NS"
"GRAMD1B",-0.054572372166539,0.322681536674401,"NS"
"SSX3",-0.0545735476445612,0.449516690625695,"NS"
"OR1L8",-0.0545751193732122,0.269601374540937,"NS"
"CD74",0.0545849337787394,0.208660984706985,"NS"
"UQCRC1",0.0545964076449232,0.412440948199781,"NS"
"LOC387646",-0.0546040318160121,0.334591176547357,"NS"
"ACAP3",-0.0546114298146594,0.388146784087378,"NS"
"NCEH1",0.0546122384504042,0.120387063293584,"NS"
"MIRLET7C",-0.0546170751535012,0.055616649803767,"NS"
"RIN2",0.0546315688116135,0.425228468641594,"NS"
"SC5DL",-0.0546362040991171,0.157165537896052,"NS"
"RXFP3",-0.0546575290471041,0.373397827717123,"NS"
"SRRM1",-0.0546684795124386,0.626248748287567,"NS"
"PPM1G",0.0546781643724588,0.30713305962469,"NS"
"STX2",0.0546838013008966,0.208424806456962,"NS"
"CASP7",-0.0546872257927649,0.261575056987677,"NS"
"LRP8",-0.0546905904368848,0.309129131913208,"NS"
"DNAJC4",0.0547003970177793,0.270287460597123,"NS"
"PLAGL1",-0.0547083179292462,0.348826079730803,"NS"
"HPS5",0.0547113594508699,0.317100539443919,"NS"
"C15orf42",0.0547175246589826,0.670807526163453,"NS"
"CAP1",0.0547191432166003,0.674997775089547,"NS"
"C13orf34",-0.0547226609701912,0.171112080498993,"NS"
"C2orf51",-0.0547471379251558,0.175293221301958,"NS"
"NPTX2",-0.0547776268909117,0.355793313905202,"NS"
"HAP1",-0.054777648669895,0.520908919254109,"NS"
"C7orf42",-0.0547908069294043,0.954280686752525,"NS"
"OR11H1",0.0547932246013978,0.209301933948233,"NS"
"TTC38",-0.0547961631337759,0.624182470298151,"NS"
"STK38",0.0548035102773099,0.147946220791461,"NS"
"C20orf11",0.0548041245270872,2.25196010550384,"NS"
"CCDC54",-0.054809099850214,0.206957335658146,"NS"
"SNTG2",0.0548160554367219,0.229955509969172,"NS"
"CRIP3",-0.0548303154514402,0.455844155259884,"NS"
"KCNN1",-0.0548361493016134,0.428793497661228,"NS"
"C1orf49",0.0548363006625565,0.196703677145458,"NS"
"C20orf27",0.0548458928255666,0.200533149556638,"NS"
"RNF43",0.0548502846678047,0.190600755096131,"NS"
"C14orf182",-0.0548544175478061,0.182713569430747,"NS"
"LYST",0.054858260071653,0.185309401504569,"NS"
"F13A1",0.0548637360142163,0.359091230239932,"NS"
"LOC339803",-0.0548670081726449,0.210191186925839,"NS"
"PTPRA",0.0548722243681816,0.708684964285441,"NS"
"SCN7A",0.0548788860138429,0.196811185126602,"NS"
"PROSC",-0.0548790604449887,0.203633772222337,"NS"
"AMPD2",0.0548888774473106,0.53571429640366,"NS"
"ABCF3",0.0548968675844481,0.561963566646524,"NS"
"SNX14",0.0548984089490747,0.23091242470784,"NS"
"TAF4",0.0549110197693436,1.21325538480542,"NS"
"ACOX2",-0.0549334801798196,0.404029563521947,"NS"
"RBMX2",0.0549348875150559,0.080885320215158,"NS"
"LSS",-0.0549414553430847,0.512344089030932,"NS"
"CHUK",0.0549577340639313,0.261239759722603,"NS"
"SDR16C5",-0.0549605389331747,0.188164295381673,"NS"
"NCRNA00204",-0.0549641997881873,0.211857685391544,"NS"
"HELZ",0.0549718062452325,0.213744934892566,"NS"
"USP6NL",0.0549780089923595,0.666750582378101,"NS"
"TRIP13",-0.0549882476166365,0.143642125722592,"NS"
"AARSD1",0.0549928059033671,0.362257791283422,"NS"
"AMDHD1",-0.0549950140768649,0.179057113189651,"NS"
"POU3F1",-0.0549981043387362,0.579285172082073,"NS"
"CD83",-0.0550005189186276,0.339167700367509,"NS"
"TBCK",0.0550089587429963,0.225178944544774,"NS"
"AQP2",-0.0550116357808161,0.322951218251917,"NS"
"TMEM82",-0.0550156647822697,0.23494485760683,"NS"
"ATOH8",-0.0550225024148385,0.640497873056698,"NS"
"PGM3",0.05502419562157,0.401918402907493,"NS"
"NXF1",0.0550265692987146,0.307352990828228,"NS"
"GFPT2",-0.0550298261935531,0.159352342301729,"NS"
"NR2C2",0.055031099353688,0.625135919128528,"NS"
"ODF4",0.0550326916583816,0.253745734631425,"NS"
"ZC3H10",-0.0550348204507691,0.185270169280643,"NS"
"CD3D",-0.0550394218887089,0.404818127217559,"NS"
"SOX7",0.0550436011660829,0.183321556366224,"NS"
"C21orf88",-0.0550604459349009,0.326861948652518,"NS"
"ADRB3",0.0550733840800721,0.309037800679658,"NS"
"ZNF511",-0.0550748683813118,0.639820027619577,"NS"
"PTPMT1",0.055096460362412,0.154880284413782,"NS"
"KRTAP10-12",-0.0550980944693622,1.25201572788533,"NS"
"FHAD1",-0.0550997850648631,0.359126046953078,"NS"
"C6orf191",-0.0551005407794585,0.195244587768062,"NS"
"MRPL23",0.0551291806469694,0.314744656133521,"NS"
"LCMT1",-0.0551345200064999,0.2929195205526,"NS"
"PHF8",0.0551507081602285,0.4860539506773,"NS"
"MTOR",-0.0551514675045128,0.360430872018574,"NS"
"SLC11A2",-0.0551591931645015,0.35323478824439,"NS"
"HMOX1",0.055164961170286,0.292837287567914,"NS"
"EXOC6",-0.0551870329732114,0.475742269344713,"NS"
"CKS1B",-0.0552055640695288,0.383548233648044,"NS"
"MSX2",-0.0552130883231694,0.471242640149741,"NS"
"GIT1",-0.0552206320153905,1.38643671792896,"NS"
"ZNF280B",-0.0552218865886358,0.267707385354764,"NS"
"NEK5",0.0552239377813089,0.191024609685378,"NS"
"DNAJC9",0.0552287758243082,0.574967472898851,"NS"
"LOC646049",-0.0552324162016373,0.588813159739354,"NS"
"BOLL",-0.0552339951930383,0.338932990733861,"NS"
"KIR2DL3",-0.0552352842337873,0.105032565063809,"NS"
"EPDR1",-0.0552375224330799,0.386072926094825,"NS"
"C13orf33",0.0552512738609074,0.0922158975581934,"NS"
"B3GNTL1",-0.0552545329757064,0.51917328975603,"NS"
"EMB",0.0552562116311337,0.269321225902489,"NS"
"GCNT3",-0.0552584579984232,0.366614224358651,"NS"
"KCNJ11",-0.055261280829584,0.258948259453215,"NS"
"SLC6A3",-0.0552654225253217,0.499806709798621,"NS"
"TUBB2C",-0.0552760867167081,1.11566226840977,"NS"
"MEF2B",0.055291008782663,0.444441599655356,"NS"
"LCE1D",0.0552923638578973,0.653573553710165,"NS"
"CYP2A6",0.0553015749715318,0.501330414794835,"NS"
"MIR99A",0.0553180056113212,0.0844803457360864,"NS"
"GTF2IRD1",0.0553191836943998,0.164118536932496,"NS"
"E2F7",-0.0553254644735626,0.478230032875705,"NS"
"GRM5",-0.0553322630702802,0.243326278715385,"NS"
"RGS4",0.0553370563223918,0.236298886790324,"NS"
"LOC646999",0.0553402263305588,0.367666511480308,"NS"
"GOLGA7",0.0553455680876414,0.625904414008409,"NS"
"SRPRB",0.0553660805153586,0.385790007766909,"NS"
"GTPBP2",0.0553821744832557,0.532919556652778,"NS"
"ERGIC1",0.0553839840367925,0.697930597138212,"NS"
"IGDCC4",-0.0553986160216653,0.50535157589898,"NS"
"LILRB1",-0.0554145959639001,0.338014320180181,"NS"
"SH3GLB1",0.0554159958917642,0.290193631613061,"NS"
"PRRG2",-0.0554197320992611,0.167732350658516,"NS"
"FTSJ3",0.0554206392010723,0.131423506875614,"NS"
"POM121L1P",0.0554262948345876,0.477660754205416,"NS"
"NOC2L",0.0554364003344512,0.156979461685785,"NS"
"C22orf15",-0.0554418196758666,0.160732586286194,"NS"
"SPTY2D1",-0.0554432166330687,0.94805140338588,"NS"
"GOLGA6L10",-0.0554447655483461,0.391308892871752,"NS"
"CLYBL",0.0554531968097127,0.11908825773624,"NS"
"DDB1",0.0554551712589628,0.186899894022728,"NS"
"KIAA0195",-0.0554565023932314,0.409669603663631,"NS"
"TCEA2",-0.0554744909136868,0.405611809263392,"NS"
"RPS26",0.0554745460598398,0.72156047213532,"NS"
"FGF11",-0.0554774330457903,0.334376184761954,"NS"
"TCEAL1",-0.0554795997809019,0.515209682802386,"NS"
"ENTPD1",-0.0554798977349584,0.182551521034266,"NS"
"KREMEN1",0.055481254545267,0.426469395516761,"NS"
"C19orf55",-0.0554943623296136,2.08584676050789,"NS"
"RTN4RL1",0.0555065491986242,0.209549289078623,"NS"
"CCDC41",-0.0555233916127551,0.18604562508255,"NS"
"C7orf29",0.0555283465211078,0.326618972939161,"NS"
"ANKRD20B",-0.0555284055855745,0.295655193819901,"NS"
"NFATC2IP",-0.0555306015118167,0.300357072980077,"NS"
"WDR81",0.0555316833019872,0.56105612350935,"NS"
"RHCE",-0.0555355938903903,0.212492464832171,"NS"
"FAM58B",0.0555470705786905,0.0841361849064502,"NS"
"CIB3",-0.055548136373319,0.330038192142628,"NS"
"FKBP2",-0.0555539580223159,0.579761085266358,"NS"
"THRSP",-0.0555539779033372,0.638259050923153,"NS"
"UHRF1BP1L",0.0555625837243197,0.424407590564556,"NS"
