"gene","log2FC","pvalue","negLog10P","significance"
"RASA2",0.0427233691764426,0.713771587984301,0.146440743333592,"NS"
"POU3F4",0.0427244283590047,0.47669407609892,0.32176024503863,"NS"
"ZFAND2A",-0.0427380994459878,0.478207186108508,0.32038390194709,"NS"
"GRHL1",0.0427384697680819,0.740927256023216,0.130224428806798,"NS"
"LTC4S",0.0427405869842801,0.544572309228383,0.263944445726608,"NS"
"KIF16B",-0.042741972398544,0.758697406900325,0.11993140027863,"NS"
"ABCC8",0.0427492965260683,0.347431588510121,0.459130698001859,"NS"
"ZSWIM1",0.0427500111777777,0.249923575679231,0.602192774267861,"NS"
"CACNG6",-0.0427512578913194,0.547991128040922,0.261226472672677,"NS"
"RAB8A",0.0427545207906295,0.568688207015296,0.245125777693473,"NS"
"ANKRD20A1",0.0427613123725938,0.646240655056908,0.189605723954577,"NS"
"LRFN2",0.0427703223589566,0.313796589910198,0.503351780287739,"NS"
"TXLNA",0.0427828292370314,0.129488625747252,0.887768378240276,"NS"
"OR9A2",-0.0427840579364157,0.569406380268237,0.244577670838933,"NS"
"LOC729866",-0.0427849014110511,0.572902316928145,0.241919421375674,"NS"
"NDFIP2",-0.0427913534596691,0.755822066779989,0.121580432687749,"NS"
"CNPY4",0.0427949710597364,0.869425386935992,0.0607676827036782,"NS"
"PDE4C",0.0427968491398873,0.254589224303448,0.594159982161501,"NS"
"RPL10A",0.0427982960865703,0.408032951809199,0.389304762863466,"NS"
"GP6",0.0427989053504674,0.202382555737718,0.693826924012788,"NS"
"ATG14",-0.0428047364863238,0.716327318615521,0.14488848581229,"NS"
"CYGB",0.042828298252199,0.30900014912596,0.510041310981101,"NS"
"LDHB",-0.0428348842156536,0.470062554804454,0.327844343343778,"NS"
"ARHGAP19",-0.0428412387838584,0.314095630033474,0.502938105835021,"NS"
"ARL1",-0.0428420027924803,0.521540931869118,0.28271160135576,"NS"
"LOC442421",-0.0428427959631135,0.0657382606365868,1.18218179106556,"NS"
"HIST1H2BF",0.0428487773249069,0.40907061596895,0.388201715272735,"NS"
"NKRF",-0.0428488846557777,0.499456769221892,0.301502096428776,"NS"
"C1QA",-0.0428605923814567,0.30569736050892,0.514708311098445,"NS"
"SLC25A39",-0.0428649269221602,0.255495408643659,0.592616899907506,"NS"
"ATP10D",0.0428668378001711,0.711934285574323,0.147560091657476,"NS"
"GJA1",-0.0428720391495334,0.710506650521579,0.148431852611521,"NS"
"PEX2",0.0428850591753998,0.500787655594126,0.300346385016134,"NS"
"KNDC1",-0.0428935629179648,0.0184167776001774,1.73478635638062,"NS"
"SLC17A5",-0.0428965630028764,0.406986818152342,0.390419656859321,"NS"
"TSNARE1",-0.0428987155056564,0.314428065904117,0.502478695701074,"NS"
"WDR54",0.0429027970254794,0.329238924951652,0.482488825062551,"NS"
"CYP4X1",0.0429073037984278,0.561909644047932,0.250333514050576,"NS"
"SNHG11",-0.0429107420930968,0.479401998838712,0.319300159533042,"NS"
"LOC729420",0.0429147937588064,0.757626583754263,0.12054479512512,"NS"
"PSMA1",-0.0429180430649416,0.641764071463738,0.192624600113386,"NS"
"SLC30A10",0.0429234253414472,0.773806133210175,0.111367832370293,"NS"
"SPG11",0.0429284911207328,0.463697462738574,0.333765280471785,"NS"
"GRIA2",0.0429332939936075,0.315981839268019,0.500337877294045,"NS"
"ZNF737",0.0429341055048424,0.697630536492068,0.156374517840754,"NS"
"CXCR7",0.0429363455914924,0.619919611008806,0.207664624628921,"NS"
"MIR223",0.042938840237122,0.651538870690242,0.186059669248862,"NS"
"DPP3",-0.0429448187514387,0.591489398209796,0.228053035212293,"NS"
"LPAR3",0.042945313812218,0.728343296631335,0.137663872485421,"NS"
"TBX22",0.0429625553979485,0.795162703430105,0.0995439984225693,"NS"
"ADAT2",0.0429675946908672,0.48733358010273,0.31217366218559,"NS"
"CSTF2T",0.0429777869818107,0.589290847438429,0.229670304090416,"NS"
"MIR16-1",0.0429802034837398,0.681933467049623,0.166257995288881,"NS"
"KRTAP19-5",0.0429968545617399,0.484410339279253,0.314786595826248,"NS"
"RHBG",-0.0430034455429862,0.604310584571608,0.218739798965534,"NS"
"LCN6",0.0430136431628179,0.470654048552464,0.327298201171359,"NS"
"KRT24",0.0430136510150531,0.341298911810126,0.466865096414039,"NS"
"DLGAP1",0.0430136578917204,0.623664406646566,0.205049041002716,"NS"
"USP7",-0.0430155499922065,0.648015568222244,0.188414560314906,"NS"
"PHTF2",-0.0430190371120414,0.127560080991545,0.894285213682998,"NS"
"FAM190B",0.0430235081195778,0.314612660672924,0.502223804440794,"NS"
"C9orf11",-0.0430256750732261,0.67483055422438,0.17080526213709,"NS"
"QPCTL",-0.0430257867777444,0.425124103609994,0.371484270784346,"NS"
"XKR4",-0.0430274123229042,0.299293123863116,0.523903260782961,"NS"
"RNF186",0.0430313077261619,0.780989254412843,0.107354941514904,"NS"
"C14orf118",-0.043033896201536,0.641689081160956,0.192675350504493,"NS"
"LOC400499",-0.0430390471437858,0.741771943661776,0.129729597191426,"NS"
"TSC22D1",0.0430485266148537,0.601843775982912,0.220516226405873,"NS"
"ASXL1",0.0430577773966383,0.604372687014286,0.21869517065169,"NS"
"ABT1",-0.0430593824411183,0.338377148783996,0.470598973328362,"NS"
"CDH4",-0.0430596051831351,0.60496101125843,0.218272614010254,"NS"
"RPS2P32",-0.0430628438141603,0.467341867668151,0.330365310174596,"NS"
"ZNF829",0.0430683438061115,0.486381716054376,0.313022759323193,"NS"
"CLPP",-0.0430743043798727,0.182740039066302,0.738166286580441,"NS"
"TBC1D30",0.043076761411232,0.665796273384802,0.176658640018862,"NS"
"ATP6V1G3",-0.0430774780730253,0.592392797893283,0.227390230120813,"NS"
"EIF2C1",0.0430801080206156,0.740091188518717,0.130714766443864,"NS"
"ABCA2",-0.0430867594960567,0.610200217835601,0.214527641654637,"NS"
"KCNH6",-0.0430941832567067,0.744862770968707,0.127923731682152,"NS"
"ST6GAL1",-0.0430952241349694,0.638753958779486,0.194666395239606,"NS"
"PRR4",0.0431132662828624,0.245285266087773,0.610328538417985,"NS"
"FAM126B",0.0431151819834212,0.822195282988956,0.0850250191364815,"NS"
"PVRL1",0.0431202732332026,0.437114401525326,0.359404884656662,"NS"
"TM9SF3",0.0431205793130234,0.406545834019735,0.3908904849045,"NS"
"VPS53",0.0431223737783237,0.687536330984964,0.162704347782205,"NS"
"STAT6",0.0431250592216701,0.0393881281125347,1.40463465817827,"NS"
"ZGPAT",-0.0431273729989821,0.328842423532481,0.483012159752546,"NS"
"C1orf229",-0.0431332558713391,0.477437605132704,0.321083376995732,"NS"
"JKAMP",-0.0431427199899814,0.712760492335953,0.147056380851099,"NS"
"FASTKD1",-0.0431502601267997,0.813333778489094,0.0897311906817883,"NS"
"GABBR1",-0.0431692415054741,0.743644704169828,0.128634510521033,"NS"
"OR4C45",0.0431702624244424,0.596769240678823,0.224193569831166,"NS"
"PVALB",-0.0431818563898992,0.639424593378809,0.194210664024129,"NS"
"TCP1",0.0431835104191189,0.396153425190083,0.402136584758922,"NS"
"DMRTC1",-0.0431855646657056,0.326310917345926,0.486368395829727,"NS"
"SLC9A9",-0.0431869149358486,0.620596416823803,0.207190736257722,"NS"
"GCKR",0.0431906572194996,0.6080318231311,0.216073690055298,"NS"
"PRSS21",-0.0431916603864551,0.420495325943056,0.376238827282052,"NS"
"CAMTA2",0.0431926919891774,0.103827941515183,0.983685756189995,"NS"
"NDUFA3",0.0431931037959674,0.208109762970969,0.681707545425268,"NS"
"MT1IP",0.0431932283571332,0.448659633642723,0.348083002619437,"NS"
"SON",0.0431935181587688,0.460870880976651,0.33642073086585,"NS"
"SLC26A9",-0.0432030488546156,0.747633000902087,0.126311536890107,"NS"
"RHOB",0.0432084994770356,0.727027662830343,0.138449064263368,"NS"
"RNASET2",0.043208509409985,0.0480072819387499,1.31869288208371,"NS"
"DEFB112",0.0432095632990145,0.531084303297888,0.274836534377985,"NS"
"KCNS3",0.0432098678788593,0.345484273753155,0.461571716676666,"NS"
"NLRP14",-0.0432129441005359,0.721124493376375,0.141989753145844,"NS"
"C9orf40",0.0432205742800083,0.121525736577875,0.915331737949472,"NS"
"ARFGAP1",0.0432345317444573,0.533175896899927,0.273129491816249,"NS"
"CLEC4C",0.0432401498554413,0.545898188379137,0.262888346943809,"NS"
"DYNC1H1",-0.0432419046381001,0.671800947782578,0.172759387787517,"NS"
"FLJ27255",-0.0432422460687554,0.716127762439977,0.145009489462003,"NS"
"LRP11",-0.043246337484758,0.00110586546160854,2.95629770561278,"NS"
"ANK2",-0.0432492293409352,0.720681849979534,0.142256415297283,"NS"
"TAGLN2",0.0432520680700268,0.715263857094679,0.145533719679346,"NS"
"ODF3",0.0432549386995742,0.610833004068475,0.214077505509552,"NS"
"PHOX2A",-0.0432552149802028,0.411299885673538,0.385841411208934,"NS"
"PRDM5",-0.0432603822813746,0.587784620530905,0.230781781492299,"NS"
"DUSP9",-0.0432606833714315,0.484561480541033,0.314651112388715,"NS"
"C20orf54",-0.0432664334571362,0.432042136488511,0.364473894962754,"NS"
"ARL13B",-0.0432664510532972,0.430849759698916,0.365674144940676,"NS"
"KIAA0467",-0.0432677564276023,0.346487060330522,0.460312979614898,"NS"
"PHF20",-0.0432711232179588,0.588518528234847,0.230239859781489,"NS"
"SLC35C2",0.0432806052316752,0.377608151429502,0.422958639155108,"NS"
"INTS4L2",-0.0432810096013463,0.584963006983444,0.232871597799786,"NS"
"SUN3",0.0432829314884277,0.57471541381784,0.240547154969549,"NS"
"BAZ1B",-0.0432881907885596,0.48217922493065,0.316791505473181,"NS"
"ALG12",0.0432978807903119,0.494837764459928,0.305537163790875,"NS"
"RAD23A",-0.04330745136556,0.638646405362418,0.194739527919013,"NS"
"ZNF710",-0.0433101828206142,0.126369282276156,0.898358481110858,"NS"
"PAWR",-0.04331027574354,0.527507543577307,0.277771325394112,"NS"
"TOP2A",0.0433112338874211,0.788867016756875,0.102996201804942,"NS"
"SPC25",-0.0433140829994287,0.609974873174899,0.214688054606028,"NS"
"LHX3",0.0433192847516179,0.549557504890001,0.259986856926132,"NS"
"CMC1",0.0433333024506373,0.859118159146512,0.0659471012021904,"NS"
"PACSIN1",0.043345130491625,0.48649526102408,0.31292138586041,"NS"
"HMOX2",0.0433681543598992,0.383449293111103,0.416292058515631,"NS"
"LTBP1",0.0433860010326015,0.819243759105487,0.0865868583329808,"NS"
"RYR3",0.0433892828254174,0.57028973679867,0.243904444111565,"NS"
"CPOX",0.043394893364431,0.511563477739583,0.291100468850054,"NS"
"NALCN",0.0434048608485238,0.472398467687262,0.325691519771576,"NS"
"CEP192",0.0434266491008108,0.815079106370169,0.0888002393669765,"NS"
"C1orf53",-0.0434286762078711,0.321400375016695,0.492953620828473,"NS"
"ADIPOR1",-0.0434363643154592,0.614665808270143,0.211360944504981,"NS"
"NDUFA9",0.0434392144151259,0.0680419078203329,1.16722351774867,"NS"
"HAO2",-0.0434414717774536,0.629285679634204,0.201152151180542,"NS"
"C19orf20",-0.0434435575278669,0.357300282503727,0.446966640417316,"NS"
"ELF1",0.043444104224156,0.463347721742934,0.334092968041389,"NS"
"C1QTNF7",-0.0434458511343851,0.862111231568936,0.0644366968897748,"NS"
"SRGAP2P2",-0.0434460337690825,0.646204553324718,0.189629986156146,"NS"
"ARR3",-0.0434511238586477,0.740934479804514,0.130220194608315,"NS"
"LPPR1",0.0434511877208645,0.717402573630885,0.144237069656586,"NS"
"CLK1",0.0434539166977697,0.254470436605954,0.594362665054834,"NS"
"HCN1",-0.0434553694043625,0.225029988158355,0.64775960267144,"NS"
"ZNF729",-0.0434629903775046,0.473682345351294,0.324512801591223,"NS"
"TUBB2C",0.043466015288391,0.136053547715868,0.866290129126145,"NS"
"SYTL1",0.0434694434919982,0.259282124374893,0.586227423658529,"NS"
"TOM1L1",0.0434757019647105,0.67090470206104,0.173339164344123,"NS"
"RPL21P28",-0.0434822956030052,0.281959043597849,0.549813971224042,"NS"
"ARL4C",-0.0434824316571749,0.581589260962758,0.235383621316272,"NS"
"SLC25A20",-0.0434849391764369,0.537648182491611,0.269501817981451,"NS"
"SPATA3",0.0434887688398748,0.658439939650154,0.181483833561907,"NS"
"UBE2G1",0.0434948193518023,0.498869835958878,0.302012754775289,"NS"
"KCTD18",-0.043497874743841,0.408099807052697,0.389233610558679,"NS"
"MIR375",-0.0435099628686575,0.499728631392962,0.301265767428022,"NS"
"MGC39584",-0.0435180450377652,0.69328793451628,0.159086357883728,"NS"
"NPPC",-0.0435208554688344,0.248686070332255,0.604348540211611,"NS"
"PAR4",0.0435388621373897,0.913188014958902,0.0394397969971445,"NS"
"LHFPL2",0.0435397430788376,0.456509374642486,0.340550299589271,"NS"
"TBC1D3P2",-0.043540372915603,0.189224064266427,0.72302363371885,"NS"
"DENND1C",-0.0435417124671236,0.7133798005555,0.146679191929933,"NS"
"ICAM2",0.0435517308204614,0.507824228169759,0.294286582884463,"NS"
"RP9P",0.0435520169322334,0.60994330446898,0.214710531711519,"NS"
"BTBD8",0.0435529156520494,0.671562283947166,0.172913702548249,"NS"
"AIMP2",-0.0435562549797286,0.25038307430176,0.601395032433631,"NS"
"PLEKHA1",0.0435690098302695,0.55843815787033,0.253024914191589,"NS"
"POLR1D",-0.0435708138347048,0.425130624648513,0.371477609131194,"NS"
"TMX2",0.0435720921344074,0.621481261747269,0.20657196121774,"NS"
"FOXO3B",-0.0435743909798334,0.677347237658702,0.16918863598504,"NS"
"ICA1",-0.0435909113610693,0.658311552950427,0.181568523248201,"NS"
"RPL13AP3",-0.0435937835453368,0.258869157988759,0.586919688897616,"NS"
"POLD3",-0.0435950820210527,0.78580147269236,0.104687161600102,"NS"
"POU3F3",-0.0435975600708971,0.464064663002451,0.333421500418132,"NS"
"ABCG1",-0.0436034161363796,0.802047590909572,0.0957998613215677,"NS"
"NCRNA00174",0.0436100574546978,0.749828041610939,0.125038322131095,"NS"
"CHCHD8",0.0436111270915829,0.604544519735725,0.218571711405983,"NS"
"CALCR",0.0436170390598675,0.507887793990839,0.294232224395508,"NS"
"TMEM123",-0.0436173032972644,0.0397122075815634,1.40107597005415,"NS"
"ATHL1",-0.0436231445615722,0.796988993620452,0.0985476761483155,"NS"
"YWHAZ",0.0436333919602307,0.327569935890028,0.484695964287113,"NS"
"ERCC4",-0.043642467187224,0.796491253676315,0.0988189888533947,"NS"
"DHRS13",-0.0436449206702139,0.624336472573538,0.204581293653122,"NS"
"DGCR8",0.0436455214418845,0.484099846214652,0.315065055322628,"NS"
"C1orf157",-0.0436466136912619,0.694735958555849,0.158180222072487,"NS"
"SCOC",-0.0436719949003741,0.095134887952309,1.02166018898666,"NS"
"GDF6",0.0436777218363906,0.675502691062551,0.170372916499407,"NS"
"TMEM40",0.0436779066146509,0.528964644940025,0.27657335446874,"NS"
"PPIE",0.0436801416053894,0.61787029587842,0.209102682995777,"NS"
"GPT",-0.0436952748256216,0.686784623232989,0.163179437040272,"NS"
"PDE9A",-0.0437094337647621,0.407428206350434,0.389948907986056,"NS"
"LYPD6B",-0.0437154362119669,0.35042553229247,0.45540425829802,"NS"
"ZNF44",-0.0437162349516191,0.773989384576191,0.111264995714521,"NS"
"LUZP3P",-0.0437173286548928,0.712953533069262,0.146938774480849,"NS"
"C21orf88",0.0437177451183033,0.425833189172866,0.370760492937819,"NS"
"MIR24-1",-0.0437218228830735,0.685134379648322,0.164224239287013,"NS"
"C19orf75",0.0437247802101171,0.796411996926519,0.0988622065053208,"NS"
"RPL23AP64",0.0437323317535732,0.541221632394105,0.266624853165261,"NS"
"ATP11B",0.0437381260702243,0.352817374495907,0.452450036176549,"NS"
"SEPW1",-0.0437663381400459,0.0207896784857359,1.68215222702016,"NS"
"TNFRSF10D",-0.0437694848006955,0.402469414557148,0.395267118013542,"NS"
"ZNF500",-0.0437730697529515,0.588092682109671,0.230554224677477,"NS"
"FAM150A",0.0437795887413597,0.179055352168175,0.747012692901927,"NS"
"PALB2",-0.0437840845061332,0.540328290650985,0.267342292960605,"NS"
"GJB1",0.0437983992557123,0.631216900740638,0.199821381471424,"NS"
"HIST1H1C",0.0438010027285047,0.531675790924807,0.274353114196131,"NS"
"RNF215",-0.0438025467113297,0.276904640842987,0.557669765541493,"NS"
"IQCD",0.0438112691968251,0.416291958554397,0.380601978229683,"NS"
"TCF25",-0.0438128072574893,0.280853322531871,0.551520433996412,"NS"
"SRA1",0.0438204703139371,0.311995345204148,0.505851885363714,"NS"
"DNAJB2",-0.0438246787490595,0.594284913804492,0.226005294366765,"NS"
"ELK1",-0.043830679325124,0.217506897866526,0.662526965569727,"NS"
"POLR3K",-0.0438356958178345,0.345395381169421,0.461683474371471,"NS"
"ZNF526",-0.0438442995447887,0.354143795229739,0.450820362847921,"NS"
"PLOD2",-0.0438481837670719,0.84870757730246,0.0712419204038157,"NS"
"SLC25A11",0.043857143151266,0.754276530851538,0.122469405051177,"NS"
"C10orf25",0.0438713334174372,0.335317178622903,0.474544196675494,"NS"
"CXXC5",-0.0438725333330998,0.412158397730395,0.384935846976857,"NS"
"SNORD116-17",0.043872681429018,0.548001938960308,0.261217904876447,"NS"
"TNK1",0.0438742034646828,0.556359717718142,0.254644321897172,"NS"
"C14orf156",0.0439022648185774,0.603255786849823,0.219498503343932,"NS"
"PSORS1C2",0.0439068281571515,0.507629826729396,0.294452868052064,"NS"
"TYW1",-0.0439089523242409,0.679863236227353,0.167578442772466,"NS"
"FLJ33544",-0.0439183837558752,0.729459361821252,0.136998897640834,"NS"
"PRSS48",-0.0439201902544732,0.581245917541029,0.235640084417052,"NS"
"C11orf9",-0.0439296869901513,0.198222509828983,0.702847029268365,"NS"
"C6orf106",0.0439405973381994,0.31183291449758,0.506078046202219,"NS"
"PAN3",-0.0439484291939674,0.510218948949172,0.292243416225551,"NS"
"C20orf27",-0.0439489140662306,0.67564399537646,0.170282078569463,"NS"
"DSG1",-0.0439499480538883,0.784795228928378,0.105243645863042,"NS"
"KIAA0802",-0.0439517303024495,0.378539143428193,0.421889204946226,"NS"
"COL6A5",0.0439890449090933,0.71642942434804,0.144826585623725,"NS"
"AGAP3",-0.0439909076417493,0.0547432250696031,1.26166962072432,"NS"
"GFRA1",0.044006056857202,0.538652787694613,0.268691088204294,"NS"
"IFI30",-0.0440095460617553,0.330175049351993,0.481255748572207,"NS"
"PPP6R2",0.0440296250236976,0.224756291838998,0.648288141762874,"NS"
"METAP2",-0.0440313700214956,0.40219728138975,0.395560869297259,"NS"
"PPAPDC3",-0.0440502206008673,0.627386314599274,0.202464958954884,"NS"
"SLC35B2",0.0440621112547954,0.446057374799928,0.350609275914739,"NS"
"HLA-DMA",-0.0440642903299484,0.601498787880851,0.220765243498182,"NS"
"ZDHHC5",0.0440647671920886,0.629274795098568,0.201159663086183,"NS"
"C9orf140",0.0440694106476065,0.206856694625314,0.684330419212345,"NS"
"SLC5A1",-0.044071190101302,0.388315442445443,0.410815338180482,"NS"
"IL17D",-0.0440716419820673,0.0320135524226225,1.49466613116858,"NS"
"SERPINB4",0.0440721724104169,0.784829181420271,0.105224857444895,"NS"
"RPS6KC1",-0.0440861114884472,0.812793737550718,0.0900196512186748,"NS"
"CA10",0.0440887227691276,0.227670985072868,0.642692313371085,"NS"
"DNAJC9",-0.0440887818750242,0.350335767929702,0.455515520628353,"NS"
"CD200R1",0.044091206487667,0.786008925422312,0.104572522357983,"NS"
"NR2C2",-0.0441005363612166,0.29617924987384,0.528445371138776,"NS"
"SIX2",-0.0441047237671923,0.148964982484098,0.826915810119703,"NS"
"STAG3L4",0.0441172448185336,0.836875556323162,0.0773391169413029,"NS"
"MTIF3",0.0441248945702331,0.63731400043627,0.195646540887104,"NS"
"CDON",0.0441384159969955,0.631101261906031,0.199900951439425,"NS"
"PSMB5",0.0441392710240185,0.0253409311379211,1.59617743125876,"NS"
"SLAIN2",-0.0441425109101341,0.387663898497423,0.411544641121703,"NS"
"WBP2NL",0.0441513356175904,0.561712725035531,0.250485737508734,"NS"
"APOO",-0.0441519912098867,0.782611485054723,0.106453782988762,"NS"
"HABP2",0.0441594587794041,0.00841809828454125,2.07478600800297,"NS"
"MRPS18B",0.0441664646542055,0.599558702159721,0.222168289169043,"NS"
"MTX3",-0.0441771234539405,0.26414633764275,0.578155406376135,"NS"
"ITGB8",-0.0441896467536784,0.820853799910424,0.0857341870293843,"NS"
"RPS3",-0.0441962259857589,0.52991521905724,0.275793607457428,"NS"
"RAMP2",0.0442037724072306,0.686316472586699,0.163475577289348,"NS"
"CD300LD",-0.0442085081754601,0.75562911450523,0.121691316995084,"NS"
"SEPT14",0.0442103193004288,0.809192968517425,0.0919478996868852,"NS"
"DLX2",-0.0442192812165747,0.402796608130294,0.394914195210025,"NS"
"AMFR",-0.0442238282762606,0.150469855473603,0.822550496168117,"NS"
"SGSM2",-0.0442283261505025,0.280894479522774,0.551456795993708,"NS"
"C1orf200",-0.0442364722712087,0.682368226032755,0.165981203968191,"NS"
"PRDX5",-0.0442448696161324,0.00893854459636066,2.04873318872365,"NS"
"DICER1",0.0442475990829858,0.272232877728414,0.565059425959376,"NS"
"UNC5A",-0.0442500203410356,0.458803306436753,0.338373460949362,"NS"
"C6orf163",-0.0442522086281216,0.878046415369549,0.0564825257726379,"NS"
"PDSS1",0.0442552577239066,0.772531882954168,0.112083587883285,"NS"
"SORT1",0.0442595699769428,0.581887901516118,0.235160672467032,"NS"
"HOPX",0.0442619386934586,0.575267032831681,0.240130513632291,"NS"
"MOBKL1A",-0.0442652336026088,0.305766359761344,0.514610297124052,"NS"
"RAB31",-0.0442655700792662,0.625646763027471,0.203670798046372,"NS"
"SLC4A11",-0.0442672117577327,0.444430107430593,0.352196527930836,"NS"
"ARL6IP5",-0.0442755366605705,0.432386364660757,0.364128010014663,"NS"
"SNORD116-15",0.0442760198665604,0.591737188527381,0.227871136038668,"NS"
"AGPAT1",-0.0442807527946734,0.52341925786203,0.281150302656488,"NS"
"C7orf34",-0.0442831332708697,0.552772955042241,0.257453213396598,"NS"
"MRGPRX1",0.0442991982391312,0.706017650795509,0.15118444123252,"NS"
"PTPRH",0.044309540561742,0.380015576712941,0.420198601431007,"NS"
"OLIG1",0.0443197253448653,0.403077373085556,0.394611580462416,"NS"
"IFFO1",-0.0443212186191264,0.664701004134592,0.177373665155778,"NS"
"SDCBP",-0.0443244221705861,0.467092981859911,0.330596658001046,"NS"
"IFT57",0.044330959545777,0.481418524063164,0.317477202919243,"NS"
"RPS4X",-0.0443330875480816,0.29570273304328,0.529144661472766,"NS"
"PRDX4",-0.0443463771387482,0.502584279960805,0.298791099573621,"NS"
"ARHGAP32",-0.0443570951962031,0.111664986673909,0.95208298156705,"NS"
"SCAI",0.0443613499838758,0.765037123061424,0.116317490402517,"NS"
"ATP2B1",-0.0443670363714297,0.446281781916385,0.350390841536514,"NS"
"SLC27A6",0.0443707240609764,0.599311222717946,0.222347589617314,"NS"
"ZNF124",-0.0443868936824623,0.771854597474315,0.11246450466695,"NS"
"C13orf35",0.0443872834282115,0.545061720668224,0.263554317121655,"NS"
"WNT2B",-0.0443911187557871,0.72504818282738,0.139633131579711,"NS"
"ZIK1",0.0443912224224157,0.678904943603633,0.168191028898209,"NS"
"HNRNPA0",-0.0444024752717354,0.579505361414782,0.236942541715771,"NS"
"CCDC117",-0.044405383615846,0.591010738729185,0.228404627869241,"NS"
"SAAL1",0.0444091155741693,0.77398836055449,0.111265570305436,"NS"
"SIGLEC14",0.0444120683453313,0.612678930594306,0.212767054357067,"NS"
"C10orf68",0.0444209172703744,0.588625267082588,0.230161099492576,"NS"
"FLJ45974",0.0444223090861882,0.399837588744319,0.398116380260728,"NS"
"KIR2DL5A",0.0444321790656774,0.629733014839364,0.200843537463859,"NS"
"TNRC6B",-0.0444366317860969,0.201534928511728,0.695649674360004,"NS"
"SNORA15",-0.0444405772754188,0.335730128051582,0.474009683895142,"NS"
"COG8",0.0444410507196524,0.396682044183171,0.401557457425156,"NS"
"PRKD2",0.0444466253011031,0.536644305608602,0.270313474625298,"NS"
"CABLES2",-0.044451963609093,0.720040401117724,0.142643134832297,"NS"
"LSM3",0.0444550473419718,0.676762896852752,0.169563459268405,"NS"
"NLGN4Y",0.0444560152733333,0.655848618455605,0.18319639196012,"NS"
"MTHFSD",-0.044457907239462,0.368633331217076,0.433405399151663,"NS"
"LEMD3",0.0444587897402304,0.24550335060099,0.609942576300316,"NS"
"C6orf47",-0.0444667058493859,0.47085220771075,0.327115388938981,"NS"
"PRKCB",-0.0444731970292218,0.265285221995585,0.57628694219456,"NS"
"C20orf90",-0.0444750274192613,0.0866438509860505,1.0622622532338,"NS"
"C19orf45",0.0445026929833165,0.601931513806719,0.220452918821602,"NS"
"FBXL5",-0.0445031334789601,0.497069237611738,0.303583113442917,"NS"
"VGF",-0.0445034048385917,0.176958691922665,0.752128100665112,"NS"
"FZD6",-0.0445084798974098,0.670383022170112,0.173676992992341,"NS"
"OLAH",0.0445150970170156,0.277764587584398,0.556323123598446,"NS"
"SUV39H2",0.0445166385157973,0.654102608889681,0.184354118680093,"NS"
"PFDN6",-0.04451949092106,0.453159679114442,0.343748739402476,"NS"
"PFKL",-0.0445204744250378,0.495612526065371,0.304857725838499,"NS"
"CRIP3",0.0445205567891218,0.420403438412503,0.376333740604143,"NS"
"C21orf59",0.0445256286915305,0.457535233861112,0.339575456171831,"NS"
"C20orf152",-0.0445376062015383,0.517976720068154,0.285689758735724,"NS"
"DPYSL3",0.0445397776727452,0.156694325802959,0.804946729868879,"NS"
"CGREF1",0.044539950857263,0.330851431118359,0.48036698244864,"NS"
"GPC6",0.0445464592167393,0.605169412544039,0.218123030911646,"NS"
"C17orf58",0.0445534119491624,0.466454880197607,0.331190358839006,"NS"
"TLCD2",-0.0445592050134658,0.419391304416938,0.377380578360162,"NS"
"HIST1H2AM",0.0445735017009133,0.324927214800839,0.488213912099625,"NS"
"RASSF10",-0.0445758239513434,0.630021440165996,0.200644670883966,"NS"
"ZNF702P",0.0445860303955568,0.727358765029122,0.13825132333619,"NS"
"ERCC8",0.0445925201052032,0.70171660485298,0.153838246556977,"NS"
"CDH16",0.0445934731904976,0.707670837147816,0.150168701140174,"NS"
"SFTPA2",0.0445970469188162,0.509489685899477,0.292864603418659,"NS"
"CCDC45",0.0445986815359602,0.681329037384872,0.166643101582711,"NS"
"PALM",-0.0446050948854189,0.317744771708803,0.49792158675884,"NS"
"C11orf1",0.0446137206435233,0.519191313846224,0.284672581963099,"NS"
"RPA1",-0.0446515735271216,0.182640868679059,0.738402035915408,"NS"
"OR7E125P",-0.0446564169163208,0.29733873783133,0.526748506434371,"NS"
"RIPK4",-0.0446613245071998,0.425820339040453,0.37077359859972,"NS"
"WARS",0.0446652905954461,0.235380083129984,0.628230288105535,"NS"
"POMC",-0.0446703418448962,0.511804113052674,0.290896228279035,"NS"
"PSMD1",-0.0446792685162949,0.746816200237885,0.126786269729911,"NS"
"GNAL",-0.0446812038832527,0.409238744727709,0.388023256130722,"NS"
"ODZ3",0.0446849947265298,0.346501046861528,0.460295448943954,"NS"
"CLEC3B",0.0446890712228547,0.515807500616587,0.287512346857426,"NS"
"PIK3C2A",0.0446901941346467,0.375130014687318,0.425818185938369,"NS"
"ACVR2B",0.0446949282858355,0.783246577547483,0.106101494123232,"NS"
"TSPY3",-0.044696335531355,0.379088903263094,0.421258928108884,"NS"
"NPM1",0.0446981458704443,0.240501754153875,0.618881751653684,"NS"
"NPBWR1",-0.0447010652667363,0.731013711382673,0.136074477047628,"NS"
"RANBP1",-0.0447122845729768,0.391597627255932,0.407159948311131,"NS"
"ADCYAP1R1",0.0447127848583497,0.661099851662787,0.179732940285776,"NS"
"PRPSAP1",-0.0447198061533383,0.670830550690186,0.173387167154147,"NS"
