gene,log2FC,pvalue,negLog10P,significance,|log2FC|
EIF2A,0.0315839308001635,0.0719479584104396,1.1429815250583,NS,0.0315839308001635
HOXC10,-0.0315834856210884,0.254724148419921,0.593929880994837,NS,0.0315834856210884
PACSIN3,0.0315738440460076,0.116972608043389,0.931915826872508,NS,0.0315738440460076
GLE1,0.0315724794594194,0.0964740410568992,1.01558952958234,NS,0.0315724794594194
OR52W1,-0.031560667728662,0.133143761919251,0.875679176408753,NS,0.031560667728662
PGLYRP1,0.0315579869404774,0.0346388680285705,1.46043630883073,NS,0.0315579869404774
FLJ44606,0.0315513375456951,0.30360802020393,0.517686760166859,NS,0.0315513375456951
ETV7,-0.0315455783528398,0.118096485720585,0.927763025797714,NS,0.0315455783528398
GRM8,-0.0315424307067914,0.253862317839964,0.595401759026609,NS,0.0315424307067914
RABGAP1L,-0.0315303903276858,0.0360894952929463,1.44261919145174,NS,0.0315303903276858
DBX1,-0.0315294504339387,0.172378380189246,0.763517204597708,NS,0.0315294504339387
RUNDC1,0.0315256863837858,0.23336208021635,0.631969712518243,NS,0.0315256863837858
ZNF20,0.0315207723812083,0.31886261687115,0.496396394015877,NS,0.0315207723812083
HLA-F,-0.0315196108079761,0.171640510445354,0.765380202579874,NS,0.0315196108079761
INMT,-0.0315144235793574,0.0242646373158614,1.61502619571063,NS,0.0315144235793574
DUSP18,-0.0315054486060872,0.277727964276764,0.556380389174319,NS,0.0315054486060872
DAPK3,-0.0315042632906299,0.187871645050187,0.726138761823268,NS,0.0315042632906299
TCEB1,0.0315020925502727,0.0821282038260092,1.0855076752487,NS,0.0315020925502727
LYPD4,-0.0315017602414893,0.168175490338453,0.774237297398844,NS,0.0315017602414893
MOBKL1A,-0.0315003079548757,0.106842080450285,0.971257663899617,NS,0.0315003079548757
CHKB-CPT1B,0.0314936268753283,0.043505976409225,1.36145107998176,NS,0.0314936268753283
C14orf165,0.0314929684295833,0.273974768094536,0.562289432004034,NS,0.0314929684295833
PRAMEF4,-0.0314927997134045,0.216507671626177,0.664526710461252,NS,0.0314927997134045
FAM50A,0.0314910294258124,0.0705991139198834,1.15120074968644,NS,0.0314910294258124
HFE,-0.0314863714842522,0.20955293986587,0.678706241971303,NS,0.0314863714842522
RNF34,0.0314845673043569,0.17202734649415,0.764402509560566,NS,0.0314845673043569
ZNF514,0.0314786866432646,0.23941130061641,0.62085535401516,NS,0.0314786866432646
SH3BP1,-0.0314771304872175,0.0226063489509873,1.6457695729256,NS,0.0314771304872175
TTI1,0.031475526201618,0.0777148129531732,1.10949619393163,NS,0.031475526201618
PPP1R1A,-0.0314555053796481,0.098812772511265,1.005186915001,NS,0.0314555053796481
PGA5,-0.0314550898542136,0.067601226264278,1.17004542602613,NS,0.0314550898542136
FAM104B,-0.0314408254884215,0.298761292104792,0.524675670960558,NS,0.0314408254884215
TPRX1,0.031424295700988,0.481127170614608,0.317740116564913,NS,0.031424295700988
ZNF19,-0.0314225280393894,0.111950624717741,0.950973478585972,NS,0.0314225280393894
ZFR2,-0.0314192580110848,0.0410916746929632,1.38624615868722,NS,0.0314192580110848
CCDC105,-0.0314185858906009,0.0717938826014201,1.1439125594573,NS,0.0314185858906009
SGSM3,0.0314073156240118,0.0693751851036031,1.15879584510363,NS,0.0314073156240118
KIR3DL2,-0.0314049171445956,0.0684304075525272,1.16475087345851,NS,0.0314049171445956
TFG,0.0313950881138179,0.122840060202361,0.910659979386681,NS,0.0313950881138179
DVL1,0.0313909566778454,0.00126818072065889,2.89681885340036,NS,0.0313909566778454
CYP26A1,-0.0313876540891229,0.176702722294517,0.752756759670487,NS,0.0313876540891229
MAP4K3,0.0313870437728392,0.0468560971185834,1.32923388881745,NS,0.0313870437728392
EMD,0.0313807773195798,0.0577615572959529,1.23836110636775,NS,0.0313807773195798
PSMB10,0.0313773101597066,0.111805016203205,0.951538711114165,NS,0.0313773101597066
HYAL1,-0.031376974054945,0.117810404707702,0.928816352099049,NS,0.031376974054945
KIAA1383,-0.0313766214053586,0.139972978530432,0.853955795805958,NS,0.0313766214053586
GTPBP10,0.0313765233869774,0.233107720779866,0.632443341938186,NS,0.0313765233869774
STAG3L3,0.0313748117738837,0.0240003274227208,1.61978283341711,NS,0.0313748117738837
METTL11A,0.0313701263653383,0.0780800293141985,1.10746003229075,NS,0.0313701263653383
C19orf10,0.0313684945460246,0.0350892627817981,1.45482575612658,NS,0.0313684945460246
ZNF805,0.0313655689338661,0.291425568472498,0.535472347695122,NS,0.0313655689338661
PPID,0.0313602873572076,0.146575362836911,0.833939022076659,NS,0.0313602873572076
GBAS,0.0313591648797207,0.0679250606308784,1.16796996525245,NS,0.0313591648797207
RC3H1,0.0313528263871414,0.0315837350343057,1.50053651242553,NS,0.0313528263871414
GSTA3,-0.0313477504142301,0.530795543411568,0.275072732152533,NS,0.0313477504142301
ZNF786,0.0313446869180465,0.0549324666670326,1.26017089914305,NS,0.0313446869180465
UGP2,-0.0313388497010609,0.0891193592955644,1.05002794442575,NS,0.0313388497010609
ACOT7,-0.0313374103727351,0.0737084973667305,1.13248244230709,NS,0.0313374103727351
C1orf180,-0.0313266118049499,0.319828773613795,0.495082467232801,NS,0.0313266118049499
UEVLD,-0.0313239907293013,0.222060673712489,0.653528346908112,NS,0.0313239907293013
SNORA50,0.0313199847789645,0.117128841727535,0.931336151376675,NS,0.0313199847789645
KCND2,-0.0313171353679285,0.323812405542831,0.489706517053948,NS,0.0313171353679285
ROCK1P1,0.0313098583323056,0.550423940648748,0.259302684755237,NS,0.0313098583323056
CHTF8,0.0313068973595194,0.131736244000298,0.880294723110981,NS,0.0313068973595194
OR7E14P,0.031305802378002,0.00334559196189553,2.47552702795915,NS,0.031305802378002
DKFZP686I15217,-0.0313057457758694,0.0122310891280816,1.91253486910796,NS,0.0313057457758694
PROSC,-0.0312955452997987,0.0105205484099008,1.97796162090605,NS,0.0312955452997987
R3HDM1,0.0312838985732276,0.0566638812272911,1.24669368152991,NS,0.0312838985732276
WDFY3,0.0312795325654585,0.0110358215761299,1.95719532967968,NS,0.0312795325654585
FHL3,-0.0312777512354372,0.157819603472328,0.801839052133725,NS,0.0312777512354372
PDXK,0.0312638284044526,0.0294536164534595,1.53086137288522,NS,0.0312638284044526
TRIM73,-0.031261273025466,0.0535508127573174,1.27123393335987,NS,0.031261273025466
TSHR,-0.0312556713044319,0.123500287150857,0.908332032623849,NS,0.0312556713044319
RAB39,-0.0312553541579921,0.246817654738717,0.607623778668874,NS,0.0312553541579921
NT5C1A,-0.0312542329809844,0.12546979956537,0.901460795780337,NS,0.0312542329809844
SNORD116-4,0.0312537378055149,0.0989356708219067,1.00464709719896,NS,0.0312537378055149
CADM3,-0.0312398540054128,0.115541550077494,0.937261810365779,NS,0.0312398540054128
CLEC16A,0.0312379539282901,0.0222510315861329,1.6526498497716,NS,0.0312379539282901
PNOC,-0.0312361735896358,0.122037794941969,0.913505648073114,NS,0.0312361735896358
SH2B1,0.0312321408873153,0.0835077837601867,1.07827304204278,NS,0.0312321408873153
C17orf56,0.0312317104072759,0.0994038806140534,1.00259666091081,NS,0.0312317104072759
USP21,0.0312303023678231,0.0615586208648354,1.21071111849457,NS,0.0312303023678231
IL1RAPL1,-0.0312280887120611,0.354325682162947,0.450597368080529,NS,0.0312280887120611
C9orf6,0.0312279245641807,0.241002718237415,0.617978059048151,NS,0.0312279245641807
PELP1,-0.0312273138851651,0.0903479410145738,1.04408174034929,NS,0.0312273138851651
VPS45,0.0312245364405201,0.208706512576196,0.680463998793792,NS,0.0312245364405201
ZNF77,0.0312197963831051,0.206630463191697,0.684805650770083,NS,0.0312197963831051
PLXND1,-0.0312154374445208,0.0651006885936638,1.1864144177168,NS,0.0312154374445208
PRKAA1,0.0312140980705689,0.0570749774189075,1.24355425166157,NS,0.0312140980705689
NPPA,0.0312075805421057,0.234901307929626,0.629114565065571,NS,0.0312075805421057
SDHD,-0.0312043177023278,0.211181133655688,0.675344883085252,NS,0.0312043177023278
MIR34B,-0.0312018689157486,0.404230095078622,0.393371356233807,NS,0.0312018689157486
FAM135B,-0.031199192067673,0.177418257713871,0.751001689936181,NS,0.031199192067673
FAM24B,-0.0311972924156281,0.321042904806946,0.493436923745435,NS,0.0311972924156281
CHST15,-0.0311953647716114,0.157454395740018,0.802845210422893,NS,0.0311953647716114
WDR19,-0.0311933923203993,0.240375235327969,0.619110277577849,NS,0.0311933923203993
ADNP2,-0.0311862540572605,0.214386611329413,0.668802340282052,NS,0.0311862540572605
SNTG2,-0.03118083413325,0.165102446093504,0.782246492351734,NS,0.03118083413325
MIR10A,-0.031179773115618,0.387160919395995,0.412108487487751,NS,0.031179773115618
GABRG3,0.031167457642189,0.430047319079986,0.366483755386272,NS,0.031167457642189
TM9SF3,0.0311671925224322,0.0916792988924389,1.03772871658425,NS,0.0311671925224322
UBA2,0.0311660614680269,0.104065616005973,0.982692740667625,NS,0.0311660614680269
ZMYM6,-0.0311649986073297,0.0545109963725719,1.26351587970125,NS,0.0311649986073297
FLJ40536,-0.0311619114418127,0.205830443476423,0.686490390234372,NS,0.0311619114418127
DENR,0.0311615717590301,0.104367300511313,0.981435549532677,NS,0.0311615717590301
PITPNM1,-0.0311537302867826,0.169072182266518,0.771927841733759,NS,0.0311537302867826
NPAS2,0.0311482896491309,0.110189437017959,0.957860035835292,NS,0.0311482896491309
PI3,-0.0311470315025173,0.368090769363148,0.434045073248561,NS,0.0311470315025173
LOC93622,0.0311450148069696,0.150088608262939,0.823652269490861,NS,0.0311450148069696
LSM14B,0.0311424675222534,0.00713631098870565,2.14652623237971,NS,0.0311424675222534
SLC17A3,-0.0311423128197496,0.209592172669929,0.678624940341615,NS,0.0311423128197496
HLA-H,-0.0311285849247067,0.0741212735874758,1.13005712703176,NS,0.0311285849247067
SIAH2,-0.0311273179810647,0.0472069487836727,1.32599406924123,NS,0.0311273179810647
C10orf62,-0.0311224365348785,0.366782795914738,0.435591043270617,NS,0.0311224365348785
C11orf21,-0.0311207154488777,0.0763709787104147,1.11707164378513,NS,0.0311207154488777
CPT1C,-0.0311206484236057,0.12182395330258,0.914267311338964,NS,0.0311206484236057
FIGNL2,-0.0311180474142232,0.32339874905995,0.490261664322666,NS,0.0311180474142232
DYRK3,-0.0311031300494317,0.240792068977535,0.618357821633551,NS,0.0311031300494317
IAH1,0.0310946486925014,0.0884535075360288,1.05328494089627,NS,0.0310946486925014
PTRH2,0.0310893970922719,0.186627001648496,0.729025521261643,NS,0.0310893970922719
TMEM141,0.0310880871803869,0.0990948177897595,1.00394905655568,NS,0.0310880871803869
FLJ37201,-0.031087453282542,0.362326615380229,0.440899762879027,NS,0.031087453282542
CDC42BPB,0.031087414971593,0.0760957102285614,1.1186398251818,NS,0.031087414971593
FKBP9L,-0.0310852163504605,0.117204851634868,0.931054410547954,NS,0.0310852163504605
LEPRE1,-0.0310848185251578,0.0685285513324991,1.16412844890567,NS,0.0310848185251578
FAM179A,-0.0310840865556687,0.0932332019488355,1.03042940035674,NS,0.0310840865556687
CWF19L1,-0.0310790849558968,0.0695078085142691,1.157966403983,NS,0.0310790849558968
NSUN2,0.0310778917149195,0.0379231834886302,1.42109521264428,NS,0.0310778917149195
IL22RA2,-0.0310770212238083,0.391144694366762,0.407662556311132,NS,0.0310770212238083
RPP25,-0.0310629410375864,0.105705888782766,0.975900817852253,NS,0.0310629410375864
PSMB5,0.0310530005181813,0.148907239638026,0.827084187013353,NS,0.0310530005181813
TP53RK,-0.0310389662308808,0.209104543671547,0.679636530214173,NS,0.0310389662308808
ZNF235,0.0310277414249431,0.314286805317412,0.502673851556794,NS,0.0310277414249431
FAM73A,0.0310277071485061,0.0775075524299499,1.11065597725054,NS,0.0310277071485061
DUSP7,0.0310238437455366,0.129506633034249,0.887707987440642,NS,0.0310238437455366
C3orf57,0.0310234906685536,0.489853136904272,0.309934106486476,NS,0.0310234906685536
PDE2A,-0.0310144644498074,0.195673480503211,0.708468029996303,NS,0.0310144644498074
RP9,0.031012436055134,0.198106029647576,0.703102305870748,NS,0.031012436055134
DACT1,-0.03100971475827,0.0748180070969244,1.12599386414551,NS,0.03100971475827
TACC3,0.0310041487830504,0.265170496084825,0.576474798896083,NS,0.0310041487830504
LOC732275,-0.0310036512567458,0.530169703846327,0.275585093329241,NS,0.0310036512567458
GYPE,-0.0310035929991781,0.296747159742523,0.527613429118283,NS,0.0310035929991781
CTNNA1,0.0310010611479852,0.0633478495592031,1.19826812332866,NS,0.0310010611479852
KCNH7,-0.031000843310299,0.31798293478855,0.497596186701208,NS,0.031000843310299
CARKD,0.0309980948015398,0.0896101466175315,1.04764281209555,NS,0.0309980948015398
TRIM60,-0.0309976565117096,0.16755728119412,0.775836695171467,NS,0.0309976565117096
FUT11,-0.0309938225527153,0.0382476103247847,1.41739569397912,NS,0.0309938225527153
TRIM44,0.0309935341539207,0.0583765690107442,1.23376143355986,NS,0.0309935341539207
MTHFD1,0.0309910495525862,0.100079706527624,0.999653976832026,NS,0.0309910495525862
TRIO,0.0309907721788303,0.0158898312809819,1.79888071412853,NS,0.0309907721788303
PRSS53,-0.0309902685291337,0.0143651186448152,1.84269078271932,NS,0.0309902685291337
FLJ30403,-0.0309900240112673,0.137808772952876,0.860723134215425,NS,0.0309900240112673
PNRC2,0.0309879840293341,0.108743573653345,0.963596398827177,NS,0.0309879840293341
HMGB1,-0.0309833100561168,0.0113997924278113,1.94310305640711,NS,0.0309833100561168
PSG3,-0.0309823402362359,0.590414513167224,0.2288429755228,NS,0.0309823402362359
SLFN14,0.0309800362347433,0.365705715501576,0.436868252154712,NS,0.0309800362347433
C1orf50,-0.0309745481295356,0.00549234511070744,2.2602421817472,NS,0.0309745481295356
DEFB125,-0.0309731204247291,0.307472074417789,0.512194322090157,NS,0.0309731204247291
CHD1L,0.0309716759644472,0.0239822627830042,1.62010984259621,NS,0.0309716759644472
ARL9,-0.0309660531891477,0.432822278517935,0.363690393029977,NS,0.0309660531891477
TOM1,0.0309636536991893,0.0764909887170733,1.11638972538188,NS,0.0309636536991893
ZC3H8,0.0309573949058797,0.16186522428541,0.790846446633999,NS,0.0309573949058797
ARID4A,-0.030955684098974,0.203887850312853,0.690608653080597,NS,0.030955684098974
FBXO17,-0.0309502266903885,0.0183627072877897,1.73606328863204,NS,0.0309502266903885
C1orf126,0.0309484022480617,0.250527777246527,0.601144114762427,NS,0.0309484022480617
SNORA5A,0.0309457607002441,0.241673025615691,0.61677182075499,NS,0.0309457607002441
NHP2L1,0.0309409065403399,0.0987079523417638,1.00564785726935,NS,0.0309409065403399
GABRB2,-0.0309316728306237,0.0411975735305989,1.38512836244513,NS,0.0309316728306237
CALB2,-0.0309276667115164,0.102306027867141,0.990098776920166,NS,0.0309276667115164
BTBD9,0.0309219101323339,0.0295376675566048,1.5296238017556,NS,0.0309219101323339
GGA1,0.0309137360769924,0.0948228162511948,1.02308715021733,NS,0.0309137360769924
DPEP2,-0.0309028818059547,0.102475421410107,0.98938028705676,NS,0.0309028818059547
MYT1,-0.0309024878170667,0.123818576968073,0.907214191588378,NS,0.0309024878170667
COL16A1,-0.0308983388604056,0.0504364853584801,1.29725518464058,NS,0.0308983388604056
TNFRSF11B,-0.0308945069706816,0.316370085782669,0.499804587733476,NS,0.0308945069706816
SCAND3,0.0308911359958211,0.114881678868604,0.939749226322155,NS,0.0308911359958211
DNAI1,-0.0308891841159942,0.17154960357126,0.765610281204503,NS,0.0308891841159942
CHST5,-0.0308863699688582,0.220547880137134,0.656497112218694,NS,0.0308863699688582
TMOD4,-0.0308826828341584,0.264042759740044,0.578325736708177,NS,0.0308826828341584
DPH1,0.0308810934534443,0.0667327039397541,1.17566127763202,NS,0.0308810934534443
GRIK5,-0.0308808339605164,0.0632191988519868,1.19915101207705,NS,0.0308808339605164
SETD5,0.0308719270314066,0.0147551325384415,1.83105688508268,NS,0.0308719270314066
AANAT,-0.0308706933777183,0.0575861545741949,1.23968192134797,NS,0.0308706933777183
TMEM206,0.0308628105678759,0.284067057995188,0.546579126574189,NS,0.0308628105678759
C9orf135,-0.0308613898235176,0.335275726138274,0.47459788822287,NS,0.0308613898235176
CHMP6,-0.0308573483781263,0.146571221216894,0.833951293635104,NS,0.0308573483781263
FAM125B,-0.0308567877438988,0.0889036254214387,1.05108052847386,NS,0.0308567877438988
NPSR1,-0.0308542436899031,0.270844155375115,0.567280531742731,NS,0.0308542436899031
GPC6,-0.0308473283058763,0.210699851665601,0.676335770138618,NS,0.0308473283058763
WNT5A,0.0308433846203953,0.484039478462506,0.315119215671263,NS,0.0308433846203953
SIGIRR,0.0308388617427213,0.0685888344308847,1.16374657729221,NS,0.0308388617427213
MTX3,-0.0308383295986574,0.350652792049637,0.455122698710377,NS,0.0308383295986574
MRPL18,0.0308350276332896,0.244499528189782,0.611721974596688,NS,0.0308350276332896
KLF16,0.0308338068135297,0.0488764553264406,1.31090029801894,NS,0.0308338068135297
SUB1,0.0308293911983637,0.246962245117007,0.60736943536636,NS,0.0308293911983637
EPHB1,-0.0308268351476886,0.0541643021071056,1.26628684825248,NS,0.0308268351476886
LUZP3P,-0.03082632215143,0.19117043390618,0.718579274111606,NS,0.03082632215143
PIK3R2,0.0308262686837142,0.0903488833634714,1.04407721058594,NS,0.0308262686837142
KCNA7,-0.0308255973909435,0.285368035213322,0.544594674907169,NS,0.0308255973909435
KPNB1,0.0308213825863293,0.0137411910404757,1.86197562245199,NS,0.0308213825863293
PDCD2,0.0308171010239424,0.02668119162553,1.57379477802253,NS,0.0308171010239424
MOB2,-0.0308141901863406,0.0457294286438341,1.33980422478114,NS,0.0308141901863406
PRSS16,-0.0308039583711117,0.161699300660911,0.791291858385275,NS,0.0308039583711117
LTBP3,-0.0307968137051038,0.0481001194233774,1.31785384535487,NS,0.0307968137051038
OR6C75,-0.0307937344049579,0.441376424500442,0.355190867782439,NS,0.0307937344049579
SCAMP5,0.0307935235224517,0.0964775188775629,1.0155738738569,NS,0.0307935235224517
GC,-0.0307923802535162,0.337676789409632,0.471498790053805,NS,0.0307923802535162
FZR1,0.0307882880862258,0.0380174100998535,1.42001747236415,NS,0.0307882880862258
SLC32A1,-0.0307737017228769,0.0469273056714736,1.32857438006414,NS,0.0307737017228769
XKR7,-0.0307733856340009,0.0635188902145254,1.19709709839453,NS,0.0307733856340009
EIF3L,0.030771866217266,0.104285144106063,0.981777554394997,NS,0.030771866217266
OR10W1,-0.0307619010038294,0.152296196146993,0.817310943761799,NS,0.0307619010038294
ZNF345,0.0307570969418742,0.368509255041341,0.433551600442894,NS,0.0307570969418742
ST13P5,-0.030750308381394,0.0541949768772426,1.26604096467177,NS,0.030750308381394
SIVA1,-0.0307496234936742,0.0162908434943807,1.78805642855391,NS,0.0307496234936742
SLC6A14,-0.0307453605845431,0.424599647657101,0.372020370557774,NS,0.0307453605845431
ARPP19,-0.0307448292291994,0.206267098969322,0.685570039480013,NS,0.0307448292291994
PARP8,0.0307424156189851,0.0608637939180273,1.21564097957711,NS,0.0307424156189851
HSPA14,0.0307375277446043,0.222427272736399,0.652811963165747,NS,0.0307375277446043
TMEM8C,-0.0307356381333188,0.146604424078383,0.833852923802404,NS,0.0307356381333188
NDUFV3,0.0307327602140104,0.0124786686844182,1.90383174589175,NS,0.0307327602140104
PSMB3,0.0307298184733829,0.219750074945245,0.658070968139056,NS,0.0307298184733829
LOC646999,-0.0307247565480647,0.215673704766579,0.666202801447804,NS,0.0307247565480647
LRP5,0.0307182616094017,0.135770894080427,0.867193322066372,NS,0.0307182616094017
RBM39,0.0307148257809899,0.00345277099488662,2.46183222528657,NS,0.0307148257809899
NCRNA00173,-0.0307134399629443,0.1223261681393,0.912480628304343,NS,0.0307134399629443
NHLRC1,-0.0307100451532842,0.22297344811306,0.651746850066352,NS,0.0307100451532842
URM1,0.0307039701055132,0.0980044066784317,1.00875439621465,NS,0.0307039701055132
CCDC102B,-0.030701612154576,0.146335699968299,0.834649710731334,NS,0.030701612154576
HOPX,-0.030701235372502,0.163194287081853,0.78729504859842,NS,0.030701235372502
DNAJA4,0.0306960825930402,0.256852297717084,0.590316544865136,NS,0.0306960825930402
SCARNA7,0.0306811007952179,0.0143049517307427,1.8445136032979,NS,0.0306811007952179
MLH3,-0.0306760780955928,0.0859977862800589,1.06551272804398,NS,0.0306760780955928
INCENP,0.0306757722802453,0.0385613657122271,1.41384759326555,NS,0.0306757722802453
SETMAR,0.0306696892837199,0.163719104895001,0.78590063844788,NS,0.0306696892837199
LOC80154,0.0306684900057412,0.0311942324711418,1.50592569564505,NS,0.0306684900057412
LOC646813,-0.0306613775778868,0.312673567352604,0.504908831382966,NS,0.0306613775778868
REM2,-0.0306536338719829,0.0626711812686244,1.20293211934805,NS,0.0306536338719829
OR10H5,-0.0306514065708594,0.257605224700054,0.589045332945018,NS,0.0306514065708594
TTLL5,-0.030648535207543,0.0447709577120435,1.349003615364,NS,0.030648535207543
ZP4,-0.0306482014042515,0.415999195179812,0.380907509587932,NS,0.0306482014042515
ZNF771,-0.0306422303353444,0.0970605740269096,1.01295714454781,NS,0.0306422303353444
PUM2,0.0306374482611043,0.125757180670232,0.900467207572845,NS,0.0306374482611043
SUSD5,-0.0306374301808776,0.159992622492093,0.79590004287435,NS,0.0306374301808776
NAAA,0.030635390372548,0.334028040644308,0.476217073949127,NS,0.030635390372548
MFSD2B,-0.0306306004642187,0.252330423920604,0.598030382680005,NS,0.0306306004642187
RPIA,0.0306247343206436,0.188875519146038,0.723824328943058,NS,0.0306247343206436
SON,0.0306246315118122,0.00846884142749254,2.07217599888566,NS,0.0306246315118122
RPS29,0.0306231704575013,0.0419067829454115,1.37771567733561,NS,0.0306231704575013
YPEL4,-0.0306194518691831,0.204216705931499,0.689908733370081,NS,0.0306194518691831
C11orf51,0.0306191757070802,0.0481338476789646,1.31754942070468,NS,0.0306191757070802
LOXL2,-0.0306147882702368,0.218900000659563,0.659754237123505,NS,0.0306147882702368
POT1,0.0305928752754263,0.406750491207111,0.390671913920522,NS,0.0305928752754263
POLR2I,0.0305909544213745,0.0737939103148639,1.13197947592456,NS,0.0305909544213745
LCOR,0.030589356587595,0.101996956277686,0.991412787958948,NS,0.030589356587595
NPTX1,-0.0305862665768417,0.107531557544139,0.968464063599293,NS,0.0305862665768417
CLOCK,0.0305760064931939,0.140545504516793,0.852183041161302,NS,0.0305760064931939
LMBRD1,-0.030573188762915,0.274151609533029,0.562009200047649,NS,0.030573188762915
TMCO7,-0.0305687082630677,0.193110058426828,0.714195104752449,NS,0.0305687082630677
GLYATL2,-0.0305667115420357,0.428412757084957,0.368137605419285,NS,0.0305667115420357
NR2C1,-0.0305583612572458,0.103822920751241,0.983706757692726,NS,0.0305583612572458
C11orf52,0.0305544681066929,0.137225959325045,0.862563724451488,NS,0.0305544681066929
BSN,-0.0305516003973181,0.142405004898043,0.846474746925245,NS,0.0305516003973181
SNX13,0.0305504017578897,0.0721181328129938,1.14195552598057,NS,0.0305504017578897
SYNPO,-0.0305491762672454,0.0105466897856691,1.97688382789236,NS,0.0305491762672454
PKHD1,-0.0305410811688586,0.185161421799606,0.732449493057986,NS,0.0305410811688586
RPL24,0.0305399167574789,0.0222421864688266,1.65282252263531,NS,0.0305399167574789
STARD3NL,0.0305390749987688,0.29726896381294,0.526850430681979,NS,0.0305390749987688
LOC388152,0.0305387497261425,0.00844714263683599,2.07329017234183,NS,0.0305387497261425
TSR2,-0.030530585211658,0.230923579325996,0.636531719536989,NS,0.030530585211658
CHTF18,0.0305289789880594,0.0288197689420842,1.54030950539504,NS,0.0305289789880594
CLCN2,-0.0305246680698534,0.0628327616300063,1.20181385172262,NS,0.0305246680698534
TANK,-0.0305243902252377,0.201038461020461,0.69672084899208,NS,0.0305243902252377
HRH3,-0.0305239678361173,0.119231142920802,0.923610292984001,NS,0.0305239678361173
MUDENG,-0.0305167949973855,0.255974229896099,0.591803754911858,NS,0.0305167949973855
NKX6-2,-0.0305116716005496,0.0510228904269892,1.29223494241507,NS,0.0305116716005496
CGB1,-0.0305114776510655,0.0292908618215587,1.5332678499353,NS,0.0305114776510655
HAPLN2,-0.0305059350005843,0.00577986146421827,2.23808257093009,NS,0.0305059350005843
GOT1,0.0305046486987783,0.11963066053886,0.922157499308055,NS,0.0305046486987783
FAM160B2,-0.0305011437058664,0.155455424040166,0.808394120262038,NS,0.0305011437058664
EIF1AX,0.0304964928773162,0.22312608047917,0.651449663484885,NS,0.0304964928773162
TIMM23,0.0304905585842699,0.0557884893465402,1.25345539835561,NS,0.0304905585842699
FAM8A1,-0.0304868443038702,0.0072815015881966,2.13777905142568,NS,0.0304868443038702
UPP1,-0.0304863792935213,0.201769293546905,0.695144926591851,NS,0.0304863792935213
FAM3C,0.0304809792579337,0.076553593855623,1.11603441626514,NS,0.0304809792579337
TNKS,-0.0304778508766201,0.128685195528841,0.890471413235128,NS,0.0304778508766201
UTS2R,-0.0304738504225506,0.146368818195775,0.834551433713987,NS,0.0304738504225506
EPB41L1,-0.0304671149743614,0.0808602570287453,1.0922648825177,NS,0.0304671149743614
OR10G9,-0.0304652298316308,0.178288912902097,0.748875663079001,NS,0.0304652298316308
PTPRT,0.0304593776230226,0.217937948153316,0.661667142224315,NS,0.0304593776230226
ELAVL1,0.0304576776069729,0.0481736670185404,1.31719029357965,NS,0.0304576776069729
PLEKHG3,-0.0304526944051611,0.232444243130187,0.633681205375723,NS,0.0304526944051611
DLG4,-0.0304473993709893,0.209290816324765,0.67924982807308,NS,0.0304473993709893
GALNTL2,-0.0304460692730697,0.120845913700653,0.917768030297803,NS,0.0304460692730697
RPLP1,0.0304428697755386,0.0869754956165127,1.06060308781287,NS,0.0304428697755386
MRAP,-0.0304420203840212,0.0964806957290296,1.01555957346482,NS,0.0304420203840212
DYNC1LI1,0.0304282077970097,0.195913279329699,0.707936125801313,NS,0.0304282077970097
GOPC,-0.0304234147491509,0.067129999712803,1.17308335467309,NS,0.0304234147491509
LIG4,0.0304228143256122,0.12187410593413,0.914088557256878,NS,0.0304228143256122
XAGE2,-0.0304198639898381,0.166042894094786,0.779779705560672,NS,0.0304198639898381
SQLE,0.0304184542528454,0.247708374297256,0.606059310936929,NS,0.0304184542528454
MYST2,-0.0304155419826109,0.0809675313995407,1.09168910162663,NS,0.0304155419826109
ARR3,-0.0304128025147734,0.115789564047492,0.93633058120293,NS,0.0304128025147734
LOC81691,0.0304124044104443,0.243546867060561,0.613417452735865,NS,0.0304124044104443
DENND2C,-0.0304046352638656,0.022474517924404,1.6483096150571,NS,0.0304046352638656
IL3,-0.0304034222237421,0.152956403112012,0.815432337718158,NS,0.0304034222237421
THOC4,0.0303936697887319,0.0450417226920046,1.34638500755893,NS,0.0303936697887319
LTF,-0.0303906158019744,0.633287243903219,0.198399259735568,NS,0.0303906158019744
GMIP,-0.0303815287861535,0.0663714833444476,1.17801847614868,NS,0.0303815287861535
RNF19A,0.0303777425676723,0.0931428662291461,1.03085040191596,NS,0.0303777425676723
RASD2,-0.0303754478625362,0.119099770608044,0.92408907498873,NS,0.0303754478625362
RIMKLB,-0.0303663690594744,0.138826530205842,0.85752753084808,NS,0.0303663690594744
CDV3,0.0303651017909634,0.0819080529624888,1.08667339756509,NS,0.0303651017909634
PSEN1,0.0303648637257827,0.13776188351223,0.860870928075553,NS,0.0303648637257827
WEE1,-0.0303640456986347,0.428469299312288,0.368080290699769,NS,0.0303640456986347
PIGY,0.0303608102522728,0.119929355504041,0.921074500195629,NS,0.0303608102522728
C17orf102,-0.0303487979925612,0.128628071124684,0.890664242887774,NS,0.0303487979925612
RWDD3,0.0303475558681456,0.165813451771972,0.780380239808888,NS,0.0303475558681456
JUNB,0.0303473682932625,0.338732239895265,0.470143466059042,NS,0.0303473682932625
