"gene","log2FC","negLog10P","significance"
"C3orf58",-0.0462058448714431,1.12924688075494,"NS"
"ALX1",-0.0462083189845511,0.770418869487298,"NS"
"MDGA1",-0.0462162628627376,1.36591355479258,"NS"
"APC2",-0.0462277573172056,1.33665832020111,"NS"
"C20orf71",-0.0462278036256438,1.2387106663405,"NS"
"SCN4B",-0.0462398844183336,1.599681954626,"NS"
"CD52",-0.0462431854028265,0.73191952198485,"NS"
"KIAA0776",-0.0462465334969582,1.23158303987226,"NS"
"P4HTM",0.0462636770058056,2.49604021770568,"NS"
"C18orf25",-0.0462678746321612,0.912405923888776,"NS"
"C6orf27",-0.0462870123010199,2.30538737190129,"NS"
"PGCP",-0.0462911712892318,1.81259873014848,"NS"
"USP13",0.0462954226180954,1.3700409177017,"NS"
"LOC100507927",-0.0462982395836202,2.1923481173014,"NS"
"ABCB5",-0.0463014949074007,0.851791567391252,"NS"
"RIMS4",-0.0463024392320428,1.98857735637194,"NS"
"ICAM4",-0.0463106262485766,1.02742319528234,"NS"
"SSTR4",-0.0463273414528256,0.994190224020025,"NS"
"LOC441233",-0.0463294569051875,0.29815035981347,"NS"
"ADAMTS4",-0.0463325197054965,0.963067083293511,"NS"
"FAM107A",-0.0463326347011912,1.6627697482697,"NS"
"MIP",-0.0463329195533717,0.979982898418616,"NS"
"ODF4",-0.0463350646286356,1.5793901976845,"NS"
"CT45A6",-0.046336024836752,0.826805942861622,"NS"
"HMG20B",0.0463439616015737,2.45883235972943,"NS"
"APOE",0.0463513173743038,1.4867496509934,"NS"
"METTL1",0.046367845604492,1.12602897468845,"NS"
"EDF1",0.0463692865341265,2.20036564111186,"NS"
"C5orf50",-0.0463745824481154,1.24747412616741,"NS"
"DNAJC5B",-0.0463762297483038,0.805690248320905,"NS"
"LOC100133106",-0.0463820743581624,1.59088510416924,"NS"
"ORC2",0.0463980957528336,2.18023478121078,"NS"
"FAM35B",0.046403092836323,1.7939381691937,"NS"
"NOP2",0.0464047259782712,2.17645597091482,"NS"
"TLR8",-0.0464093180693461,0.967455281132311,"NS"
"LOC494150",0.0464150059032737,1.13404546257841,"NS"
"API5",0.0464392322269767,1.00692691492411,"NS"
"VWA3A",-0.0464417664249246,1.71097567067998,"NS"
"PEF1",-0.0464472029309622,2.1330782447177,"NS"
"DUSP11",-0.04646955827928,1.0825998131192,"NS"
"TRIM43",-0.0464735068552108,0.862255285721729,"NS"
"PTPRK",0.0464742554785689,1.58387180390713,"NS"
"GPN1",0.0464870525187804,1.31018531732795,"NS"
"AKAP12",-0.0465020368287448,1.18238114421443,"NS"
"FAF1",0.0465199405341323,2.25511064821827,"NS"
"F9",-0.0465229433370006,0.844827323801601,"NS"
"NEUROD6",-0.0465448589043332,1.22813421622763,"NS"
"C9orf156",-0.0465607066149827,1.10834782689718,"NS"
"SPINK2",-0.0465615526924041,0.881740646019487,"NS"
"PICK1",0.046578729313377,1.71805921092267,"NS"
"B4GALNT4",0.0465792292044147,2.02372143525273,"NS"
"CDH2",-0.0465903526698861,0.467955441286467,"NS"
"LY6G6D",-0.0465920760414715,1.15722396150932,"NS"
"FKBP7",-0.0465957046356424,1.71593688581641,"NS"
"PPP2R2D",0.0466019043972339,2.40074016227221,"NS"
"SYNC",-0.046605284219424,1.6326869116293,"NS"
"LGALS17A",-0.0466352588822037,0.781812000563056,"NS"
"KLRG1",-0.0466413242753517,0.628345899591298,"NS"
"C3orf33",-0.0466418237397328,0.617208586045907,"NS"
"RG9MTD2",0.0466422815807069,0.878438218398815,"NS"
"ARL4D",-0.0466444499119298,1.54221608598867,"NS"
"SLC26A7",-0.0466684602846457,0.821845910700929,"NS"
"TGFB1I1",-0.046671766374025,3.22929889283796,"NS"
"BLID",-0.0466757040303503,0.506282314887269,"NS"
"NAP1L2",0.0466898968209795,0.799067990884015,"NS"
"POMZP3",0.0466907000034418,3.48235417477792,"NS"
"PRKDC",0.0466946167934794,2.57605559488474,"NS"
"TMEM39A",0.0467008637571322,1.42774528631202,"NS"
"CCDC147",-0.0467046089976555,1.13714620790325,"NS"
"ASAM",-0.0467083474078576,1.49907250114031,"NS"
"TCP10",-0.0467127130242468,2.27694152407152,"NS"
"C3orf59",-0.0467230311406202,1.7566086704249,"NS"
"FAM75D1",-0.0467314836037021,1.2522995235649,"NS"
"SLC25A39",0.0467355754435959,2.06574075186309,"NS"
"MYOM3",-0.0467395590649435,1.45113310172252,"NS"
"C13orf35",-0.046739800490056,1.05652650183212,"NS"
"C17orf51",-0.0467594153573749,0.983229150832014,"NS"
"BCL3",0.0467669279767362,2.5771883329655,"NS"
"PHKB",0.0467682317871856,1.7614501401974,"NS"
"MBL2",-0.0467746752784317,0.977763004925257,"NS"
"LPAL2",-0.0467966885725901,0.964213343894928,"NS"
"C10orf114",-0.0468078913970402,0.967700676764548,"NS"
"FABP1",-0.0468088576165049,0.859823877782841,"NS"
"MIR9-3",-0.0468162250447511,0.817749434655229,"NS"
"KIAA2018",0.04682331564523,1.57915365491419,"NS"
"DOK5",-0.0468260064943756,1.02151574623826,"NS"
"TTC28",-0.0468344646047711,1.24427327681558,"NS"
"PTPN21",-0.0468394726403643,1.2410195585923,"NS"
"HHATL",-0.0468577215798451,1.71776740829427,"NS"
"XPNPEP2",-0.0468657464873905,1.28785208621431,"NS"
"CNNM1",-0.0468724690348852,1.06268317494939,"NS"
"NUF2",-0.0468725786275169,0.765405979527703,"NS"
"ZNF419",0.0468826446268138,2.83040419709985,"NS"
"SUPT5H",0.0468880746228084,2.27834876291267,"NS"
"YEATS2",0.0468923681449929,2.08925425136974,"NS"
"CNR2",-0.0468948720382982,1.47773596651684,"NS"
"ATCAY",-0.0468982878647213,2.22518770184162,"NS"
"BOLA3",0.0469109753156829,3.27798956833002,"NS"
"BEND6",-0.0469163157215612,0.968686105761643,"NS"
"GLT8D1",0.0469198288296142,2.21447845339663,"NS"
"BHMT2",-0.0469210628560082,1.11802956766169,"NS"
"DCAF11",0.0469324207773827,1.77426736550104,"NS"
"NEK10",-0.046939546154653,1.41044806665636,"NS"
"MYSM1",0.0469438665705706,3.19264023545216,"NS"
"TTTY12",-0.0469448862179221,0.573725028313086,"NS"
"SPTLC3",-0.0469495730482505,1.04325364614341,"NS"
"POU4F3",-0.0469596328252406,1.37327792840654,"NS"
"KIF16B",0.0469659489431455,0.903470451256996,"NS"
"INE1",0.0469663715575508,0.739470889114826,"NS"
"CAPN2",0.046980855769061,1.70142589399736,"NS"
"APBB1",-0.0469894009780847,1.17900535146388,"NS"
"PHACTR2",-0.0469938818033535,1.36434777005492,"NS"
"FLJ32063",-0.0470066324719286,0.990097689633452,"NS"
"RFX3",0.0470300023370136,0.741134140952263,"NS"
"PDC",-0.0470331020038535,0.733190417541305,"NS"
"IFIT5",-0.0470365221767388,1.28976796986109,"NS"
"KIAA1462",-0.0470402794465485,1.23990925344929,"NS"
"C9orf128",-0.0470431592569918,1.69260271562407,"NS"
"QKI",-0.0470447755196153,1.76336286762999,"NS"
"KIR2DL5A",-0.0470518361223324,1.48295096560264,"NS"
"RAB11FIP4",0.047053705489764,2.53872688930849,"NS"
"VHLL",-0.0470642558557764,1.1787135932993,"NS"
"KLHL31",-0.0470658699454487,2.03721229387343,"NS"
"CHGB",-0.0470708276783434,0.399661276727366,"NS"
"SLC12A5",-0.047089930951011,0.808195458599674,"NS"
"LOC440742",-0.0470903969868598,1.03105967284737,"NS"
"LOC100288208",-0.0471152649643615,0.73585978406293,"NS"
"CSMD1",-0.047115884874432,1.60081671019446,"NS"
"GPR78",-0.0471175337033682,1.68091711019631,"NS"
"FOXE1",-0.047129565607291,1.83115222688274,"NS"
"CDCA8",0.0471373389040197,1.60295017770032,"NS"
"FAM45B",-0.0471443130390454,0.464481582845856,"NS"
"ACBD5",0.0471501117768571,0.72093230596854,"NS"
"PAR4",0.0471510753092833,0.211546609097849,"NS"
"CALHM1",-0.0471565103732476,1.85950517137291,"NS"
"EFNB1",-0.0471578323163875,2.14223690439014,"NS"
"OR6Q1",-0.0471638378086929,0.815851188827276,"NS"
"LYNX1",-0.0471686614314382,2.4427173665609,"NS"
"TTC39B",-0.0471803445922865,1.18598891001271,"NS"
"LSR",0.047181527119192,3.02252343033076,"NS"
"ERP27",0.0471905871497196,0.94139658989901,"NS"
"PIH1D2",-0.0471916565247545,0.58669568714925,"NS"
"FAM184A",-0.0471978243364988,0.96831176667314,"NS"
"IFNA6",-0.0471992866004053,0.602081342727147,"NS"
"RPS6P6",0.0472155231724694,0.606071939805323,"NS"
"HOXA5",0.0472280168630148,1.11627113491866,"NS"
"NPY5R",-0.0472284677608213,0.53459539192304,"NS"
"LOC100132354",-0.0472319154107683,0.653786342724113,"NS"
"TMEM67",-0.0472371227352241,1.18604827757202,"NS"
"COL13A1",-0.0472499461211833,1.53853272032365,"NS"
"PPP3CB",-0.0472502774556838,1.50410568226616,"NS"
"LOC100131726",-0.047252444617403,1.10845731783177,"NS"
"MRPS17",0.0472696953698921,1.37785524675851,"NS"
"SNORD117",0.0472768507745358,1.12886510685381,"NS"
"IGHV7-81",-0.0472772346447881,0.542884210423715,"NS"
"ZNF519",-0.0472818408897806,0.998105929138483,"NS"
"TTC22",-0.047292432725462,1.03913163567139,"NS"
"THSD7A",-0.0472987375235936,0.760723936045998,"NS"
"FGFBP1",-0.0473200563978755,1.03412993028823,"NS"
"ZC3H6",-0.0473397791325501,1.9723746302188,"NS"
"NFE2L2",-0.0473482301962149,2.59341705431177,"NS"
"IGKV1D-8",-0.0473506440117757,1.14346957011335,"NS"
"FLJ43763",-0.0473563191565474,0.873273918598361,"NS"
"NR0B1",-0.0473618357837822,1.28439692014618,"NS"
"SPRR2G",-0.0473717910597697,1.7656676203561,"NS"
"AASS",-0.0473809627668913,2.25866120059774,"NS"
"TSSC1",0.0473810301808977,1.15926819463487,"NS"
"LILRA2",-0.0473930402818477,0.995722416678889,"NS"
"ADPRH",-0.0473978203614909,0.752296140741094,"NS"
"ZNF684",-0.0474055268705041,0.823295519448293,"NS"
"HERC2P3",0.0474161444439853,2.32929781093595,"NS"
"AMPD3",0.0474310697434859,1.76114959236873,"NS"
"ZNF833P",-0.0474334631243419,0.892408327727932,"NS"
"TCEAL5",-0.0474342139040018,1.3946967858163,"NS"
"PPP1R1C",-0.0474431822986261,1.0908257941996,"NS"
"C5orf47",-0.0474504123514115,1.17537552287604,"NS"
"C10orf27",-0.0474523678974949,1.09456809407523,"NS"
"C8orf45",0.0474588808708852,0.936073842992642,"NS"
"BHLHB9",-0.0474689477381474,1.5744680308015,"NS"
"PEX13",0.0474717892811582,0.980321762179254,"NS"
"THBD",-0.0474727523152296,2.44300384048606,"NS"
"UBE2G1",0.0474807833512934,1.8183440596022,"NS"
"SLC25A30",-0.0474831542063996,0.679237741142427,"NS"
"DDX53",-0.0474968940648733,0.810350822761211,"NS"
"PF4",-0.0475031267821895,2.17505513871514,"NS"
"KRTAP20-4",-0.0475129933397278,0.699363857336789,"NS"
"ANXA2P3",-0.0475140393120974,0.7709654816714,"NS"
"MRPS34",0.047527813107402,2.58898028627707,"NS"
"CDH4",-0.0475413167323573,2.23921754145482,"NS"
"LIPC",-0.0475446516513176,0.80049823259918,"NS"
"RAB40AL",-0.0475541921329325,1.20344505202458,"NS"
"PCOLCE",-0.0475566977243167,1.55041639812663,"NS"
"GSDMC",-0.0475637198497716,0.874611302367347,"NS"
"C1orf230",-0.0475709758723557,1.36139416220714,"NS"
"TTC23",-0.0475773571381299,1.58039118727528,"NS"
"CEBPE",-0.0475839236160787,1.79062930567068,"NS"
"CTSB",-0.0475944143615359,3.2040786170692,"NS"
"SSBP1",0.0476036207419579,2.03078290508991,"NS"
"WFDC12",-0.0476094419246174,1.14564037623297,"NS"
"RAD51",-0.0476154963893387,1.13452535016881,"NS"
"SLC6A5",-0.0476236083949395,1.22590728925977,"NS"
"ZDHHC21",0.0476243853261615,1.28966544224978,"NS"
"RGS7",-0.0476247099894014,1.64833856907176,"NS"
"PYGL",-0.047626008085851,1.6529212056631,"NS"
"TSSK3",-0.0476319633679239,1.10137420322095,"NS"
"ANKZF1",0.0476329718725614,1.57052356074377,"NS"
"OR2B2",-0.0476347555432353,0.878690407266083,"NS"
"WHAMML1",-0.0476424155976143,2.05466673172463,"NS"
"FCER1A",-0.0476435718172649,1.06951876210115,"NS"
"C9orf29",-0.0476449991405663,1.0489864698463,"NS"
"GNAZ",-0.0476471361026172,1.9932681214081,"NS"
"CHMP7",-0.0476589902040505,2.10115614597581,"NS"
"DPY19L2P2",-0.0476592417439945,0.623299276777719,"NS"
"TTLL7",-0.0476678252907041,0.980478116631212,"NS"
"OSMR",-0.0476729192679359,0.657752535623328,"NS"
"HRNR",-0.0476733248175255,1.08655632812403,"NS"
"MLLT6",0.047677465859798,3.152539062069,"NS"
"OR4D6",-0.0476800231329728,1.10304668256811,"NS"
"PIGN",0.0476812297778262,1.01629314062703,"NS"
"IFNAR1",0.0476895533894108,1.52117440920257,"NS"
"GRSF1",0.0476903694009638,2.85466671246523,"NS"
"OR5AR1",-0.0476914538798567,1.33375046074091,"NS"
"GLOD4",0.047699797607188,1.48682558666569,"NS"
"PTPN2",0.04769991908867,1.39515934110663,"NS"
"VPS26B",0.0477022906291102,2.36816825253308,"NS"
"C1orf63",0.0477143128705513,1.48761678531116,"NS"
"SLC22A17",-0.0477155507043716,3.1299508672778,"NS"
"CCNL2",0.0477232626740269,2.86529150736132,"NS"
"RPL37",0.0477297734121915,3.82111611595499,"NS"
"SNORA70B",-0.0477303571696167,0.472767849468783,"NS"
"EREG",-0.0477317593394833,1.40512343044058,"NS"
"HNRNPH3",-0.0477368780121106,2.11273607276739,"NS"
"GUSBL1",0.0477410376424006,1.08686732192629,"NS"
"PRCP",-0.0477475312582727,1.72441650618053,"NS"
"CD86",-0.0477556775820489,0.795636049607246,"NS"
"SURF4",0.0477689995446093,1.2608630696649,"NS"
"OR8K3",-0.0477737991545487,0.798778326545843,"NS"
"C10orf57",0.0477750263555228,0.956749714828658,"NS"
"KRTAP13-3",-0.0477765829179952,1.07519466760227,"NS"
"KCNIP2",-0.0477800988240293,1.7091628003507,"NS"
"NRG4",-0.0477839387126799,0.393112797916813,"NS"
"TMED4",0.0477869548584295,1.90984266725222,"NS"
"BDNF",-0.0477986955627614,0.832047651405943,"NS"
"LOC51152",0.0478102990831162,0.7188973386112,"NS"
"LOC375010",0.0478178867062919,0.407518439355545,"NS"
"PHLDA1",-0.0478354978531266,1.0108307406714,"NS"
"EIF2B5",0.0478380057642414,2.11226867876552,"NS"
"CALML4",0.047840722663083,1.43511570796859,"NS"
"SEC14L3",-0.0478498485235427,0.947953956454877,"NS"
"MRPS23",0.0478573032849121,0.677545652318342,"NS"
"SLC36A3",-0.0478643012161644,1.14037898044781,"NS"
"OR5I1",-0.0478698180262618,1.12639012826039,"NS"
"NALCN",-0.0478720747065912,1.04128720902918,"NS"
"WNT11",-0.0478773403523194,1.36238178216061,"NS"
"CYP11A1",-0.0478838092975489,1.34287938774139,"NS"
"PPP3CC",-0.0478881122446886,1.79739063981417,"NS"
"CDC14B",-0.0478924709453969,2.34578911251843,"NS"
"SERP2",-0.0478974490323847,1.07084594225627,"NS"
"GNA12",0.0479073669010628,2.18459405764033,"NS"
"TRPM3",-0.0479127269323716,1.4822843080685,"NS"
"ATP6V1A",0.0479195877357714,1.50655281637441,"NS"
"ZNF219",-0.047920877251433,1.38118260013023,"NS"
"SOX9",0.0479369285121969,2.37671337690954,"NS"
"EPHX3",-0.0479403841965864,1.46444034361077,"NS"
"LOC100128751",-0.0479527684134005,1.89453289408502,"NS"
"TET1",-0.0479703950595847,1.03468339639056,"NS"
"COX17",0.04797458091614,1.21750138231347,"NS"
"NCS1",-0.0479853041631377,1.19809416696073,"NS"
"LOC100170939",0.0479893366170705,1.05382454082383,"NS"
"UBR5",0.048010959576049,2.86768737076862,"NS"
"HSPA5",0.0480176201026818,1.38096077106641,"NS"
"KIF3A",-0.0480187187589285,1.24642498020165,"NS"
"LOC100130691",-0.0480305071013194,0.978991806787965,"NS"
"C16orf5",-0.0480321902030068,1.72535992430325,"NS"
"KRTCAP3",0.0480360413602203,2.53037082822311,"NS"
"PLEKHA8",-0.0480393358277491,1.77977713614187,"NS"
"OR52A4",-0.0480397844607996,0.871475602430066,"NS"
"ZPBP",-0.0480488815119027,0.978352625745642,"NS"
"VAMP4",-0.0480551116808969,0.768470475464692,"NS"
"SGCE",-0.0480553040184659,1.23313578769369,"NS"
"SHE",-0.0480566114994292,2.34255272261387,"NS"
"RBMS2",-0.0480579123186673,1.61051777254314,"NS"
"DGKI",-0.0480587025270491,1.45660216292483,"NS"
"NLGN3",-0.0480699064788432,2.02655542999198,"NS"
"GNAI2",-0.0480716719063135,3.24689409820927,"NS"
"GNB3",-0.0480763749893223,1.16775199836919,"NS"
"ZCCHC16",-0.0480772313412532,1.08567666657007,"NS"
"SSX3",-0.0480778451114288,1.56052924324146,"NS"
"CLDN6",-0.0480809685898618,0.833201924917404,"NS"
"GPX4",0.048087780845504,2.90839907300064,"NS"
"MAGEC3",-0.0480935123915167,1.085210571626,"NS"
"ATP7B",0.0481049770140261,1.28473824351384,"NS"
"DSCR4",-0.0481147102676593,1.1943771683528,"NS"
"LOC645739",-0.0481204267296378,0.743099541559504,"NS"
"ARMC4",-0.0481213702794341,1.00315138666152,"NS"
"C1orf191",-0.048126554841343,1.20037981825903,"NS"
"IL18RAP",-0.0481292741747632,0.836473030376983,"NS"
"IFRD1",0.04813090898187,1.82032840677549,"NS"
"MMP1",-0.0481317851519419,1.13843298617263,"NS"
"SLC25A6",0.048132931552884,3.40753872087974,"NS"
"MTIF2",0.0481350532160643,1.12957025688003,"NS"
"IKZF2",0.0481431030318906,1.85828717085638,"NS"
"PDLIM4",-0.0481454567972401,2.0188532070409,"NS"
"RPL12",0.0481589812926675,3.93448717979062,"NS"
"KCTD7",-0.0481728813168647,1.94483520281548,"NS"
"CEMP1",0.0481890826233196,1.97529702638691,"NS"
"BAZ2A",0.0481899607228367,4.28547802984191,"NS"
"WDR69",-0.0481931455607509,0.989392083197996,"NS"
"MGC29506",0.048199723557115,1.94243672044214,"NS"
"SUGT1P1",-0.0482034272852109,0.680984331809799,"NS"
"FRMD3",-0.0482058538824826,1.27730306488445,"NS"
"NDUFA7",0.0482104332841096,1.65625372630503,"NS"
"C22orf36",0.0482133278941368,1.84914003504167,"NS"
"PGGT1B",0.0482142388424902,1.1247432709162,"NS"
"TTPA",-0.048217799510676,1.48626367430834,"NS"
"KRT16",-0.0482266143131664,2.85941419216965,"NS"
"POLDIP3",0.0482391150183039,2.19363179007555,"NS"
"LDHAL6B",-0.0482395717758635,1.05649663932369,"NS"
"PDK2",-0.048240645976442,0.903656684985779,"NS"
"LOC158696",-0.048240977642499,0.759271864627353,"NS"
"SLC38A9",-0.0482452712080614,0.814367860147356,"NS"
"IL20RA",0.0482548528849165,0.971445294174003,"NS"
"ASF1B",-0.0482552370801135,1.10954130435907,"NS"
"MIR32",-0.0482566135962845,0.821018710462593,"NS"
"NCRNA00272",-0.0482579575744844,1.03324853975452,"NS"
"NHP2",0.048273561605829,2.69525026791334,"NS"
"NFKB2",0.048274212941865,0.949767277845392,"NS"
"BTNL3",-0.0482756333714613,0.850697235419806,"NS"
"CNGB3",-0.0482813456073269,1.20652280578704,"NS"
"RPL7",0.0482814735440957,4.38330439357495,"NS"
"KRTAP3-2",-0.048294705579733,2.23728787882531,"NS"
"ATP5B",0.0482962920747578,2.04399384295908,"NS"
"CASP12",-0.0483014850495682,1.46307631066703,"NS"
"LOC257358",-0.0483039632874629,1.03705908373933,"NS"
"PLK1",0.0483098674800555,1.69353310570044,"NS"
"KCNB1",-0.0483142161061143,0.96149344330453,"NS"
"COPG2",-0.0483198805755409,1.86101161178977,"NS"
"RASL11A",-0.0483355494904159,1.14972638485668,"NS"
"CASD1",0.0483373658360606,1.77615778563854,"NS"
"PM20D2",0.0483402967707134,1.37465105131728,"NS"
"CCDC63",-0.0483454322724012,1.03634348979883,"NS"
"SLC4A9",-0.0483543111411502,2.09178310475051,"NS"
"GNG12",-0.0483659982344942,1.78544648373697,"NS"
"C7orf26",0.0483669799305395,1.47044366500971,"NS"
"FSD2",-0.0483866546580011,1.43982945487639,"NS"
"ACER2",0.0484026215714728,1.01558928246389,"NS"
"DEFB113",-0.0484057450106316,0.855997917410988,"NS"
"CCNL1",0.0484104045730596,2.341107223452,"NS"
"KRT27",-0.048412316322922,1.52426232345708,"NS"
"KCNK3",-0.0484135654003119,1.7486824406763,"NS"
"ADCYAP1R1",-0.0484189294050119,1.01562759112567,"NS"
"LOC729862",0.048419409669396,1.00892080336982,"NS"
"IFIT1B",-0.0484219757993581,0.873186745364195,"NS"
"FGF13",0.0484294769511797,1.79799016832734,"NS"
"NCKAP5L",-0.0484348351245543,1.82359572853239,"NS"
"CS",0.0484451919764743,2.82969641067285,"NS"
"WHSC1",0.0484522198547379,3.44981280168671,"NS"
"MMP14",-0.0484544709863717,2.76475508522055,"NS"
"CPB1",-0.0484759975863257,0.540701672481339,"NS"
"TIFA",0.0484772964781142,0.747128184362834,"NS"
"CCK",-0.0484795674992113,2.05166949850522,"NS"
"SYMPK",0.0484902674833665,1.81559136303599,"NS"
"SEC24D",0.0484932803871208,2.34939964030195,"NS"
"BAG1",0.0485026014940866,2.02098868701728,"NS"
"CKS1B",-0.0485054311641986,1.83310807062384,"NS"
"PHOX2B",-0.048508253285013,1.29249991165034,"NS"
"OR7E35P",-0.0485117868643317,0.956341449534177,"NS"
"CCDC75",-0.0485123070345472,1.28909235078346,"NS"
"LAMP3",-0.0485181189469213,1.21304939339597,"NS"
"OR1E1",-0.0485213715606574,1.54573767437225,"NS"
"TRIM24",0.0485222744273566,1.86085341753539,"NS"
"MIR492",-0.0485225459993555,0.429145875577451,"NS"
"SRPK2",0.0485240375384088,2.21306230943616,"NS"
"PSMB9",-0.0485326624836444,1.18047299760535,"NS"
"C5orf22",0.0485367781609847,1.47343520020333,"NS"
"NECAP2",0.0485382822936904,1.8232727393802,"NS"
"KCNJ6",-0.0485465283031035,1.45517967052196,"NS"
"EML1",-0.0485691514661182,1.74862589690625,"NS"
"SLC36A2",-0.0485696776087723,1.38554416859873,"NS"
"UGT2A1",-0.048579048595657,1.28084175896435,"NS"
"ZFP14",-0.0485848476051559,0.846690230303469,"NS"
"KRT38",-0.0486102567660169,0.986725694714015,"NS"
"SLC39A10",-0.0486193363320691,0.6629303600929,"NS"
"FAM154A",-0.0486237640486843,1.0134237935479,"NS"
"IQSEC1",0.0486294069926472,1.94116751447845,"NS"
"SNORA44",0.0486324409065539,1.73264126652812,"NS"
"PRELID1",0.0486372339680443,2.63945946135881,"NS"
"WARS",0.048641438301793,2.12798566428766,"NS"
"G3BP2",0.0486465719407079,1.7300786367198,"NS"
"CIB2",-0.0486486803335027,0.738430652722115,"NS"
"KRT12",-0.0486488936356065,1.29064819378992,"NS"
"DTX2",0.0486532128760284,0.887315124978717,"NS"
"COL5A1",-0.0486554473103096,2.29721607050938,"NS"
"PPA2",0.0486679582419769,2.69142646422636,"NS"
"ZACN",0.0486720436326162,1.80261118502392,"NS"
"NEU1",0.0486720912895964,1.0158128623803,"NS"
"LOC440419",-0.0486754061494798,1.25895893901195,"NS"
"CCL28",-0.0486869779120057,0.891337150706432,"NS"
"NPAS3",-0.048691880259031,1.90458789130275,"NS"
"FAM186B",-0.0486934614055838,1.60692410729501,"NS"
"LPIN1",-0.0486944714994442,1.50088155771193,"NS"
"FBXL7",-0.0487011780564031,2.7530439367996,"NS"
"C2orf34",-0.0487067859058594,1.70005135753666,"NS"
"UNC13C",-0.0487106491512649,0.949668474449745,"NS"
"SERTAD4",-0.0487176521924011,1.11228490725602,"NS"
"C14orf179",-0.0487215696231349,1.44005364903172,"NS"
"SLC5A11",-0.0487216718670971,1.90754370915599,"NS"
"CDC25B",-0.0487276555858012,2.09080074368389,"NS"
"RPN1",0.0487324459698297,2.30663654158357,"NS"
"PPIL6",-0.0487403638700441,1.07837064743339,"NS"
"SLC6A2",-0.048748747939622,1.91004968755017,"NS"
"ATP6AP2",-0.048753863320713,1.65575524296616,"NS"
"ZNF311",-0.0487614861906809,1.1123103251096,"NS"
"CELF1",0.0487635940466511,2.73039401196487,"NS"
"ALG3",0.0487706526947216,2.21141815609081,"NS"
"C3orf55",-0.0487734038941769,0.977548189354473,"NS"
"KRT1",-0.0487766789395372,0.868763137541475,"NS"
"TGM7",-0.0487799396880817,1.56184177460354,"NS"
"LMAN2",0.0487856180143216,1.97632643647772,"NS"
"GSTTP1",-0.0487976127618107,0.904197769302684,"NS"
"CDYL2",0.0487992372913322,1.6665253665004,"NS"
"OR6S1",-0.0488016767164015,0.921445549620791,"NS"
"BOC",-0.0488124184416205,1.79378844492645,"NS"
"TRAM2",0.0488250370855001,1.1927881118476,"NS"
"PLEKHB2",0.048832400839087,1.31797362422238,"NS"
"LACTB",-0.0488592019700034,1.51465121670204,"NS"
"SEC61G",0.0488716734311438,0.789471465563331,"NS"
"SNORD116-14",0.0488850332289466,2.07285690357449,"NS"
"ZCCHC12",-0.0488851986451837,1.05466148261996,"NS"
"SLC4A1AP",0.0488921160734157,0.738842842927242,"NS"
"ZNF385D",-0.0488931354942739,0.634590453839596,"NS"
"FAM74A3",-0.0489004221895244,1.15743977892135,"NS"
"ITSN1",-0.048908432834234,1.85359600179428,"NS"
"CA1",-0.0489147160136294,1.08984993649349,"NS"
"MTERFD1",0.0489195050512008,0.697963438594218,"NS"
"OR52L2P",-0.0489226329559102,1.08841879024899,"NS"
"FAM111A",0.048933802666745,1.58664657047974,"NS"
"IL10",-0.0489370682153804,1.47914783596076,"NS"
"PHTF2",-0.0489405212702867,1.4164026069172,"NS"
"ZNF556",-0.0489454460381442,0.908963061461181,"NS"
"MX1",-0.048954448002668,1.39120012055798,"NS"
"ZNF48",0.0489635531121029,1.70093338069785,"NS"
"STAMBPL1",-0.0489742027748488,0.880862553326662,"NS"
"ACSBG2",-0.0489809158267736,1.03001389643938,"NS"
"CSE1L",0.0489818906139612,1.38610269771793,"NS"
"OR10G4",-0.0489821643120557,0.597488529160133,"NS"
"NFATC4",-0.0489883591562887,3.21953783044255,"NS"
"CXorf59",-0.0489924049887566,0.853221528079138,"NS"
"MBNL1",-0.0490041625275515,2.56326134624827,"NS"
"SLC35F2",0.0490065601043026,0.96478558806681,"NS"
"SNORD116-12",0.049013355789663,0.695721615247495,"NS"
"DDX56",0.0490304793328402,2.33857684393683,"NS"
"LOC100131138",-0.0490312713416734,1.16401564378557,"NS"
"PAX3",-0.0490323365043602,1.11596797288485,"NS"
"KCNE2",-0.0490412051051036,0.73539958239474,"NS"
"PIAS3",0.0490418349420421,1.58607200036054,"NS"
"PLTP",-0.0490586159323319,0.958360257143726,"NS"
"L1CAM",-0.0490642107128305,1.55584495704345,"NS"
"FAM89A",-0.0490642431815207,1.44849327368327,"NS"
"CP",0.0490663177297355,0.268549039047682,"NS"
"LOC100287852",-0.049069456494703,0.745146883540429,"NS"
"DAB2IP",-0.049071929417791,1.79446348977331,"NS"
"ZNF280B",-0.0490786464421549,1.31391282485289,"NS"
"SLC39A7",0.0490869852918774,2.8084620559894,"NS"
"CLSPN",-0.0490901152621941,1.28728818655164,"NS"
"SLCO1B1",-0.049094711000519,0.95102827870022,"NS"
"MAP3K15",-0.0491005739717321,1.09899338330702,"NS"
"VDR",-0.04910297662495,1.00523959048993,"NS"
"ZNF490",-0.0491071702239929,0.772562519926283,"NS"
"OR52M1",-0.049121585815842,0.854512857224318,"NS"
"PLAC1",-0.0491298352770579,0.796841503242478,"NS"
"COL4A3",-0.0491397193310172,2.78566016396252,"NS"
