name,logFC,DE_class
LAX1,-0.05821511496119136,NS
AP2S1,0.0582254370713744,NS
FUK,0.05822741841589574,NS
USP4,-0.05822878077908289,NS
MEX3C,-0.05823813441364534,NS
PLK3,0.05824247676620975,NS
SIRT5,-0.058248624622766476,NS
PTPN14,0.058267979178118434,NS
ZMYND11,-0.05826907725794195,NS
ZCCHC18,0.05828770460435817,NS
ATG16L2,0.058288878489445084,NS
ATF5,-0.058289218196540205,NS
VASP,-0.058289582316302546,NS
MMP15,0.058293497515036874,NS
C1QL2,-0.05830305325936913,NS
NTRK2,-0.05830828391121856,NS
NXF4,0.05831968819513911,NS
SMC6,0.05833076599155951,NS
CC2D1B,-0.05835526160705351,NS
AP3B1,-0.05835951548547924,NS
LOC100128364,0.058366894845374606,NS
LIFR,0.058367963472182094,NS
GDE1,0.05837611185434932,NS
GNB2L1,-0.05838881769752913,NS
RXRA,-0.05839880659244434,NS
APCDD1,-0.058405000086564574,NS
LGALS8,0.05840784069365057,NS
TMEM185B,0.05841359560333248,NS
C1orf150,0.05842761889483494,NS
SMCHD1,-0.058429430523089465,NS
FLJ45244,0.05843090494963832,NS
STXBP2,-0.058439213920784105,NS
PANX3,-0.0584515669133685,NS
PTPLB,-0.058464898929168285,NS
ZNF579,-0.05848265443810963,NS
DCAF15,-0.05849762797990099,NS
PRLHR,0.058501444813268355,NS
FARSA,-0.05850289591118463,NS
IFNE,-0.058528462983126917,NS
LOC100128818,0.058541756833745406,NS
KYNU,0.0585497170178797,NS
OR5AR1,0.05855284796980009,NS
TNNC1,0.058553528484821316,NS
FLJ32063,0.058568497298231326,NS
HDAC10,0.05857911413698691,NS
XRCC2,0.058586746444416415,NS
OSBP2,0.058588177983524004,NS
ZNF74,0.05860625252553553,NS
PRR12,-0.058606422572229366,NS
RANBP2,-0.05860759628130241,NS
CYLC2,-0.05861405810601378,NS
FBXO47,-0.0586197992098188,NS
SFRP4,0.05862987928737695,NS
SDSL,-0.058633398812475646,NS
GABBR2,-0.05863610964200183,NS
NFIB,-0.05863745283719801,NS
CENPC1,0.05864417998470417,NS
LOC158572,0.05864577944684246,NS
SPPL2A,-0.05865335015854578,NS
TET2,0.058654548329531764,NS
CYP2B7P1,0.058654897206991796,NS
PPM1D,0.05865800356098738,NS
JAKMIP3,-0.05866249304698323,NS
C9orf169,0.05866847257585306,NS
C21orf84,-0.05866851161844888,NS
ICAM5,0.058669221514396686,NS
FAM111A,0.058669363885656356,NS
C1orf118,0.05866987519081723,NS
C15orf42,-0.058681863584521876,NS
TMEM98,0.05868315697923698,NS
CHAF1B,0.058690883137776595,NS
HELQ,-0.05870824909075456,NS
FZR1,0.05871262499889163,NS
TNXB,0.05871542281710784,NS
PMCH,0.05871712524061057,NS
MIR219-1,0.058721999890430254,NS
C22orf40,-0.058734556438736485,NS
CES1P1,-0.05874545177998525,NS
AADAT,-0.058755973767218084,NS
PEX11B,0.058758652075550755,NS
C9orf7,0.05876016419580221,NS
REXO4,-0.05876063540337251,NS
SCYL3,0.058777750517408967,NS
TRIM3,-0.058782223892614116,NS
SLC39A9,-0.05878933447677692,NS
HESX1,0.05879091113739121,NS
ANKRD12,-0.05879278906437779,NS
DDIT4L,0.05882070813354212,NS
PCDH17,0.05882715236417857,NS
ADAM5P,-0.05883295182490306,NS
TNIP2,-0.0588338845751033,NS
SMAP2,-0.058842554673065095,NS
ADPRHL1,0.0588484534319349,NS
ACIN1,0.05885236818623474,NS
TTC7A,-0.058869329522643676,NS
WHAMM,0.05888289678202119,NS
CRYBB3,-0.058891222390151876,NS
C7orf51,-0.058891860681935526,NS
C3orf63,-0.05890307269064343,NS
TRMT11,-0.05890484964343212,NS
GTF3C5,-0.05891706277844877,NS
IFNB1,-0.05891808085595884,NS
KRTAP27-1,0.05891966134589044,NS
NEDD4L,0.058925751806293114,NS
NTN1,-0.05892712218475804,NS
CATSPER2P1,0.05895157213459523,NS
PLA2G6,0.05895508699804064,NS
DLG5,0.058968859249395766,NS
ANKIB1,-0.05897388828580419,NS
VPS13A,-0.05898116070630599,NS
RHBDF1,-0.05898167943195931,NS
BLMH,-0.05900530532043824,NS
HOXD10,-0.0590066866181036,NS
IVD,0.059008963069921094,NS
MTMR10,-0.05901589939827678,NS
ETV2,-0.05902460810578436,NS
KRT84,0.05903848765708242,NS
LOC100288525,-0.059042482233565785,NS
POLR3GL,-0.05904522242900434,NS
AADACL3,-0.0590460663752963,NS
RETSAT,0.05905426720023321,NS
KRTAP13-3,-0.05907462916261086,NS
LOC440993,-0.0590873798416196,NS
VBP1,0.05909050392641868,NS
ABCA13,-0.05910912280123981,NS
MTRF1,0.0591192957958,NS
GSTT2,-0.059124367194954175,NS
FLJ45949,0.059126772380142745,NS
ANKRD35,0.05912742677693905,NS
KIF26A,-0.05913166337097464,NS
LOC440570,-0.05913318063946038,NS
SNORA68,-0.05913447912721459,NS
DKFZp761P0212,-0.059179997241626925,NS
SNORD45B,0.059200288314273264,NS
PI15,-0.05920549389383867,NS
N4BP2L2,0.0592068559698955,NS
SLC22A25,0.05920768120363196,NS
JUN,-0.05921210592605375,NS
ITGB1BP2,-0.05921346917441528,NS
PNMA2,-0.05921601191214099,NS
GUSBP1,-0.05922373421684668,NS
NAPA,0.05922416127693664,NS
ASB13,-0.059228410321224834,NS
C10orf31,0.05923363344426047,NS
PDS5B,-0.05923523128888819,NS
FBXL12,0.05924131928938947,NS
DACH1,-0.0592413441241364,NS
SNORA14A,-0.05924734073301119,NS
OR8H2,-0.05926106933946329,NS
HNRNPA1L2,-0.059265895586863904,NS
MT1P2,-0.05927488527568636,NS
LOC100129312,-0.05927612176186714,NS
GUCY2F,-0.05927630156720043,NS
UBAP2L,-0.05928405280264748,NS
FAM180A,0.05928880520905766,NS
PLG,-0.05928887147624673,NS
ZFC3H1,-0.05929014661177234,NS
FAM53A,0.059290178304884256,NS
PCF11,0.059291294627734636,NS
MIR129-2,0.059296339940504095,NS
CAPSL,0.05930242375206063,NS
DCP1B,-0.059316462570768946,NS
IFNAR1,0.05932278490124654,NS
TSPAN16,0.05933592131781862,NS
FAM120B,-0.05933688694660222,NS
SLC24A4,0.05934648098819928,NS
ANTXRL,0.05935214617008722,NS
INTS8,0.059368703912270115,NS
PLEKHH2,0.05938356790014421,NS
ALG2,0.05938454824858885,NS
OR5W2,-0.05938705987487625,NS
BRWD3,-0.059402609420345476,NS
LOC646214,0.05940988725504592,NS
KIAA1468,0.05941459802496807,NS
CDH6,0.05941797892414025,NS
BMPR2,0.05945570438812631,NS
CDR2L,-0.059463619450496275,NS
ZNF470,0.05947948120753965,NS
NPTXR,0.059489379955413035,NS
AKAP9,-0.05949920007572196,NS
HMGB1,-0.059501625044947826,NS
TREM2,0.05950313994190082,NS
GP1BB,-0.059512904198407046,NS
VGLL2,0.05951318147736262,NS
SLC16A11,0.05951512108139889,NS
OSGIN2,-0.05951569758653652,NS
TMEM217,0.05951972457059651,NS
MMP27,0.059521860538954474,NS
PDHA1,-0.0595233222323408,NS
LCMT1,0.059560065906744786,NS
C1orf83,0.05956983365941815,NS
MAX,-0.05956992608789635,NS
BCAN,-0.059577674425727256,NS
GFI1B,0.059586766916240874,NS
FAM122B,-0.05959045652113959,NS
PRKD1,0.059594310308186405,NS
PTPN2,-0.059603720871258536,NS
ACD,0.059611869947470364,NS
GGT5,-0.0596152980929876,NS
GPR156,0.059617129741406205,NS
PRG3,0.05961851347423419,NS
HIST3H2BB,-0.05962503778691297,NS
NCRNA00086,0.059633915861161846,NS
ZC3H18,-0.05964384282239665,NS
HSD3B2,0.05965509208831943,NS
DEFB109P1B,-0.05966415724738505,NS
DNAJB11,-0.05967394078953081,NS
ZNF185,-0.05968026866110043,NS
KRTAP24-1,0.05968270492974259,NS
DLEU7,-0.05968346639152289,NS
DNAH12,0.059692781136739315,NS
CCDC12,-0.059706521928579726,NS
TSPAN1,0.05971056436250244,NS
ZYG11B,-0.05971166992429655,NS
DYNLT3,-0.0597277899213684,NS
SLC37A4,0.059736533635432076,NS
RNF167,0.05975146644677176,NS
CAV1,0.059757678463673525,NS
INHBE,-0.05978011854346765,NS
CROCCP3,-0.059795053575746104,NS
YIPF7,0.05979959724185968,NS
GRIN3A,-0.059803227399477965,NS
SH2D6,0.0598049236665954,NS
MORN5,-0.05981531614364066,NS
C12orf66,0.05981923444128756,NS
TRHDE,-0.05981999795765125,NS
HLF,-0.059842293339089636,NS
ASB9,-0.05985482067262615,NS
RANBP9,0.059888613600450835,NS
TLE6,0.05991403395649342,NS
DDX59,0.05992695859825248,NS
HEATR6,0.05993368884462624,NS
MINK1,0.05993867174652445,NS
SIRT1,-0.05996362696678159,NS
ARHGDIB,-0.059965138958332886,NS
ABRA,-0.05996564837056195,NS
TSPAN10,0.059976005052590375,NS
ZNF652,0.05999295441300534,NS
YLPM1,0.06000452720053184,NS
PEX16,-0.06000790169334924,NS
PRRG4,0.06001192030779068,NS
C17orf102,-0.06003934588170656,NS
PARM1,0.060057249367163834,NS
IFI27L2,0.06005730279545629,NS
HYAL4,-0.0600651375900787,NS
SNORD116-26,0.06006557407821189,NS
DNAH1,0.060075878954783724,NS
OR12D3,0.06008062414568993,NS
DAPK2,0.060085489136042725,NS
PITX1,-0.06008651299330614,NS
TBC1D9,-0.06009068715510013,NS
PLEKHA6,-0.060103797729992525,NS
TIAM2,0.06010661380644655,NS
KCNB2,0.060111975459017364,NS
CEACAM1,0.060122662344566535,NS
RNLS,0.06013043819051145,NS
PDE3B,0.06014120512198273,NS
CCL21,0.060141348136330874,NS
DNAH11,0.06014535380313013,NS
ZNF302,-0.06014734499842955,NS
ADIPOQ,-0.06014822360895855,NS
OR52R1,0.06015128499838629,NS
TRIB2,-0.06015317848949864,NS
ETV7,-0.060154229089192546,NS
ACVR1,-0.06016584002424952,NS
SNORA5B,0.06018107848859211,NS
ELMO3,-0.06018187797464303,NS
DGKK,0.06018227994572434,NS
TRY6,0.060187258100792285,NS
SLC38A3,-0.06018754629749323,NS
KIAA0664L3,0.06020668731943846,NS
RPL21,-0.06022553409729081,NS
EOMES,0.0602366869139388,NS
ZP1,0.060242227175685725,NS
ENO3,0.06024785517928133,NS
OR4F21,0.060250469108871885,NS
KCNK18,0.060255250032695384,NS
KLHL31,0.06025762148787184,NS
CRH,-0.060265498843068255,NS
PCIF1,-0.06026733825057673,NS
CYP1A2,-0.06027427497139426,NS
IGFBP6,-0.06029441042525674,NS
CCNJL,-0.0602993088616981,NS
CLASP1,-0.06031913816238754,NS
SLC7A6,0.060321171972746335,NS
C1orf113,0.06032866535123338,NS
TRIML1,-0.060329034183276065,NS
CCDC147,-0.06034620716924943,NS
GPR153,-0.0603526526518019,NS
ZDHHC2,-0.060370423824196884,NS
CLTB,0.06038193526272995,NS
ZFR2,0.060382690390851756,NS
MPDU1,0.060386896716484895,NS
ARSH,0.0603948378118877,NS
LOC729863,0.0603956154258235,NS
C3orf18,-0.060404283444418505,NS
DHFR,0.060405466487562176,NS
SNORD116-3,0.060414496722961175,NS
LYPLA2,-0.060422067182692274,NS
FGF17,-0.06042417662763766,NS
NARG2,-0.06042560747365,NS
GLIPR1,-0.06042613056693247,NS
CCNI,-0.060429164482408204,NS
MCM10,-0.06042945556991042,NS
CRB3,-0.060429645937234655,NS
UTP20,-0.06043146670412902,NS
TRAV8-3,0.06043699852722273,NS
FXR2,-0.06045477756469064,NS
COQ9,0.060463122404862624,NS
BAT4,0.06047310831268349,NS
PYROXD2,0.060477396368619374,NS
VAV3,-0.06047866743473229,NS
PIK3CD,-0.060482840575865726,NS
NUDT16,-0.060484922808727415,NS
UPF3A,-0.06048798405166078,NS
TRPV5,0.060490190457231696,NS
CAMK2N1,-0.060504355323922177,NS
CTXN1,-0.06052816678171391,NS
C9orf27,0.0605311717398731,NS
EXT1,-0.06053425647868549,NS
NOL3,0.060536475975051296,NS
ELP2P,0.06054053036952567,NS
ORC6,0.060541138454285326,NS
AIFM2,-0.06054645072169196,NS
ACER1,-0.06056821644592514,NS
NECAP2,-0.06057559027585979,NS
KRT79,-0.060584223668892934,NS
OR51A2,0.060587474580744205,NS
OTX2,0.06058910655255567,NS
TCHP,-0.06059046993095807,NS
WSCD2,0.060597806270211274,NS
OBFC1,0.060598630341064386,NS
HBZ,-0.060612188339090656,NS
KIAA1841,-0.060615489495240205,NS
SPRN,0.06061584900756145,NS
RNASE10,0.06061723777359351,NS
CCDC66,-0.06061877043316244,NS
FOXA1,0.060623688488220306,NS
LOC79015,0.06062844639794429,NS
COL4A5,-0.06064880709766407,NS
FAM114A2,-0.060660119828382264,NS
PDYN,0.06066930880547461,NS
POM121L1P,-0.06067209896750225,NS
FAM3B,0.060673601197699156,NS
CD1C,-0.06067882670216762,NS
MEF2D,0.060731296869921625,NS
CTNNA1,-0.06074917746320985,NS
MRRF,0.06075820577875568,NS
FLJ44874,-0.060762578043255244,NS
ACVR1B,0.06076660904943365,NS
MLYCD,0.060781097828863206,NS
LOC338579,0.06079207859084612,NS
PRDM15,0.06080169726606677,NS
SUSD3,0.0608032216658172,NS
RARS,-0.060810650655320764,NS
OR4Q2,0.06081360997177043,NS
RPL23,-0.060820028315702546,NS
DET1,-0.060820886102159966,NS
ABCD2,0.06083498223983175,NS
SNORA61,0.06084002524236798,NS
CACNA2D2,-0.06084348088726066,NS
OR5AP2,-0.0608523315415882,NS
SLC25A27,-0.06085334884155813,NS
LOC389607,0.060868110780438744,NS
FRK,0.06089157784224697,NS
IGFALS,-0.06090514715561968,NS
PRUNE2,0.060908903101037026,NS
FUT10,0.06091263733421859,NS
FAM123B,0.06092463319818853,NS
TBX6,0.060927709704394095,NS
ETNK2,-0.06093144236919068,NS
HDAC7,0.060948490857402504,NS
TMEM14B,-0.06095417945980541,NS
SRSF5,0.060961891430710846,NS
KIF5C,0.060969168258254935,NS
ROPN1B,-0.060974081163090776,NS
DBNDD2,-0.06097703839032209,NS
LOC100131763,-0.0609810864756728,NS
BCL11B,-0.060983085983847385,NS
DEK,-0.06099222402616977,NS
SNORA62,0.061004148286920135,NS
ZMAT4,0.061019126188197825,NS
DOCK10,-0.0610299600388593,NS
RUNDC2C,-0.061031155921503766,NS
CD38,0.06103584931671291,NS
LIMD1,-0.06103946429412366,NS
KRT76,0.06104309008046083,NS
IL16,0.06104615722738327,NS
LRRC37A3,0.06106717697628872,NS
MAGEC3,-0.06107189997991791,NS
CETP,0.06108035159852365,NS
TRIP4,-0.061087709561493675,NS
ZNF662,0.06109175260461952,NS
MRPL11,-0.06110549516570796,NS
PSG7,0.06111084741448258,NS
CASP4,-0.06111677654947423,NS
L3MBTL1,-0.06112459055171504,NS
ALDH7A1,-0.06112599418839526,NS
TTYH1,0.06112643154610242,NS
URB1,0.061130556873578934,NS
RUSC1,-0.061137863278416305,NS
SCAND1,-0.061143004019735825,NS
CNTNAP5,0.06114301811926892,NS
SCN3B,-0.06114499803319662,NS
ATP11A,-0.06114960119379664,NS
VEZF1,-0.061162999882787616,NS
ECHDC1,-0.06116751475177651,NS
CST4,0.06119461604505494,NS
GTPBP2,-0.06120249266584188,NS
OR51G2,0.061212211232196,NS
SNORD113-3,-0.061212592258618415,NS
ZNF343,-0.06121533195585083,NS
GAS2L2,-0.06122095362022062,NS
PRKCG,0.06123867334525879,NS
STK33,-0.06124107747242746,NS
SLC16A2,-0.061241723427592376,NS
NCOA1,-0.06124398669792308,NS
FXYD5,-0.06125782639933108,NS
MGAT5B,-0.06126547731296883,NS
MYO16,-0.06127538722423931,NS
CSF2RA,-0.0612763759637458,NS
OMA1,-0.061284103781075405,NS
TMEM64,-0.061286930616262225,NS
MID2,0.061308618788801894,NS
ANKRD30A,-0.061309519180665406,NS
ADNP2,-0.061332229690219675,NS
C17orf44,-0.061345099730006014,NS
TBRG4,0.06134522664099662,NS
PRRG1,0.06134958299378446,NS
CARD11,-0.06135688856470267,NS
PCYT1B,0.0613601739336771,NS
REP15,0.061382627122240185,NS
ERCC6,0.06138570783362063,NS
LRRC31,0.061397295596583024,NS
GRM4,0.061397867974680054,NS
RBPJ,0.06140254064560002,NS
C6orf125,-0.06140501576572133,NS
ASAH1,-0.061405632494572426,NS
VPS72,-0.06141950274023911,NS
GOLM1,0.06143767212132589,NS
RPS25,-0.061441330772299185,NS
SLC17A9,-0.06144495579407683,NS
INHBA,-0.06144933938679431,NS
NSUN2,0.06145049788235957,NS
SNORA52,0.061452905218939424,NS
URGCP,-0.06148453686135236,NS
LOC728613,-0.06152039121941133,NS
LOC221442,-0.061525730361101205,NS
NAT1,0.0615308296574244,NS
EIF2C2,-0.061538898916481344,NS
SDCBP2,0.06156089843121704,NS
MED21,-0.06156840064421232,NS
C12orf56,-0.06159606784289706,NS
MBNL3,-0.06159909014123843,NS
TM7SF2,0.06160408862805866,NS
C19orf67,-0.06161658216261423,NS
TMPRSS5,0.06161985780705903,NS
ZNF701,-0.06163697949069191,NS
CIB2,0.06163733678033623,NS
EIF4EBP1,-0.061656009502747855,NS
HEYL,0.061656315792244065,NS
CCDC107,-0.061657022298717834,NS
SLC25A18,-0.061664530730345835,NS
BRF2,0.061681634780660355,NS
THTPA,0.06168713507224144,NS
ABLIM3,0.061699753113977795,NS
C3orf59,0.06170321786991195,NS
EPHA6,0.06170890936374973,NS
SCARNA14,-0.06171741655932661,NS
BTN3A2,0.06172401298268704,NS
ERO1L,-0.06172580326957844,NS
ERBB2IP,0.06174008444116952,NS
CENPV,-0.06174154779186414,NS
SLC6A12,-0.061742388155210604,NS
GALNT9,-0.06174585312873382,NS
KIAA2026,0.061753804786947475,NS
ALPK2,0.06176110678373781,NS
PPP1R12A,-0.06176707662203107,NS
LOC100128003,-0.06176828191095951,NS
C1orf86,-0.06176847804306118,NS
RFC2,-0.06176930059587571,NS
CCDC144NL,-0.061771027092022646,NS
MED16,0.061773794843836605,NS
CXorf18,-0.06177612172655511,NS
FBRS,0.06177912138284958,NS
CCDC141,-0.061788742145857056,NS
TDRD10,0.061795072425103736,NS
SEMA6D,-0.06179789665167257,NS
RALGAPB,0.061799051847661435,NS
C21orf93,0.061806935188376766,NS
ATF4,0.061808950572900034,NS
SNRPF,0.061815192420089815,NS
LOC100130274,-0.06183362659526481,NS
OR2A4,0.06184377124554796,NS
ZNF540,-0.06184545689449705,NS
SPATA7,0.06184934217138127,NS
GRK5,0.06185487277032142,NS
SYT3,0.061855240574109294,NS
MCTP2,-0.06185633185016837,NS
GABRB3,-0.06186182731234258,NS
LTF,0.06186199765555522,NS
MAP1A,-0.061873678378072006,NS
GNL2,-0.061882223414012616,NS
PDC,0.06188706789652554,NS
RND3,-0.06191400897805144,NS
ZBTB25,-0.06192640529630222,NS
FAM167B,0.061932141763003656,NS
TAB1,0.061934735543544006,NS
GIT1,0.061949896191227705,NS
PSMA8,0.06195908344906542,NS
ZC3HAV1L,-0.06199094253350701,NS
LRIG2,0.06199720242444462,NS
CD164,0.061999719083865035,NS
SNRPG,0.062015308894332044,NS
RNASE1,-0.06201596902709472,NS
HEATR5B,0.06202377663833625,NS
TLE1,-0.06202699434581471,NS
TECPR1,0.06204259825302971,NS
C7orf16,0.06207882335634385,NS
SNORA10,0.06208041643576889,NS
GCSH,-0.06208263937330516,NS
TAF4B,0.062092615635424675,NS
FGF22,-0.06209625241278394,NS
RARRES1,-0.06210125267439781,NS
ZBTB16,0.062110533820293856,NS
FMO6P,0.062118306988242056,NS
MYOZ1,0.06212118020090751,NS
TFPI,0.06212166307635281,NS
SERPINA13,-0.0621351646948296,NS
AIM1L,-0.062138849577656696,NS
POC5,0.06213923521050302,NS
GATSL1,-0.06214058120087351,NS
RBPJL,-0.06214496978041062,NS
ARL3,-0.06214810928670911,NS
DDX21,0.06216210511560072,NS
SUV420H1,0.06218161914552933,NS
C3orf21,0.06218603855043581,NS
ATG2B,-0.062190887655003246,NS
RTCD1,-0.06219598677867011,NS
NAT10,0.06219794911255261,NS
OR5K4,0.062198231730941966,NS
CCT8L2,-0.062212526032993765,NS
EPYC,0.06221429950026791,NS
GIN1,-0.0622199991984117,NS
ZNF808,0.06222546179592525,NS
STX3,-0.06222659302062139,NS
LOC100130428,0.06222861508902966,NS
F2RL3,-0.06223010120475636,NS
TEX10,-0.062238044095822787,NS
PRKACB,-0.06225036216994062,NS
CYP2C19,0.062269644562926496,NS
CDC23,-0.06228012427547158,NS
NDUFV3,0.06228882853219808,NS
ST6GALNAC5,-0.06229915915264983,NS
TNRC6C,0.06230007244298008,NS
TET3,0.062314459531910504,NS
NLK,0.0623161721819796,NS
SNTA1,0.062317254216915696,NS
TM7SF3,-0.062319872350538263,NS
C19orf40,0.062324574987660863,NS
OR51B5,0.06232734396605566,NS
GPER,0.06233813665259014,NS
EXOC3L2,0.062338664543813316,NS
ITM2A,-0.06234432236008791,NS
DEC1,-0.0623491562112275,NS
CHMP1A,-0.062349722044495515,NS
SOX21,0.062360982423314004,NS
ZNF492,0.062365072856018555,NS
SORCS1,-0.0623874448021966,NS
HIF1A,-0.0624017394189762,NS
LBX2,0.06241110255866622,NS
FIS1,-0.06242596740210993,NS
CIAO1,0.0624267292163343,NS
EIF5A2,0.06243045357695842,NS
MRPL42,0.062451958981133204,NS
ITIH3,0.062453707369909184,NS
TAOK1,-0.06246647313193643,NS
PPP2R3B,-0.062466767634945075,NS
PROX2,-0.06246737757905574,NS
AAK1,0.062470720444705474,NS
H2AFX,-0.06247270282475137,NS
C21orf121,0.06247464627628285,NS
AP1B1,0.06249098105734907,NS
ARHGEF2,0.06249272791132454,NS
HIST2H2AB,-0.06250368537463258,NS
BTBD1,-0.062511012597647575,NS
AASDHPPT,-0.06251328111307641,NS
ATP5C1,-0.06252213875127488,NS
HNRNPCL1,0.06252658757757468,NS
SDCCAG3,-0.06253086676317898,NS
RASSF8,0.06255622579258002,NS
C9orf156,-0.06255749733893223,NS
SH3D20,-0.06256005053948988,NS
NQO1,-0.0625619126927941,NS
UBXN2A,0.0625936050065865,NS
MIR188,0.06260103844083331,NS
PRAMEF22,0.06260651570913245,NS
ANKRD11,-0.06261100888699778,NS
LOC643406,-0.06261242682466728,NS
CHST7,0.06261737964091707,NS
PRSSL1,-0.06262769785488542,NS
OPALIN,0.06263619830386602,NS
CD2AP,0.06264031785511515,NS
ICA1L,0.0626539563995201,NS
C5orf20,0.06266095520213955,NS
C20orf96,0.06266185599269747,NS
KCNMB3,0.06266496838489566,NS
FAM174B,-0.0626661110200315,NS
A1CF,0.06267261485159659,NS
EMG1,0.06267561142123701,NS
GM2A,-0.06268346011167214,NS
BCL2L14,-0.06268597704847112,NS
TMEM184B,-0.06268679318570713,NS
HEXDC,0.06269243223245602,NS
WFS1,-0.06270904725954285,NS
SPIN2B,-0.06272390338468892,NS
UNQ6975,0.06273219801834184,NS
EIF4E3,-0.06274491278495864,NS
PCDHB9,0.06276328735898695,NS
MRPL12,-0.06276489367654081,NS
TMOD3,-0.06276688923922635,NS
LOC149134,0.06276831448478237,NS
LOXHD1,0.0627728385312536,NS
CTSW,0.06278274776018367,NS
PEX7,-0.06279205431867152,NS
SMA5,-0.06281621447346986,NS
FAM47E,0.06281769062308096,NS
CCBP2,0.06282100221599274,NS
KCNK12,-0.06284205535666221,NS
MMP26,-0.06284651531494678,NS
EIF3I,0.06284928316847171,NS
ZNF37BP,0.06286019471249449,NS
ZNF789,-0.06286066166848281,NS
MSH3,-0.06286138096909855,NS
C9orf53,0.06286759000848696,NS
STK32B,0.06287461033203523,NS
SEP15,-0.06287534831075448,NS
WNT7A,0.06288513075639823,NS
AARSD1,-0.06288846874889575,NS
C1orf131,0.06289001315650355,NS
CYP4F22,0.06289210525631739,NS
RAB27A,0.06290210437449373,NS
EIF5,0.06290364073529053,NS
C9orf78,-0.06291561409454127,NS
MIR26B,0.06292008500984858,NS
CHSY1,-0.06293567258397648,NS
KRTAP10-5,-0.0629362232748758,NS
LOC388946,0.0629421561982344,NS
PMPCA,-0.06294351709131951,NS
ARPM1,0.062976056105011,NS
RASGRP3,-0.06298059299953351,NS
KLF16,-0.06298445838255007,NS
ARHGEF18,-0.0629919436794879,NS
NME7,-0.06301018811152992,NS
ACTL9,-0.06302567119978564,NS
ZNF43,-0.06302812292964766,NS
TMEM116,0.06303047409363294,NS
NCRNA00287,-0.06303735707374414,NS
C6orf35,0.06304168576066438,NS
SHBG,-0.06307382671615258,NS
CHCHD3,-0.06307388582806839,NS
DUX4L4,0.06307528694378517,NS
OTUB1,-0.06307700082111589,NS
MYH11,-0.06308955504540092,NS
COMTD1,-0.0630909254397829,NS
IKZF3,-0.063098368317141107,NS
DDX5,0.06310284883850459,NS
IER2,-0.06311212782654207,NS
NTN5,-0.06313482118732439,NS
TEPP,0.06313524091308542,NS
SPESP1,0.06314958336100984,NS
MIR137,-0.063157419509232815,NS
SCGB1D2,-0.06316264996918064,NS
OBFC2B,0.06319981386248585,NS
DLD,-0.06321036700983473,NS
PRPF8,-0.06321311208160685,NS
EXT2,0.06321557396942912,NS
TEX13B,-0.06321949824343465,NS
M6PR,-0.06322104035074361,NS
NCKAP1L,-0.0632381138661029,NS
SGK196,0.0632520715272964,NS
MC4R,-0.06326903080036317,NS
RBP5,0.06327031791464943,NS
C21orf15,0.06327064842965502,NS
AKR1B1,-0.06327140894355976,NS
C7orf49,-0.06327904646022642,NS
FLJ43826,0.06328719533404747,NS
FAM153C,-0.06328765477409282,NS
CHRNA1,-0.063290231102338,NS
PPP1R13B,0.06330446268535761,NS
BEST3,0.06331076893355403,NS
CSF3R,0.06331146684172206,NS
ATP11C,-0.06331832211624278,NS
PRMT6,-0.06332021727252446,NS
C1orf27,-0.06332202696845823,NS
LOC554223,-0.06333704888909208,NS
DUT,0.06334806137811189,NS
UBE2CBP,0.06334887947992884,NS
TMEM85,-0.06335016820354022,NS
MAGI2,0.06335100068990407,NS
ADAM28,0.06335832862294621,NS
KIAA1407,0.06336910084662062,NS
C10orf35,0.06336926202989712,NS
DNAJC12,0.06337495204698862,NS
SUCLA2,-0.06338362779466711,NS
TTTY5,0.06338416646564515,NS
LOC100129890,0.06341668292291369,NS
BDKRB2,0.06342127959452193,NS
FAM83A,-0.06343826343724324,NS
RPF1,0.06343837588176138,NS
NPEPL1,-0.06344277658755493,NS
TCF24,-0.06345052631484194,NS
KIAA1826,-0.06345705860325257,NS
OR6C2,0.06345963093721235,NS
TAF7L,0.0634706033201704,NS
RPS13,-0.06347873151658812,NS
PLEKHO1,-0.06350689825910827,NS
ERMN,0.06351153588895153,NS
ANXA6,-0.0635219033728327,NS
TAPT1,0.06352878889812574,NS
LAG3,0.06354128392053116,NS
UBE2L3,-0.06354197987240706,NS
EIF5B,0.06354346419999812,NS
SPCS3,-0.06355714289173475,NS
PTPN18,0.06355903168798926,NS
DSCR8,-0.06356817782922469,NS
TUBGCP6,-0.0635682784308167,NS
LOC641367,-0.06357041986240941,NS
BIN3,-0.06357754991913289,NS
HSP90AB4P,-0.06358359465598551,NS
CLCA2,-0.06358535487629402,NS
NUP153,0.06358986099072883,NS
AKR1C4,0.06360786641504024,NS
CCDC9,0.06361585456394225,NS
FAM169A,-0.06363596448940134,NS
LARP1,-0.06363653185211415,NS
ADAL,-0.06363655257832534,NS
HBII-52-27,-0.06364594818517133,NS
VPS41,-0.06365169201807697,NS
HMCN2,0.06366174746876374,NS
SUCNR1,0.0636672859583467,NS
ARID5B,0.06370229138193872,NS
SCAMP3,0.0637029001364211,NS
TSSK1B,-0.06371696417577333,NS
FAM107B,-0.06372001988856235,NS
TFDP3,-0.0637284579441526,NS
MCTS1,0.06373483798063351,NS
TJP3,0.06375498154101122,NS
SYT12,-0.06379355062186942,NS
OR2T3,0.06379739040407428,NS
HELT,-0.0638083726730041,NS
LOC401433,-0.06381587593718896,NS
GTF2B,0.0638248773575516,NS
